t,x,y,z
0.025636292,-2.059013367,2.923320293,8.754398346
0.047180292,-2.017114878,2.917334795,8.81664753
0.063120792,-1.863885999,2.82156682,8.750806808
0.075954542,-1.641225219,2.764105797,8.710105896
0.087322917,-1.577778935,2.736572504,8.813055992
0.098098104,-1.578976035,2.698265314,9.018958092
0.108568698,-1.555034041,2.682703018,9.203310966
0.118843495,-1.59812963,2.689885616,9.29189682
0.128822393,-1.613691926,2.686294317,9.314641953
0.139026342,-1.48799634,2.655169725,9.31823349
0.148993817,-1.296460271,2.624045134,9.367314339
0.158952554,-1.176750183,2.591723442,9.430760384
0.168932923,-1.054645896,2.543839216,9.40681839
0.178925107,-0.9708487988,2.512714624,9.44512558
0.188881699,-0.9708487988,2.464830637,9.530119896
0.199173995,-0.9421183467,2.444479942,9.556455612
0.209014143,-0.8930372596,2.45405674,9.587580681
0.219147717,-0.8559271097,2.460042238,9.555258751
0.229005504,-0.825999558,2.482787132,9.482235909
0.239048398,-0.8248024583,2.495955229,9.497797966
0.248935345,-0.8655039072,2.512714624,9.526528358
0.258880818,-0.8020575643,2.463633537,9.537302017
0.268794555,-0.624886632,2.402581453,9.555258751
0.278910423,-0.412999779,2.33913517,9.601945877
0.288869857,-0.2944868207,2.293645144,9.724050522
0.298827574,-0.3208230138,2.26730895,9.848548889
0.308811933,-0.3028665185,2.233790159,9.862914085
0.318837112,-0.3411737382,2.278082848,9.821015358
0.329107202,-0.3914519846,2.296039343,9.767146111
0.338941247,-0.4692635238,2.358288765,9.700108528
0.348832269,-0.5985504389,2.403778553,9.625887871
0.35896278,-0.7050924301,2.469619036,9.63666153
0.369043036,-0.7457938194,2.505532026,9.653421402
0.378936664,-0.8008604646,2.518700123,9.662998199
0.389253478,-0.8248024583,2.546233416,9.578003883
0.399075885,-0.7110779285,2.53067112,9.549273491
0.409166588,-0.5901707411,2.486378431,9.485827446
0.41927194,-0.4836287498,2.443282843,9.447520256
0.428985116,-0.3974374831,2.430114746,9.510966301
0.438870204,-0.3543418646,2.388216257,9.473855972
0.448872248,-0.3842693865,2.385822058,9.470264435
0.45888127,-0.5195417404,2.382230759,9.605537415
0.468856781,-0.6224924326,2.348711967,9.736021042
0.478886536,-0.6871358752,2.351106167,9.706093788
0.488837914,-0.6440402865,2.324769735,9.528923035
0.498749103,-0.4955997467,2.287659645,9.476250648
0.508792197,-0.3315969408,2.262520552,9.491812706
0.518943744,-0.1951274425,2.179920673,9.537302017
0.528871018,-0.0969651714,2.086546898,9.538499832
0.538786655,0.04548983276,2.055422068,9.528923035
0.548800973,0.1149216816,1.996764183,9.490615845
0.558749132,-0.01077390742,2.00873518,9.684545517
0.568799212,-0.1436520964,2.015917778,9.907206535
0.578740252,-0.2070984542,1.974019289,9.988609314
0.588866772,-0.1508347094,1.948880196,9.901221275
0.598782032,0.03232172132,1.944091797,9.782708168
0.608786162,0.1520318091,1.951274395,9.633070946
0.618794227,0.4094084799,1.966836691,9.564835548
0.628793259,0.4932055473,1.944091797,9.575610161
0.638743275,0.4596867263,2.020706177,9.691728592
0.648711783,0.2406172752,1.878251195,9.859322548
0.658678037,0.1316810995,1.886630893,10.13465595
0.668733664,0.2873041928,1.798045516,9.828198433
0.678715478,0.3758896589,1.768117905,9.662998199
0.688924385,0.3028665185,2.431311846,9.81742382
0.698813838,-0.1628057212,1.911770105,10.11191082
0.708831565,-0.05147533491,1.796848416,10.38963795
0.718774428,0.1592144072,2.012326479,10.11909389
0.72883536,0.0191536136,2.23259306,9.579200745
0.738761326,-0.2992752194,2.353500366,9.124302864
0.748810809,-0.3040636182,2.463633537,9.017760277
0.75931155,-0.07062894851,2.701856613,9.428366661
0.769005921,-0.07062894851,2.701856613,9.428366661
0.779028606,-0.2693476975,2.140416384,10.14902115
0.788891949,-0.1316810995,2.133233786,9.864110947
0.79880962,-0.08259996027,2.475604534,9.391256332
0.808736956,-0.174776718,2.430114746,9.233239174
0.818701124,-0.06584054977,2.26970315,9.578003883
0.828707208,0.1101332754,2.140416384,9.737217903
0.83876125,0.2693476975,2.04823947,9.85573101
0.848769271,0.4932055473,1.877054095,9.971850395
0.859182281,0.2920926213,2.08295536,9.680954933
0.869092786,0.03830722719,2.324769735,9.293093681
0.878912039,0.0143652102,2.431311846,9.192537308
0.888955165,-0.05027823523,2.481590033,9.06205368
0.898930728,0.03950432688,2.582146645,9.210494041
0.90889401,0.01675941236,2.606088638,9.332598686
0.918817151,-0.09935937077,2.439691544,9.507374763
0.928834221,0.1388636976,2.464830637,9.852140427
0.939261256,0.4979939461,2.562992811,9.861717224
0.949144774,0.7422025204,2.625242233,9.594763756
0.959014033,0.7972691655,2.444479942,9.331400871
0.969026162,0.7481880188,2.354697466,9.369708061
0.978879227,0.7757213712,2.517503023,9.48343277
0.988784759,1.029506683,2.606088638,9.472659111
0.998752025,1.26653266,2.644395828,9.399636269
1.008785158,1.404199243,2.534262419,9.360131264
1.018758725,1.471236944,2.470816135,9.287108421
1.028968508,1.318008065,2.506729126,9.130288124
1.0388424,1.121683478,2.37624526,9.022548676
1.048803346,1.176750183,2.391807556,9.396044731
1.058762319,1.15520227,2.612074137,9.579200745
1.068749305,1.018732786,2.261323452,10.0412817
1.078753798,1.065419793,2.41455245,10.03529644
1.088715045,0.8080430627,2.618059635,9.271546364
1.098706168,0.0191536136,2.292448044,8.250418663
1.10869323,-0.3699041605,1.78248322,8.166622162
1.118704761,-0.5566518903,1.549048543,8.670601845
1.128720026,0.1903390288,1.811213613,9.437943459
1.138714159,1.403002143,2.398990154,9.610325813
1.148706725,1.983596087,2.63841033,9.25358963
1.158719508,3.071760893,2.923320293,9.099164009
1.1687144,3.749319792,3.41892004,8.54251194
1.178710846,4.097676277,3.702632904,8.172607422
1.188690069,3.767276287,3.552995205,8.283937454
1.19873118,2.613271236,2.705447912,8.519766808
1.209055236,1.661576033,1.957259893,8.668207169
1.218861764,1.18872118,1.878251195,9.046490669
1.228924028,0.7972691655,2.111685991,9.306262016
1.23883366,0.4680664241,2.19428587,9.095572472
1.248862976,0.2142810524,2.382230759,8.72806263
1.258819634,0.1125274822,2.622848034,8.43956089
1.268739463,0.06344634295,2.553416014,8.455122948
1.278766377,0.0754173547,2.303221941,8.912415504
1.288812334,0.09935937077,2.182314873,9.41280365
1.298889813,0.1663970202,2.178723574,9.573215485
1.308775052,0.3028665185,2.258929253,9.550470352
1.318740672,-0.2501940727,2.322375536,9.640253067
1.328692482,-2.613271236,3.003525972,10.61229897
1.338715387,-1.405396342,3.058592558,12.14099693
1.348745839,-1.037886381,3.173514366,11.03367901
1.358814065,-0.5339069963,3.478775024,10.86369038
1.368774178,-0.0143652102,3.45722723,11.35569859
1.378742235,0.3208230138,3.367444754,11.81658268
1.388730263,1.037886381,3.150769472,11.30422306
1.398707277,1.551442742,2.855085611,10.45188713
1.408692784,1.868674397,2.363077164,9.842563629
1.418766538,1.941697598,2.051830769,9.708487511
1.428744915,1.541865945,1.576581836,9.641449928
1.438731103,0.8714894056,1.069011092,9.276334763
1.448718697,0.2753331959,0.8966285586,9.35654068
1.458733994,0.04070143029,0.9085995555,9.393650055
1.468706643,0.312443316,0.9457096457,8.808267593
1.478709467,-0.3004723191,1.254561663,7.162254333
1.488724379,-1.104924083,2.062604666,6.349422932
1.498713335,-1.817199111,3.7169981,6.129156113
1.508706313,-2.841917515,4.772840977,7.65186882
1.518717302,-2.068590164,4.918887615,9.763554573
1.528708297,-1.00556469,4.586093426,9.961075783
1.538682794,-1.26653266,4.226963043,8.871714592
1.548758543,-2.721010208,4.511873245,7.957129478
1.558989417,-2.549824715,4.288015366,7.632715225
