time,position_x,position_y,position_z
1701072042178,-0.02323053,0.02512421,-0.03030007
1701072042192,-0.02325942,0.0250397,-0.03017666
1701072042206,-0.02328335,0.02496417,-0.03004416
1701072042220,-0.02328971,0.02481579,-0.02988998
1701072042234,-0.02328616,0.02463287,-0.02970742
1701072042248,-0.02325615,0.02445732,-0.02951162
1701072042262,-0.02321467,0.0243395,-0.02931913
1701072042276,-0.02314039,0.02422396,-0.0290872
1701072042290,-0.02308039,0.02418603,-0.02881484
1701072042303,-0.02300278,0.02416284,-0.02852417
1701072042318,-0.02288735,0.02409514,-0.02825254
1701072042331,-0.02273907,0.0239686,-0.02798453
1701072042345,-0.0225084,0.02377435,-0.02770557
1701072042359,-0.02236829,0.02360998,-0.02738597
1701072042373,-0.02223791,0.02347339,-0.02707458
1701072042387,-0.02210132,0.02331316,-0.02679407
1701072042401,-0.02184135,0.02303411,-0.02647625
1701072042415,-0.02159232,0.02275605,-0.02614634
1701072042429,-0.02139961,0.0224927,-0.02571551
1701072042443,-0.02110451,0.02214001,-0.02526812
1701072042457,-0.02081765,0.02172315,-0.02491675
1701072042471,-0.02046453,0.0212627,-0.02454169
1701072042485,-0.02007668,0.02063339,-0.02410392
1701072042499,-0.01958133,0.01993127,-0.02360047
1701072042513,-0.01911638,0.01913736,-0.0230992
1701072042527,-0.01865987,0.01846745,-0.02264332
1701072042540,-0.01818358,0.01789175,-0.02219146
1701072042554,-0.01753098,0.01742887,-0.02143211
1701072042568,-0.01688921,0.01687436,-0.02053269
1701072042583,-0.01622232,0.0162522,-0.01977508
1701072042596,-0.01575026,0.01562291,-0.01939429
1701072042610,-0.01530391,0.0150344,-0.01903636
1701072042626,-0.01480109,0.0144919,-0.01852763
1701072042638,-0.01434406,0.01393493,-0.01801708
1701072042652,-0.01389571,0.01336877,-0.0176202
1701072042666,-0.01349297,0.01277541,-0.01733881
1701072042680,-0.01314208,0.01230108,-0.01704775
1701072042694,-0.01282203,0.01188893,-0.01676928
1701072042708,-0.01250312,0.01146349,-0.01650768
1701072042722,-0.01226976,0.01116044,-0.01632471
1701072042736,-0.01202078,0.01083126,-0.01616545
1701072042750,-0.01175617,0.01052654,-0.01605592
1701072042763,-0.01154846,0.01029132,-0.0159996
1701072042778,-0.01133832,0.01011825,-0.01598361
1701072042792,-0.01116508,0.009957602,-0.0160412
1701072042806,-0.01106555,0.009863058,-0.01611238
1701072042819,-0.01087408,0.009668224,-0.01613283
1701072042833,-0.01081792,0.009658244,-0.01623743
1701072042847,-0.0107858,0.009672428,-0.01635629
1701072042861,-0.01078602,0.009650295,-0.0164991
1701072042876,-0.01079573,0.009610199,-0.01665782
1701072042889,-0.01088041,0.009594692,-0.01682963
1701072042903,-0.01102411,0.009568227,-0.0170437
1701072042917,-0.01118664,0.009522504,-0.01726912
1701072042931,-0.01136576,0.009499064,-0.01750817
1701072042945,-0.01155985,0.009462161,-0.01773799
1701072042959,-0.01178165,0.009447506,-0.01797089
1701072042973,-0.0120018,0.009428049,-0.01820184
1701072042987,-0.01223896,0.009357017,-0.01840825
1701072043001,-0.01247054,0.009228848,-0.01861308
1701072043015,-0.01271351,0.009074558,-0.01881617
1701072043028,-0.01300733,0.00894073,-0.01894641
1701072043042,-0.01324069,0.008759538,-0.01909243
1701072043056,-0.01349155,0.008616562,-0.01926608
1701072043071,-0.01377791,0.008437856,-0.01939565
1701072043084,-0.01403661,0.008311991,-0.01952718
1701072043098,-0.01437062,0.008189596,-0.01958727
1701072043112,-0.01465095,0.008078226,-0.01965981
1701072043127,-0.01494049,0.007992731,-0.01974838
1701072043140,-0.01525776,0.007913986,-0.01980994
1701072043154,-0.01555048,0.007779546,-0.01985892
1701072043168,-0.01584661,0.007656581,-0.01990728
1701072043182,-0.01611599,0.007484405,-0.01993521
