t,p
30.00940041,996.5066528
30.04939958,996.5089722
30.08939765,996.5559692
30.12940052,996.5302124
30.16939015,996.5043335
30.2094002,996.4885864
30.24939578,996.5274658
30.28939968,996.5066528
30.32939583,996.5119629
30.36939171,996.5429688
30.40940906,996.5040894
30.44940921,996.5119629
30.4893939,996.5145264
30.52939156,996.5198364
30.56940364,996.5092163
30.60940098,996.5145264
30.64940364,996.5274658
30.68940354,996.5170898
30.72939119,996.5040894
30.76940104,996.5040894
30.80940364,996.5015259
30.84939239,996.5251465
30.88941463,996.5383301
30.92939505,996.5198364
30.96939479,996.5198364
31.00939593,996.5068359
31.04939817,996.5357666
31.08938963,996.5249023
31.12940171,996.5587158
31.16939385,996.5561523
31.20939286,996.5535889
31.24939317,996.5667725
31.28939025,996.5563965
31.32938854,996.5535889
31.36939567,996.5459595
31.40940609,996.5667725
31.44939239,996.5769653
31.48939249,996.6056519
31.52939213,996.5587158
31.56938973,996.6005859
31.60939999,996.595459
31.6493927,996.5825195
31.68939197,996.5793457
31.72941218,996.5462036
31.76939192,996.5952759
31.80939687,996.6031494
31.84939463,996.6105347
31.88941187,996.5901489
31.92940812,996.6031494
31.96939999,996.5797729
32.00939197,996.5875854
32.04940036,996.5561523
32.0893976,996.585083
32.12940052,996.5952759
32.16939557,996.585083
32.20941052,996.5408936
32.24939666,996.564209
32.28940999,996.5535889
32.32942942,996.5198364
32.3693914,996.5485229
32.40939947,996.543396
32.44939322,996.5408936
32.48938911,996.52771
32.52940781,996.4941406
32.56941083,996.5253296
32.60939296,996.4966431
32.64939562,996.5278931
32.6893927,996.5098267
32.72939562,996.5175171
32.7693938,996.4862671
32.8093913,996.5019531
32.84938952,996.4966431
32.88939218,996.5019531
32.92939947,996.5045166
32.96939484,996.5019531
33.00940265,996.4917603
33.04939385,996.4917603
33.08939786,996.4735107
33.12939869,996.4785767
33.16939426,996.5045166
33.20939109,996.4735107
33.24940458,996.4396973
33.28939046,996.4864502
33.32939572,996.4785767
33.36939484,996.5021973
33.40939218,996.4686279
33.44939588,996.4605103
33.48941078,996.4866943
33.52939067,996.4683838
33.56939244,996.4736938
33.6093927,996.4707642
33.64939557,996.4762573
33.68939807,996.4762573
33.7293915,996.4970703
33.76939374,996.4945679
33.80939364,996.4788208
33.84939426,996.4788208
33.88938973,996.4973145
33.92940645,996.4943237
33.9693938,996.4815674
34.00939593,996.5049438
34.04939885,996.505188
34.08939713,996.5128174
34.12939156,996.4945679
34.16939609,996.4660645
34.20939478,996.4973145
34.2493914,996.5076904
34.28939291,996.4866943
34.32939744,996.4973145
34.36938802,996.5153809
34.40940104,996.4790039
34.44939166,996.484314
34.48939145,996.5026245
34.52939609,996.484314
34.56940338,996.5026245
34.60939624,996.4998779
34.64939244,996.484314
34.68939317,996.4818115
34.72939255,996.4920044
34.76939895,996.4920044
34.80940025,996.484314
34.84941557,996.4998779
34.88939921,996.500061
34.92939546,996.5283203
34.96939869,996.5285645
35.00940255,996.5128174
35.04940364,996.5178833
35.08939265,996.5178833
35.12942187,996.4713745
35.1693951,996.510498
35.20940057,996.5125732
35.24940546,996.5153809
35.28938973,996.4894409
35.3294102,996.4920044
35.36939182,996.4713745
35.40940025,996.5023804
35.44940265,996.484314
35.48940078,996.5128174
35.5293951,996.5308838
35.56939812,996.5153809
35.60939702,996.5153809
35.64939963,996.4973145
35.68939708,996.5023804
35.72940676,996.5440674
35.76939104,996.5491333
35.80940442,996.5646362
35.84939968,996.5389404
35.88939978,996.5856934
35.92939458,996.6347656
35.96940833,996.6243896
36.00939255,996.6220093
36.04940552,996.6035767
36.08939682,996.5984497
36.12939906,996.6113892
36.16942072,996.5855103
36.20939583,996.5648804
36.24939177,996.5750732
36.28939926,996.5958862
36.32939546,996.6090698
36.36939937,996.5933228
36.40940364,996.6035767
36.4493914,996.6035767
36.48939921,996.6086426
36.52940338,996.6269531
36.56939843,996.5958862
36.60939588,996.5674438
36.64939479,996.5593262
36.68939802,996.5856934
36.72940781,996.5466309
36.76940177,996.4998779
36.80939249,996.4845581
36.84939718,996.4973145
36.88939843,996.4790039
36.92939796,996.5206909
36.96940322,996.5076904
37.00940114,996.494751
37.04939515,996.4790039
37.08939536,996.4662476
37.12940989,996.4452515
37.16939598,996.4456787
37.20939791,996.4639282
37.24939426,996.468811
37.28940005,996.4350586
37.32939942,996.4847412
37.36940416,996.4716187
37.40939536,996.4588623
37.44940744,996.4405518
37.48939583,996.4299316
37.52940062,996.4248657
37.56941864,996.3961792
37.60939921,996.4118652
37.64939338,996.437561
37.68940593,996.4482422
37.72940083,996.4507446
37.76940067,996.4588623
37.80940208,996.4690552
37.84940385,996.4741211
37.88939791,996.4921875
37.92940046,996.5053711
37.9693963,996.5287476
38.00939223,996.5028076
38.04939791,996.531311
38.08939432,996.5287476
38.12940166,996.5287476
38.16939307,996.5415039
38.20939588,996.5003052
38.24939718,996.4093018
38.28939817,996.4951782
38.32940328,996.4951782
38.36939578,996.4562988
38.40939452,996.4769287
38.4493926,996.5599976
38.48939223,996.5886841
38.52940312,996.5599976
38.56939775,996.5419312
38.60939515,996.572937
38.64939692,996.5912476
38.68939218,996.5912476
38.72940213,996.5678711
38.76939869,996.59375
38.80938749,996.5756836
38.84939072,996.572937
38.88939942,996.59375
38.92939177,996.59375
38.9693902,996.5678711
39.00939041,996.4979248
39.04939249,996.4537354
39.08938926,996.4979248
39.12938567,996.5003052
39.16938859,996.4900513
39.20938729,996.5083618
39.24939484,996.5469971
39.28938973,996.5472412
39.32939322,996.5419312
39.36938807,996.5886841
39.4093926,996.5756836
39.44941275,996.6067505
39.48939187,996.6016235
39.52938572,996.5990601
39.56938895,996.6407471
39.6093939,996.5990601
39.64938645,996.614624
39.68938828,996.5654907
39.72938666,996.5343018
39.76938932,996.5187378
39.8093888,996.5211182
39.84938942,996.5083618
39.8893913,996.5498047
39.92939614,996.5211182
39.96939739,996.4928589
40.00939187,996.477356
40.04939874,996.4771118
40.0893902,996.4613647
40.12939968,996.5032349
40.16939447,996.4977417
40.20939848,996.4745483
40.24939734,996.4407959
40.28939479,996.4900513
40.3293876,996.4822388
40.3693913,996.4019165
40.40939635,996.34729
40.4493926,996.4174194
40.48939057,996.4303589
40.52938531,996.4121094
40.56939322,996.4174194
40.60939203,996.4382324
40.6493901,996.4798584
40.68938739,996.4666748
40.72939098,996.4458618
40.7693951,996.4692383
40.80939135,996.5185547
40.84939104,996.5081177
40.88938807,996.4875488
40.92939187,996.5314941
40.96938833,996.5678711
41.00938515,996.5266113
41.04939473,996.4407959
41.0893965,996.4977417
41.12938885,996.4979248
41.16939015,996.5159912
41.20940755,996.4926147
41.24939025,996.5393677
41.28939171,996.5056152
41.32938854,996.5523682
41.36939135,996.5706177
41.40940088,996.5472412
41.44939437,996.5939941
41.48940661,996.6016235
41.52938952,996.6044312
41.56939036,996.5731812
41.60939322,996.5782471
41.64939234,996.59375
41.68939864,996.4900513
41.72938843,996.4926147
41.76939635,996.4822388
41.80938775,996.5653076
41.8493926,996.5106812
41.88939218,996.5548706
41.92939952,996.5756836
41.969399,996.5601807
42.00938739,996.6069336
42.0494065,996.604187
42.08939223,996.6277466
42.12939968,996.6199341
42.16938791,996.6407471
42.20939223,996.6407471
42.24938973,996.65625
42.28939525,996.5756836
42.32939104,996.4977417
42.36939171,996.5081177
42.40939182,996.5289917
42.44939437,996.4847412
42.48939926,996.5030518
42.52938828,996.5134277
42.56939926,996.4822388
42.60939739,996.446106
42.64940984,996.4824219
42.68939291,996.4796753
42.72939067,996.4616089
42.76938817,996.4747925
42.80939041,996.4771118
42.84939208,996.477356
42.88939088,996.4824219
42.9293889,996.4719849
42.96939578,996.4227295
43.00938963,996.4044189
43.04938671,996.430603
43.0893888,996.4692383
43.12938739,996.4277954
43.16938609,996.4747925
43.20939171,996.4849854
43.24940437,996.4902954
43.28938843,996.4928589
43.32940088,996.5136719
43.36938854,996.5266113
43.40939624,996.5343018
43.44938984,996.5134277
43.48939114,996.5134277
43.52939015,996.5629883
43.56939208,996.5213013
43.60939244,996.4379883
43.6493964,996.5187378
43.68939927,996.5293579
43.72939432,996.4798584
43.76938994,996.5343018
43.80939328,996.5344849
43.84938978,996.5446777
43.88939708,996.5162354
43.92938833,996.5213013
43.96938755,996.5344849
44.00939359,996.5604248
44.04939192,996.5421143
44.08938619,996.5343018
44.12940072,996.5499878
44.16939796,996.5863647
44.20938989,996.4956055
44.24939994,996.4928589
44.28939083,996.5499878
44.32939093,996.5604248
44.36939119,996.5396118
44.40938963,996.5657349
44.44938567,996.5682983
44.4893926,996.5993042
44.52938854,996.6150513
44.56938968,996.5812378
44.60939796,996.6122437
44.64939463,996.6488037
44.68940281,996.6356201
44.72939275,996.6719971
44.7693915,996.651123
44.80938942,996.6150513
44.8493977,996.5421143
44.88939895,996.5629883
44.92939088,996.5708008
44.96938807,996.5421143
