t,x,y,z
0.02527601,0.007788302377,-0.03863608837,-0.04474456236
0.027700333,-0.0009162708884,-0.01817270555,-0.03848337755
0.030124708,-0.004734066315,-0.0001527118147,-0.02489202656
0.032549083,-0.006108472589,0.01053711493,-0.0114533864
0.034973458,-0.01114796288,0.00565033732,0.006872031838
0.037397833,-0.0099262679,-0.003970507067,0.0227540601
0.039822155,-0.008704573847,-0.01588202827,0.03130592033
0.04224653,-0.006261184346,-0.02794626169,0.03359659761
0.044670905,0.0001527118147,-0.03756710514,0.0287098214
0.04709528,0.008857285604,-0.04825693369,0.020310672
0.049519655,0.01252236869,-0.05665608495,0.01160609815
0.051943978,0.01756185852,-0.05543438718,0.001985253533
0.054368353,0.02137965336,-0.05436540768,-0.004123218823
0.056792728,0.02260134928,-0.04474456236,-0.006413896102
0.059217103,0.02382304333,-0.03863608837,-0.00763559062
0.061641478,0.02260134928,-0.03268032894,-0.006413896102
0.064065801,0.02260134928,-0.03145863488,-0.005039489828
0.066490176,0.02641914412,-0.03390202299,-0.002596100792
0.068914551,0.03008422814,-0.03390202299,-0.0001527118147
0.071338926,0.03512371704,-0.03756710514,-0.002443389036
0.073763301,0.03756710514,-0.04352286831,-0.004886778072
0.076187624,0.0426065959,-0.04596625641,-0.006108472589
0.078611999,0.04749337584,-0.04474456236,-0.007177455351
0.081036374,0.04749337584,-0.04825693369,-0.01221694518
0.083460749,0.04871506989,-0.05070032179,-0.01588202827
0.085885124,0.04627167806,-0.05436540768,-0.01832541823
0.088303718,0.0387887992,-0.06261184067,-0.01863084175
0.090680593,0.03008422814,-0.06154286116,-0.02000524849
0.093057468,0.02764083818,-0.05787777901,-0.02244863659
0.095434343,0.02626643144,-0.05909947306,-0.02489202656
0.097811218,0.03008422814,-0.05787777901,-0.02611372061
0.100188041,0.03130592033,-0.05787777901,-0.02596100792
0.102564916,0.03130592033,-0.05909947306,-0.02611372061
0.104941791,0.03008422814,-0.05909947306,-0.02611372061
0.107318666,0.02886253223,-0.06032116711,-0.02367033064
0.109695541,0.02748812735,-0.06383354217,-0.02367033064
0.112072364,0.02260134928,-0.06383354217,-0.02260134928
0.114449239,0.01756185852,-0.06032116711,-0.02260134928
0.116826114,0.01389677543,-0.06139015034,-0.020310672
0.119202989,0.01130067464,-0.06261184067,-0.02153236605
0.121579864,0.006413896102,-0.06383354217,-0.02046338283
0.123956687,0.005039489828,-0.06139015034,-0.01664558798
0.126333562,0.002596100792,-0.06261184067,-0.0143549107
0.128710437,0.005039489828,-0.06032116711,-0.01420219894
0.131087312,0.001374406274,-0.05543438718,-0.01420219894
0.133464187,0.0001527118147,-0.05665608495,-0.0143549107
0.13584101,-0.002443389036,-0.05665608495,-0.01191152167
0.138217885,-0.004886778072,-0.05665608495,-0.01068982668
0.14059476,-0.01007897966,-0.05421269313,-0.007177455351
0.142971635,-0.01130067464,-0.05421269313,-0.008399149403
0.145348458,-0.01252236869,-0.05299099907,-0.004734066315
0.147725333,-0.01374406368,-0.05192201585,-0.005955760833
0.150102208,-0.01496575773,-0.05192201585,-0.004734066315
0.152479083,-0.01374406368,-0.04825693369,-0.004734066315
0.154855958,-0.01496575773,-0.04703523964,-0.001068982761
0.157232833,-0.01496575773,-0.04947862774,-0.001068982761
0.159609655,-0.01374406368,-0.04825693369,0.0003054236295
0.16198653,-0.01618745178,-0.04947862774,0.0001527118147
0.164363405,-0.01496575773,-0.05192201585,0.00381779531
0.16674028,-0.01618745178,-0.05192201585,0.005039489828
0.169117155,-0.01252236869,-0.04825693369,0.005192201585
0.171493978,-0.01007897966,-0.04703523964,0.005192201585
0.173870853,-0.01252236869,-0.04947862774,0.006413896102
0.176247728,-0.008704573847,-0.04947862774,0.00763559062
0.178624603,-0.008857285604,-0.04947862774,0.01130067464
0.181001426,-0.01252236869,-0.05070032179,0.008857285604
0.183378301,-0.01007897966,-0.05070032179,0.01007897966
0.185755176,-0.01130067464,-0.04825693369,0.01007897966
0.188132051,-0.01252236869,-0.04581354558,0.00763559062
0.190508926,-0.01130067464,-0.04474456236,0.00763559062
0.192885801,-0.01252236869,-0.04107947648,0.005192201585
0.195262624,-0.01252236869,-0.04107947648,0.006413896102
0.197639499,-0.0099262679,-0.04107947648,0.003970507067
0.200016374,-0.0099262679,-0.03863608837,0.002901524538
0.202393249,-0.004886778072,-0.03634541109,0.002901524538
0.204770124,-0.006261184346,-0.03863608837,0.0004581354442
0.207146947,-0.006261184346,-0.03741439432,0.00167983002
0.209523822,-0.004886778072,-0.03741439432,0.0004581354442
0.211900697,-0.004886778072,-0.03634541109,-0.0007635590737
0.214277572,-0.007482878864,-0.03863608837,-0.0007635590737
0.216654395,-0.0099262679,-0.03863608837,-0.005803049076
0.21903127,-0.0099262679,-0.03863608837,-0.007024743594
0.221408145,-0.01252236869,-0.03985778242,-0.005803049076
0.22378502,-0.01252236869,-0.03863608837,-0.00946813263
0.226161895,-0.01496575773,-0.03741439432,-0.00946813263
0.228538718,-0.01496575773,-0.03863608837,-0.01068982668
0.230915593,-0.01374406368,-0.03863608837,-0.00946813263
0.233292468,-0.01374406368,-0.03985778242,-0.01313321572
0.235669343,-0.01496575773,-0.04337015375,-0.01084253844
0.238046218,-0.01618745178,-0.04230117425,-0.01084253844
0.240423041,-0.01618745178,-0.04107947648,-0.01450762246
0.242799916,-0.01496575773,-0.04459185153,-0.01450762246
0.245176791,-0.01740914769,-0.04581354558,-0.01450762246
0.247553666,-0.01496575773,-0.04459185153,-0.01328592747
0.249930541,-0.01496575773,-0.04825693369,-0.01084253844
0.252307416,-0.01374406368,-0.04459185153,-0.01450762246
0.254684239,-0.01114796288,-0.04230117425,-0.0143549107
0.257061114,-0.01252236869,-0.04230117425,-0.0143549107
0.259437989,-0.0099262679,-0.04107947648,-0.01313321572
0.261814864,-0.003512371797,-0.03741439432,-0.01298050396
0.264191687,-0.006261184346,-0.03497100621,-0.01420219894
0.266568562,-0.006261184346,-0.03497100621,-0.01298050396
0.268945437,-0.004734066315,-0.03268032894,-0.01175880991
0.271322312,-0.003512371797,-0.03268032894,-0.01053711493
0.273699187,-0.006261184346,-0.03619270027,-0.01298050396
0.27607601,-0.01252236869,-0.03985778242,-0.01191152167
0.278452885,-0.02244863659,-0.04825693369,-0.01221694518
0.28082976,-0.03115320951,-0.04825693369,-0.01359135192
0.283206635,-0.02611372061,-0.03985778242,-0.01466033421
0.28558351,-0.0198525358,-0.03145863488,-0.01695101149
0.287960333,-0.01618745178,-0.02779355086,-0.01801999472
0.290337208,-0.01236965694,-0.02779355086,-0.01175880991
0.292714083,-0.0099262679,-0.03023693897,-0.01053711493
0.295090958,-0.0099262679,-0.02779355086,-0.009315420873
0.297467833,-0.008704573847,-0.02550287358,-0.00565033732
0.299844655,-0.006108472589,-0.02305948362,-0.005497625098
0.30222153,-0.008704573847,-0.02550287358,-0.006872031838
0.304598405,-0.01114796288,-0.02901524492,-0.00565033732
0.30697528,-0.01236965694,-0.03023693897,-0.003206948051
0.309352155,-0.01618745178,-0.03145863488,-0.003359660041
0.311728978,-0.01496575773,-0.02901524492,-0.005803049076
0.314105853,-0.01374406368,-0.02779355086,-0.004428642802
0.316482728,-0.01374406368,-0.02779355086,-0.004428642802
0.318859603,-0.01496575773,-0.02428117767,-0.00565033732
0.321236426,-0.01496575773,-0.02672456764,-0.006872031838
0.323613301,-0.01740914769,-0.02672456764,-0.005803049076
0.325990176,-0.0198525358,-0.02550287358,-0.007024743594
0.328367051,-0.02122694254,-0.02657185495,-0.008246437646
0.330743926,-0.02244863659,-0.02183778957,-0.01068982668
0.333120749,-0.02367033064,-0.02183778957,-0.00946813263
0.335497624,-0.02489202656,-0.01817270555,-0.01068982668
0.337874499,-0.02229592577,-0.01466033421,-0.01191152167
0.340251374,-0.02107422985,-0.0109952502,-0.01175880991
0.342628249,-0.01863084175,-0.007482878864,-0.01420219894
0.345005072,-0.01863084175,-0.006261184346,-0.01420219894
0.347381947,-0.01603474095,-0.006261184346,-0.01420219894
0.349758822,-0.01603474095,-0.005039489828,-0.01420219894
0.352135697,-0.01236965694,-0.002596100792,-0.01527118124
0.354512572,-0.009773556143,-0.002596100792,-0.01527118124
0.356889447,-0.008551862091,-0.002596100792,-0.01649287529
0.35926627,-0.006108472589,-0.002596100792,-0.01756185852
0.361643145,-0.004734066315,-0.002596100792,-0.01756185852
0.36402002,-0.002137965523,0.0009162708884,-0.01756185852
0.366396895,-0.0009162708884,-0.0003054236295,-0.01511846948
0.368773718,0.0003054236295,-0.001527118147,-0.01389677543
0.371150593,0.001527118147,-0.002596100792,-0.01252236869
0.373527468,0.002748812549,-0.001527118147,-0.01740914769
0.375904343,0.002748812549,-0.002596100792,-0.01740914769
0.378281218,0.005344913341,-0.002596100792,-0.01618745178
0.380658041,0.007788302377,-0.002596100792,-0.01496575773
0.383034916,0.00900999736,-0.002596100792,-0.01740914769
0.385411791,0.01023169141,-0.001527118147,-0.01725643501
0.387788666,0.01023169141,-0.001527118147,-0.01725643501
0.390165489,0.0128277922,-0.0003054236295,-0.01725643501
0.392542364,0.0128277922,0.0009162708884,-0.01603474095
0.394919239,0.01527118124,0.004581354558,-0.01969982497
0.397296114,0.0128277922,0.005803049076,-0.01969982497
0.399672989,0.01160609815,0.009315420873,-0.01969982497
0.402049812,0.01023169141,0.01175880991,-0.01847812906
0.404426687,0.01038440317,0.01298050396,-0.01725643501
0.406803562,0.007788302377,0.01420219894,-0.01969982497
0.409180437,0.006566607859,0.01420219894,-0.01847812906
0.411557312,0.006566607859,0.01527118124,-0.01725643501
0.413934135,0.007788302377,0.01298050396,-0.01725643501
0.41631101,0.006566607859,0.01053711493,-0.01725643501
0.418687885,0.006566607859,0.009315420873,-0.01725643501
0.42106476,0.007788302377,0.006872031838,-0.01725643501
0.423441635,0.005344913341,0.006872031838,-0.01618745178
0.425818458,0.003970507067,0.002137965523,-0.01863084175
0.428195333,0.004123218823,0.004581354558,-0.01740914769
0.430572208,0.002748812549,0.0009162708884,-0.01618745178
0.432949083,0.003970507067,-0.0003054236295,-0.01863084175
0.435325905,0.003970507067,-0.001527118147,-0.01740914769
0.43770278,0.003970507067,-0.0003054236295,-0.01740914769
0.440079655,0.005344913341,-0.00381779531,-0.01740914769
0.44245653,0.006566607859,-0.007482878864,-0.01496575773
0.444833405,0.00900999736,-0.008704573847,-0.01863084175
0.44721028,0.01267508045,-0.008704573847,-0.01863084175
0.449587103,0.01649287529,-0.0099262679,-0.01725643501
0.451963978,0.01893626526,-0.0099262679,-0.01969982497
0.454340853,0.0227540601,-0.01221694518,-0.02092151903
0.456717728,0.02764083818,-0.01466033421,-0.02199050039
0.459094551,0.03512371704,-0.01221694518,-0.02061609551
0.461471426,0.03894151375,-0.01710372418,-0.02428117767
0.463848301,0.04520269856,-0.01954711229,-0.02672456764
0.466225176,0.04886778072,-0.01954711229,-0.03023693897
0.468602051,0.05268557742,-0.02672456764,-0.03268032894
0.470978874,0.05635065958,-0.03145863488,-0.0387887992
0.473355749,0.06139015034,-0.03145863488,-0.04245388508
0.475732624,0.06887302548,-0.03390202299,-0.04840964451
0.478109499,0.081242688,-0.03512371704,-0.05070032179
0.480486374,0.09376505762,-0.03741439432,-0.05680879578
0.482863197,0.1050657257,-0.04352286831,-0.05909947306
0.485240072,0.1174353883,-0.05192201585,-0.05894676223
0.487616947,0.1236965731,-0.06261184067,-0.06261184067
0.489993822,0.1310267299,-0.07589777559,-0.06383354217
0.492370697,0.1397313178,-0.08796200156,-0.06627693027
0.49474752,0.1485885978,-0.09391776472,-0.07101099193
0.497124395,0.1572931707,-0.102316916,-0.07589777559
0.49950127,0.164623335,-0.1094943732,-0.0807845518
0.501878145,0.1721062213,-0.1178935245,-0.08551861346
0.50425502,0.1834068894,-0.1262926757,-0.08918370306
0.506631843,0.1921114624,-0.1322484314,-0.09147437662
0.509008718,0.2044811249,-0.1502684206,-0.09391776472
0.511385593,0.2429644912,-0.2211267054,-0.09987352788
0.513762468,0.2877090573,-0.2823641598,-0.1082726792
0.516139343,0.3150444627,-0.3122956753,-0.1105633527
0.518516166,0.3300102353,-0.3196258247,-0.1114796251
0.520893041,0.3362714052,-0.3147390485,-0.1064401343
0.523269916,0.3324536085,-0.3063398898,-0.09666658193
0.525646791,0.3287885487,-0.298093468,-0.08689302206
0.528023614,0.3213056624,-0.2896943092,-0.07467607409
0.530400489,0.3150444627,-0.2764083743,-0.06230641901
0.532777364,0.3101576865,-0.2669402659,-0.05253286287
0.535154239,0.2988570333,-0.2548760176,-0.04153761268
0.537531114,0.2864873707,-0.2321219593,-0.03038965166
0.539907937,0.2777827978,-0.2044811249,-0.01817270555
0.542284812,0.2641914487,-0.175771296,-0.008246437646
0.544661687,0.2530434728,-0.1456870735,0.002748812549
0.547038562,0.2455606014,-0.114533864,0.01038440317
0.549415437,0.2394521236,-0.08582404256,0.015423893
0.55179226,0.2357870489,-0.05818320066,0.01801999472
0.554169135,0.2345653474,-0.03649812192,0.02061609551
0.55654601,0.2333436459,-0.01618745178,0.02443389036
0.558922885,0.2371614426,-0.0006108472589,0.0258082971
0.56129976,0.2347180545,0.01374406368,0.02840439789
0.563676583,0.235939756,0.01618745178,0.03084778599
0.566053458,0.2309002578,0.01618745178,0.02718270384
0.568430333,0.2234173864,0.01267508045,0.02321219631
0.570807208,0.2122694254,0.005497625098,0.0193943996
0.573184083,0.2034121305,-0.004123218823,0.01664558798
0.575560905,0.1872246861,-0.02092151903,0.01740914769
0.57793778,0.1597365588,-0.04123219103,0.0143549107
0.580314655,0.1272089481,-0.06398624927,0.01725643501
0.58269153,0.09223793447,-0.07834116369,0.01404948719
0.585068405,0.06108472496,-0.08674030751,0.008551862091
0.587445228,0.04245388508,-0.07834116369,0.00946813263
0.589822103,0.02993151546,-0.07345438004,0.006872031838
0.592198978,0.02000524849,-0.07238540053,0.01160609815
0.594575853,0.01374406368,-0.06872031838,0.01160609815
0.596952676,0.005039489828,-0.06032116711,0.0114533864
0.599329551,0.00381779531,-0.04703523964,0.007941014133
0.601706426,-0.002290677279,-0.03985778242,0.005344913341
0.604083301,-0.006261184346,-0.02794626169,0.001832541777
0.606460176,-0.01236965694,-0.02061609551,-0.0007635590737
0.608837051,-0.01618745178,-0.01221694518,-0.004428642802
0.611213874,-0.02107422985,-0.002596100792,-0.00809372589
0.613590749,-0.02229592577,0.003359660041,-0.00809372589
0.615967624,-0.02351761982,0.005803049076,-0.006872031838
0.618344499,-0.02596100792,0.01053711493,-0.00565033732
0.620721322,-0.02611372061,0.00809372589,-0.003206948051
0.623098197,-0.02473931387,0.01053711493,-0.003054236295
0.625475072,-0.02107422985,0.005803049076,-0.005497625098
0.627851947,-0.01863084175,0.004581354558,-0.005497625098
0.630228822,-0.01863084175,-0.001527118147,-0.005497625098
0.632605645,-0.01603474095,-0.00381779531,-0.005497625098
0.63498252,-0.01618745178,-0.007482878864,-0.003054236295
0.637359395,-0.01618745178,-0.0099262679,-0.003206948051
0.63973627,-0.01618745178,-0.01710372418,-0.001985253533
0.642113145,-0.01496575773,-0.0193943996,-0.001985253533
0.644489968,-0.01374406368,-0.02305948362,-0.0007635590737
0.646866843,-0.01236965694,-0.02550287358,-0.001985253533
0.649243718,-0.01252236869,-0.03023693897,-0.001985253533
0.651620593,-0.01252236869,-0.03268032894,-0.001985253533
0.653997468,-0.01374406368,-0.03145863488,-0.003359660041
0.656374291,-0.01252236869,-0.03390202299,-0.001985253533
0.658751166,-0.01252236869,-0.03619270027,-0.003359660041
0.661128041,-0.01252236869,-0.03741439432,-0.003359660041
0.663504916,-0.0099262679,-0.03863608837,-0.001985253533
0.665881791,-0.0099262679,-0.03985778242,-0.0009162708884
0.668258614,-0.0099262679,-0.03985778242,-0.002137965523
0.670635489,-0.007482878864,-0.03985778242,-0.001985253533
0.673012364,-0.003665083554,-0.04107947648,-0.001985253533
0.675389239,-0.002290677279,-0.04352286831,-0.0007635590737
0.677766062,0.0001527118147,-0.04230117425,-0.0007635590737
0.680142937,0.0001527118147,-0.04474456236,-0.001985253533
0.682519812,0.002596100792,-0.04352286831,-0.0006108472589
0.684896687,0.00381779531,-0.04474456236,-0.0006108472589
0.687273562,0.006413896102,-0.04581354558,0.0006108472589
0.689650385,0.008857285604,-0.04596625641,0.0006108472589
0.69202726,0.008857285604,-0.04825693369,0.0006108472589
0.694404135,0.01389677543,-0.04825693369,0.003206948051
0.69678101,0.01634016447,-0.04947862774,-0.0004581354442
0.699157885,0.01878355257,-0.05192201585,0.0007635590737
0.701534708,0.02382304333,-0.05192201585,0.003359660041
0.703911583,0.02748812735,-0.05070032179,0.005803049076
0.706288458,0.0287098214,-0.05558710173,0.003359660041
0.708665333,0.03008422814,-0.05665608495,0.004581354558
0.711042208,0.03130592033,-0.05909947306,0.004581354558
0.71341903,0.03497100621,-0.06154286116,0.005803049076
0.715795905,0.03619270027,-0.06627693027,0.005803049076
0.71817278,0.03374931216,-0.06627693027,0.005803049076
0.720549655,0.03619270027,-0.06994201243,0.005803049076
0.722926478,0.03497100621,-0.06994201243,0.004581354558
0.725303353,0.03497100621,-0.07345438004,0.003359660041
0.727680228,0.03497100621,-0.07589777559,0.003359660041
0.730057103,0.03237490356,-0.07956285775,0.001985253533
0.732433978,0.02993151546,-0.07956285775,0.001985253533
0.734810801,0.02993151546,-0.0807845518,0.0007635590737
0.737187676,0.02993151546,-0.07834116369,0.001985253533
0.739564551,0.0287098214,-0.07711946964,0.0007635590737
0.741941426,0.02748812735,-0.07467607409,0.0007635590737
0.744318301,0.02626643144,-0.07589777559,0.0007635590737
0.746695124,0.02367033064,-0.07345438004,0.0006108472589
0.749071999,0.02367033064,-0.07223268598,-0.0006108472589
0.751448874,0.02122694254,-0.06749862432,-0.0006108472589
0.753825749,0.01878355257,-0.06154286116,-0.0006108472589
0.756202624,0.01878355257,-0.06032116711,-0.00167983002
0.758579447,0.01756185852,-0.05665608495,-0.00167983002
0.760956322,0.01511846948,-0.05192201585,-0.002901524538
0.763333197,0.01389677543,-0.04947862774,-0.00167983002
0.765710072,0.01389677543,-0.04703523964,-0.00167983002
0.768086947,0.01130067464,-0.04596625641,0.0007635590737
0.77046377,0.008857285604,-0.04581354558,0.0006108472589
0.772840645,0.00763559062,-0.04352286831,0.001832541777
0.77521752,0.00763559062,-0.04474456236,0.003054236295
0.777594395,0.006413896102,-0.04474456236,0.003054236295
0.77997127,0.006413896102,-0.04352286831,0.003054236295
0.782348093,0.005039489828,-0.04352286831,0.004275931045
0.784724968,0.00381779531,-0.04596625641,0.004275931045
0.787101843,0.00381779531,-0.04825693369,0.004275931045
0.789478718,0.00381779531,-0.04703523964,0.003054236295
0.791855541,0.00381779531,-0.04825693369,0.004275931045
0.794232416,0.00381779531,-0.04825693369,0.006719320081
0.796609291,0.00381779531,-0.05192201585,0.006566607859
0.798986166,0.006261184346,-0.0531437099,0.005497625098
0.801363041,0.006261184346,-0.0531437099,0.006719320081
0.803739864,0.006261184346,-0.05543438718,0.005497625098
0.806116739,0.008857285604,-0.05665608495,0.006719320081
0.808493614,0.008857285604,-0.06032116711,0.005497625098
0.810870489,0.01007897966,-0.06276455522,0.009162709117
0.813247364,0.01007897966,-0.06154286116,0.006719320081
0.815624187,0.01496575773,-0.06383354217,0.007941014133
0.818001062,0.01634016447,-0.06383354217,0.006719320081
0.820377937,0.01756185852,-0.06032116711,0.006872031838
0.822754812,0.01878355257,-0.06154286116,0.00565033732
0.825131635,0.01756185852,-0.06154286116,0.004275931045
0.82750851,0.01634016447,-0.05909947306,0.001832541777
0.829885385,0.01634016447,-0.05543438718,0.001985253533
0.83226226,0.01634016447,-0.05436540768,0.003206948051
0.834639135,0.01634016447,-0.0531437099,0.0007635590737
0.837015958,0.01511846948,-0.05070032179,-0.0004581354442
0.839392833,0.01634016447,-0.04474456236,-0.002901524538
0.841769708,0.01634016447,-0.04230117425,-0.00167983002
0.844146583,0.01511846948,-0.03756710514,-0.00167983002
0.846523458,0.01634016447,-0.03634541109,-0.003970507067
0.84890028,0.01756185852,-0.03390202299,-0.005192201585
0.851277155,0.01756185852,-0.03145863488,-0.002748812549
0.85365403,0.01893626526,-0.03023693897,-0.001527118147
0.856030905,0.01756185852,-0.03145863488,-0.001527118147
0.85840778,0.01893626526,-0.03268032894,-0.002748812549
0.860784603,0.02015795931,-0.03390202299,-0.0003054236295
0.863161478,0.02382304333,-0.03390202299,-0.0001527118147
0.865538353,0.02504473738,-0.03634541109,0.002290677279
0.867915228,0.02382304333,-0.03756710514,0.003359660041
0.870292051,0.02382304333,-0.03634541109,0.002290677279
0.872668926,0.02764083818,-0.03985778242,0.003512371797
0.875045801,0.03008422814,-0.04352286831,0.003512371797
0.877422676,0.03252761811,-0.04596625641,0.005955760833
0.879799551,0.03497100621,-0.04474456236,0.005955760833
0.882176374,0.03756710514,-0.04718795046,0.006108472589
0.884553249,0.04001049697,-0.04718795046,0.007330167107
0.886930124,0.04245388508,-0.04596625641,0.008551862091
0.889306999,0.04871506989,-0.04596625641,0.01114796288
0.891683822,0.05115845799,-0.04718795046,0.01114796288
0.894060697,0.05375456065,-0.04840964451,0.008704573847
0.896437572,0.05619794875,-0.04840964451,0.01130067464
0.898814447,0.05864133686,-0.04840964451,0.01130067464
0.901191322,0.06245913357,-0.04596625641,0.0114533864
0.903568197,0.06490252167,-0.04596625641,0.01389677543
0.90594502,0.06627693027,-0.04352286831,0.01267508045
0.908321895,0.06872031838,-0.04352286831,0.01160609815
0.91069877,0.07238540053,-0.04245388508,0.0128277922
0.913075645,0.07360709459,-0.04352286831,0.01527118124
0.915452468,0.07620319724,-0.04123219103,0.01298050396
0.917829343,0.07864658535,-0.04001049697,0.01420219894
0.920206218,0.0798682794,-0.0387887992,0.01298050396
0.922583093,0.0798682794,-0.0387887992,0.01420219894
0.924959968,0.0836860761,-0.04123219103,0.015423893
0.927336791,0.08246438205,-0.04123219103,0.015423893
0.929713666,0.08246438205,-0.03756710514,0.01298050396
0.932090541,0.08246438205,-0.03634541109,0.01175880991
0.934467416,0.08246438205,-0.03512371704,0.01313321572
0.936844291,0.0836860761,-0.03512371704,0.01191152167
0.939221114,0.0836860761,-0.03512371704,0.01068982668
0.941597989,0.0836860761,-0.03756710514,0.01191152167
0.943974864,0.08612946421,-0.03756710514,0.01068982668
0.946351739,0.08612946421,-0.0387887992,0.01068982668
0.948728562,0.08490777016,-0.04001049697,0.01191152167
0.951105437,0.08612946421,-0.04352286831,0.01191152167
0.953482312,0.08490777016,-0.04123219103,0.01313321572
0.955859187,0.08735115826,-0.04245388508,0.0143549107
0.958236062,0.08735115826,-0.04474456236,0.01557660475
0.960612885,0.08735115826,-0.04367557913,0.01801999472
0.96298976,0.08857285231,-0.04596625641,0.01801999472
0.965366635,0.08735115826,-0.04367557913,0.01679829881
0.96774351,0.08857285231,-0.04474456236,0.01679829881
0.970120385,0.08994726092,-0.0387887992,0.01801999472
0.972497208,0.09116895497,-0.03527642787,0.0193943996
0.974874083,0.09116895497,-0.03038965166,0.02183778957
0.977250958,0.09116895497,-0.03038965166,0.02183778957
0.979627833,0.09239064902,-0.02687728032,0.02550287358
0.982004708,0.09620844573,-0.02443389036,0.02809897438
0.98438153,0.09620844573,-0.02687728032,0.02809897438
0.986758405,0.1010952219,-0.02687728032,0.03069507517
0.98913528,0.102316916,-0.02809897438,0.0282516852
0.991512155,0.1049130186,-0.02687728032,0.02702999115
0.993888978,0.1061347127,-0.02809897438,0.02702999115
0.996265853,0.1073564067,-0.03161134571,0.0282516852
0.998642728,0.1073564067,-0.03405473381,0.0258082971
1.001019603,0.1073564067,-0.03527642787,0.0258082971
1.003396478,0.1073564067,-0.03771981969,0.0258082971
1.005773301,0.1097997949,-0.04245388508,0.02702999115
1.008150176,0.1097997949,-0.04611896724,0.02565558441
1.010527051,0.1097997949,-0.04611896724,0.02687728032
1.012903926,0.1097997949,-0.04718795046,0.02443389036
1.015280801,0.1085781008,-0.04963133857,0.02321219631
1.017657624,0.1073564067,-0.05085303262,0.02076880634
1.020034499,0.1073564067,-0.05558710173,0.02061609551
1.022411374,0.1059819981,-0.05680879578,0.01817270555
1.024788249,0.10353861,-0.05680879578,0.01817270555
1.027165072,0.102316916,-0.05680879578,0.01695101149
1.029541947,0.1010952219,-0.0520747304,0.01695101149
1.031918822,0.09865183383,-0.05085303262,0.01328592747
1.034295697,0.09743013978,-0.04840964451,0.01328592747
1.036672572,0.09605573118,-0.04474456236,0.01450762246
1.039049395,0.09483403713,-0.04123219103,0.01328592747
1.04142627,0.09239064902,-0.03756710514,0.01328592747
1.043803145,0.08994726092,-0.03405473381,0.01068982668
1.04618002,0.08994726092,-0.02916795574,0.01206423342
1.048556895,0.08872556686,-0.02565558441,0.01084253844
1.050933718,0.08628217876,-0.02199050039,0.01084253844
