time,velocity_x,velocity_y,velocity_z
1701072040653,0.009874486,-0.001859402,0.0001925894
1701072040668,0.01135139,-0.00262862,0.006566845
1701072040683,0.0106092,-0.002136583,0.00671554
1701072040704,0.009639051,-0.002018022,0.00708794
1701072040720,0.009138862,-0.001754578,0.007332851
1701072040740,0.008475335,-0.001351918,0.007725419
1701072040756,0.008175087,-0.0006777626,0.008035547
1701072040773,0.00822152,-0.0006824951,0.008262124
1701072040790,0.008108443,-0.0007641839,0.008185249
1701072040807,0.007852346,-0.0008773928,0.00798506
1701072040823,0.007738966,-0.0003962452,0.007948251
1701072040839,0.007704979,0.0003135589,0.008060084
1701072040855,0.007516331,0.0005239942,0.007936087
1701072040870,0.007375433,0.0001028102,0.007754276
1701072040885,0.006780661,-0.0004493389,0.007336272
1701072040900,0.006627515,-0.001031692,0.007135248
1701072040915,0.006551628,-0.0009491615,0.006943855
1701072040930,0.006471147,-0.0006114827,0.006866545
1701072040945,0.006308046,-0.0002397767,0.006705231
1701072040959,0.00628077,2.406619e-05,0.006439181
1701072040974,0.006139939,0.0003410713,0.006311762
1701072040988,0.006018345,0.0007630277,0.006262927
1701072041002,0.00567208,0.0009201028,0.006320055
1701072041017,0.005127926,0.0008830269,0.006465436
1701072041030,0.00441828,-0.0001834627,0.006677993
1701072041045,0.00342167,-0.001037606,0.006737099
1701072041058,0.003113771,-0.001641689,0.006962744
1701072041072,0.003008108,-0.001838568,0.007466347
1701072041086,0.002747813,-0.001539793,0.008068025
1701072041100,0.002458769,-0.001198905,0.008535402
1701072041114,0.002333413,-0.001210136,0.008917049
1701072041128,0.001994723,-0.001092142,0.009007653
1701072041142,0.001852148,-0.001211599,0.008967696
1701072041156,0.001709639,-0.001856379,0.008709734
1701072041170,0.001510669,-0.002354535,0.008116228
1701072041184,0.001041969,-0.002512519,0.007654355
1701072041197,0.001248683,-0.002327484,0.00756586
1701072041211,0.001428706,-0.001809556,0.007809442
1701072041224,0.00192109,-0.001023302,0.007755549
1701072041239,0.002353419,-0.0007126805,0.007483247
1701072041254,0.002261163,-0.000481514,0.006793624
1701072041266,0.002272038,-0.0003890634,0.006034502
1701072041281,0.001929042,-0.0003943633,0.00499554
1701072041295,0.001210417,-0.0005136179,0.00400366
1701072041308,0.0006930066,8.210575e-05,0.003225065
1701072041322,0.0005374977,0.001052482,0.002552595
1701072041337,0.0005877733,0.002039933,0.001904259
1701072041351,0.0009250023,0.002827494,0.001368574
1701072041364,0.001131414,0.003019616,0.000820025
1701072041378,0.001468684,0.002928355,0.0001899502
1701072041392,0.001698632,0.002783871,-0.0001887612
1701072041407,0.002059477,0.002322826,-0.0004759893
1701072041421,0.002497031,0.002453507,-0.0006639926
1701072041435,0.002523822,0.002549052,-0.0008531095
1701072041449,0.002744293,0.002398137,-0.0007710028
1701072041462,0.002492243,0.002611664,-0.0008496317
1701072041476,0.002515659,0.002703952,-0.0006132169
1701072041490,0.002486003,0.003254824,-0.0004381324
1701072041504,0.002899006,0.003751677,-0.0001128023
1701072041518,0.003147174,0.003860689,-8.312549e-05
1701072041532,0.003076222,0.003371046,-0.000211661
1701072041546,0.002804745,0.003000302,-0.000295873
1701072041560,0.002852292,0.002803265,-0.0003786786
1701072041573,0.002882691,0.00288875,-0.0004453463
1701072041587,0.00288741,0.002788234,-0.0004372023
1701072041601,0.0028309,0.002435034,-0.0004247992
1701072041615,0.002854777,0.002075122,-0.0002347043
1701072041629,0.003183423,0.002289154,0.0001209513
1701072041643,0.003463599,0.002081535,0.0006042577
1701072041657,0.003949245,0.001463903,0.0008466328
1701072041671,0.003981018,0.0008980294,0.001030589
1701072041685,0.004472528,-4.214409e-06,0.001282699
1701072041699,0.004870725,-0.0009156847,0.001476636
1701072041713,0.005315457,-0.001438947,0.001583223
1701072041726,0.006074879,-0.001527049,0.001744097
1701072041740,0.006245536,-0.001180336,0.001900821
1701072041755,0.006257965,-0.0005703237,0.002173228
1701072041768,0.006563044,0.0002749158,0.002580766
1701072041782,0.00648679,0.0005471282,0.002786374
1701072041796,0.006564838,0.0002181318,0.002935159
1701072041810,0.006670618,-0.0005512147,0.003029623
1701072041824,0.006460517,-0.0006177499,0.003090802
1701072041838,0.006418413,-0.0002049209,0.003253499
1701072041851,0.00583607,-0.0003089461,0.003271988
1701072041865,0.005113509,-3.598939e-05,0.003354662
1701072041879,0.004019611,0.0002366742,0.003355866
1701072041893,0.003235006,0.0002260019,0.003612458
1701072041907,0.002382313,0.0006131172,0.003673242
1701072041922,0.001675046,0.001213575,0.003753137
1701072041935,0.0007411181,0.002275222,0.003575072
1701072041942,0.0004930338,0.002876768,0.003506209
1701072041956,-0.0002623079,0.00328858,0.003357163
1701072041969,-0.0005115017,0.003493223,0.003150877
1701072041984,-0.0006790208,0.003010285,0.003211904
1701072041997,-0.0006441153,0.002881278,0.003273072
1701072042011,-0.0004486984,0.002546394,0.003744994
1701072042026,-0.0002345629,0.002669758,0.004461657
1701072042039,2.646924e-05,0.002731571,0.005027111
1701072042053,0.0003756286,0.002661693,0.005355795
1701072042068,0.0004014677,0.001907472,0.005596279
1701072042081,0.0005960258,0.0008773947,0.005664608
