time,velocity_x,velocity_y,velocity_z
1698070976837,-0.006204412,-0.002325056,0.008528092
1698070976851,-0.00657016,-0.002790737,0.008132309
1698070976864,-0.006982162,-0.003462488,0.008046729
1698070976878,-0.007459284,-0.003506502,0.008174713
1698070976894,-0.00798182,-0.003652968,0.008411484
1698070976906,-0.008298557,-0.003840019,0.008672625
1698070976920,-0.008477608,-0.003831133,0.008936265
1698070976933,-0.008559825,-0.004244183,0.008973219
1698070976948,-0.008760595,-0.004354856,0.008864164
1698070976961,-0.00882537,-0.004519145,0.008309848
1698070976976,-0.009354928,-0.004400735,0.007581541
1698070976990,-0.009906394,-0.004523913,0.006859563
1698070977003,-0.01019225,-0.004636477,0.006174683
1698070977017,-0.01047954,-0.004172093,0.005536813
1698070977031,-0.01103095,-0.003616248,0.005244043
1698070977045,-0.01098585,-0.002788955,0.005093105
1698070977060,-0.01083126,-0.002567841,0.004902008
1698070977074,-0.01073108,-0.003286675,0.004359812
1698070977089,-0.01089222,-0.002863474,0.00416441
1698070977100,-0.01094606,-0.00170415,0.004165395
1698070977113,-0.01105231,-0.0007676434,0.004199246
1698070977128,-0.01124747,-0.0005439296,0.004377805
1698070982193,-0.01402454,0.008682143,0.006578319
1698070982251,-0.05990969,-0.007749941,-0.09021897
1698070982261,-0.06492097,-0.004340805,-0.09539622
1698070982272,-0.07044923,-0.0005432409,-0.1021512
1698070982284,-0.07598749,0.003038197,-0.1094381
1698070982298,-0.08237647,0.006590196,-0.1171999
1698070982312,-0.08839777,0.008271968,-0.1241774
1698070982325,-0.09499989,0.00906766,-0.1308344
1698070982339,-0.1016308,0.008313534,-0.1376693
1698070982352,-0.1079405,0.006644177,-0.1441706
1698070982366,-0.1134732,0.004714346,-0.1500037
1698070982380,-0.1181211,0.003153185,-0.1550014
1698070982394,-0.1223994,0.002178653,-0.1591789
1698070982407,-0.1264342,0.0009132531,-0.162985
1698070982421,-0.1310172,-0.00111841,-0.1667835
1698070982435,-0.1359132,-0.003579018,-0.1702601
1698070982448,-0.1409195,-0.006753249,-0.1739737
1698070982463,-0.1457022,-0.01003341,-0.1780419
1698070982477,-0.1501822,-0.01317267,-0.1827029
1698070982490,-0.1535408,-0.0164689,-0.1874781
1698070982503,-0.1557508,-0.01937492,-0.1924219
1698070982517,-0.1579937,-0.02198734,-0.1969613
1698070982531,-0.1599722,-0.02450606,-0.2013129
1698070982545,-0.1620983,-0.02700164,-0.2052032
1698070982560,-0.1644419,-0.02824431,-0.2087761
1698070982572,-0.1660982,-0.0284767,-0.2120539
1698070982586,-0.1670362,-0.02814067,-0.215164
1698070982600,-0.1677623,-0.02798891,-0.2183268
1698070982614,-0.1691617,-0.02835996,-0.2214765
1698070982629,-0.1709353,-0.02884345,-0.224122
1698070982642,-0.1728912,-0.02860318,-0.225725
1698070982656,-0.1749655,-0.02782039,-0.2264844
1698070982669,-0.1770881,-0.02722386,-0.2268422
1698070982683,-0.1789232,-0.02602207,-0.2271023
1698070982697,-0.1802338,-0.0242559,-0.2272244
1698070982711,-0.1811356,-0.02259326,-0.227674
1698070982725,-0.1820429,-0.02171127,-0.2285451
1698070982739,-0.1831225,-0.02055044,-0.2293712
1698070982753,-0.1837881,-0.01844446,-0.2297893
1698070982767,-0.1844165,-0.01502549,-0.2299809
1698070982781,-0.1850377,-0.01090795,-0.2297072
1698070982795,-0.1857307,-0.006145468,-0.2291414
1698070982809,-0.1850103,-0.001919089,-0.2279616
1698070982823,-0.1837342,0.0007495359,-0.2265175
1698070982837,-0.1820133,0.002431605,-0.2247975
1698070982850,-0.1797314,0.004125981,-0.2225493
1698070982864,-0.1767451,0.005990218,-0.219587
1698070982878,-0.1731844,0.007426963,-0.2165444
1698070982892,-0.1685582,0.008444559,-0.213238
1698070982906,-0.163061,0.009665375,-0.2098429
1698070982920,-0.1563508,0.01113642,-0.2060903
1698070982934,-0.1486365,0.01289879,-0.2019855
1698070982948,-0.140021,0.01404066,-0.1984101
1698070982962,-0.1298181,0.01502026,-0.1948095
1698070982976,-0.1185504,0.01602336,-0.1907906
1698070982990,-0.107241,0.01685963,-0.1858061
1698070983003,-0.09779392,0.01767267,-0.1807
1698070983017,-0.08887938,0.01795888,-0.1753857
1698070983031,-0.08078516,0.01784695,-0.1698394
1698070983045,-0.07313147,0.0174525,-0.1637726
1698070983059,-0.06732174,0.01659386,-0.1578049
1698070983073,-0.06207769,0.01496068,-0.1517571
1698070983087,-0.05735975,0.01277156,-0.1460977
1698070983101,-0.05341451,0.01046678,-0.1407062
1698070983114,-0.05010602,0.008140552,-0.1353313
1698070983129,-0.04698874,0.005356449,-0.1299015
1698070983142,-0.0433936,0.002356101,-0.1243078
1698070983156,-0.03996089,-0.0007873155,-0.1194209
1698070983170,-0.03592923,-0.003305411,-0.1145725
1698070983184,-0.03130441,-0.005484863,-0.1094784
1698070983198,-0.02679757,-0.00787644,-0.1044308
1698070983212,-0.02250274,-0.009617339,-0.0996547
1698070983226,-0.01797727,-0.01050127,-0.09483638
1698070983239,-0.01357106,-0.01076094,-0.09021922
1698070983254,-0.009417623,-0.01067949,-0.08521269
1698070983268,-0.004927491,-0.009415856,-0.08005437
