time,x,y,z
1697786343359,-0.01147468,1.526738,0.02948094
1697786343372,-0.01150318,1.526755,0.02950394
1697786343386,-0.01154078,1.526747,0.02950139
1697786343401,-0.01157503,1.526759,0.02949718
1697786343414,-0.01161484,1.526776,0.02951429
1697786343428,-0.0116607,1.52679,0.02953782
1697786343441,-0.011703,1.526789,0.02956554
1697786343456,-0.01175544,1.526766,0.02957536
1697786343470,-0.01178881,1.526734,0.02956989
1697786343483,-0.01181472,1.5267,0.02958306
1697786343498,-0.01185773,1.526651,0.02961124
1697786343511,-0.01190026,1.526647,0.02962278
1697786343525,-0.01194811,1.526623,0.02963407
1697786343540,-0.01200976,1.526644,0.02965347
1697786343554,-0.01204482,1.526674,0.02967864
1697786343567,-0.01209375,1.526693,0.02971262
1697786343581,-0.01214379,1.526696,0.02974142
1697786343595,-0.01220765,1.526728,0.02977248
1697786343609,-0.01224522,1.526737,0.02980573
1697786343623,-0.01227548,1.526767,0.02985159
1697786343637,-0.01230538,1.526787,0.02990952
1697786343651,-0.01233808,1.526814,0.02996879
1697786343664,-0.01238395,1.526844,0.03002953
1697786343678,-0.01240599,1.526872,0.03009104
1697786343693,-0.01242533,1.526899,0.03015991
1697786343706,-0.01247097,1.526909,0.03024649
1697786343720,-0.01248589,1.526917,0.03033213
1697786343734,-0.01250909,1.526931,0.03041288
1697786343748,-0.01253996,1.526951,0.03048796
1697786343762,-0.01256347,1.526941,0.03055082
1697786343776,-0.01258588,1.526986,0.03060557
1697786343789,-0.01263791,1.527034,0.03067351
1697786343804,-0.01269645,1.52706,0.0307396
1697786343817,-0.0127684,1.527082,0.03081789
1697786343831,-0.012823,1.527074,0.03088914
1697786343845,-0.01290516,1.52706,0.03096575
1697786343859,-0.01298117,1.527047,0.03104828
1697786343873,-0.01307646,1.527034,0.03115027
1697786343886,-0.01316812,1.526998,0.03124577
1697786343900,-0.01326394,1.526972,0.03133819
1697786343914,-0.0133467,1.526956,0.03143355
1697786343929,-0.0134119,1.526932,0.03153533
1697786343943,-0.01347249,1.526926,0.03163519
1697786343956,-0.01356799,1.526918,0.03172852
1697786343971,-0.01368133,1.526891,0.03182026
1697786343984,-0.01373316,1.526901,0.03192063
1697786343998,-0.01376638,1.526928,0.03204187
1697786344012,-0.01379989,1.526912,0.0321766
1697786344026,-0.01383283,1.526857,0.03234487
1697786344039,-0.01385639,1.526825,0.03251743
1697786344054,-0.01388005,1.526849,0.03269183
1697786344067,-0.01389506,1.52687,0.03286992
1697786344081,-0.01391303,1.526902,0.03303273
1697786344096,-0.01393356,1.526908,0.03318211
1697786344109,-0.01399012,1.526903,0.03333016
1697786344122,-0.01404422,1.526926,0.03353062
1697786344137,-0.01410031,1.526938,0.03370682
1697786344150,-0.01421111,1.526981,0.03391289
1697786344164,-0.01434256,1.527016,0.0341049
1697786344179,-0.01446343,1.527089,0.03431604
1697786344193,-0.01460042,1.527162,0.03454142
1697786344206,-0.0147374,1.527241,0.03477197
1697786344220,-0.01492451,1.527332,0.03503043
1697786344234,-0.01509507,1.527426,0.03530768
1697786344247,-0.01543551,1.527608,0.035677
1697786344262,-0.01569775,1.527809,0.03607788
1697786344276,-0.01589365,1.527939,0.03643452
1697786344290,-0.01630707,1.528063,0.03671927
1697786344303,-0.01670769,1.528332,0.03715603
1697786344317,-0.0170786,1.528621,0.03757722
1697786344331,-0.0176826,1.528836,0.03806572
1697786344346,-0.01812044,1.529144,0.03851009
1697786344359,-0.01882653,1.529411,0.03899062
1697786344373,-0.0195094,1.52952,0.03954666
1697786344387,-0.02022845,1.529843,0.0401643
1697786344401,-0.02095976,1.530003,0.04092091
1697786344415,-0.02183233,1.530352,0.04174688
1697786344429,-0.02264813,1.530547,0.04265762
1697786344442,-0.02358216,1.530807,0.04362642
1697786344456,-0.02453604,1.530749,0.04454355
1697786344470,-0.02549421,1.530676,0.04554152
1697786344484,-0.02642686,1.53069,0.04660361
1697786344498,-0.02754354,1.530666,0.04773974
1697786344512,-0.02863046,1.530501,0.04893882
1697786344526,-0.02969358,1.530375,0.05012522
1697786344539,-0.03091232,1.530354,0.05148969
1697786344553,-0.03197502,1.530325,0.05280016
1697786344567,-0.03297868,1.53022,0.05417503
1697786344582,-0.03396779,1.530033,0.05554091
1697786344595,-0.03504474,1.529981,0.05691195
1697786344609,-0.03598024,1.530087,0.05832775
1697786344622,-0.03682813,1.530308,0.05980939
1697786344637,-0.03766174,1.530643,0.06130373
1697786344651,-0.03840751,1.530939,0.06299312
1697786344665,-0.03908308,1.531219,0.06455906
1697786344679,-0.03980633,1.531278,0.0661419
1697786344693,-0.04035838,1.531357,0.06761937
1697786344706,-0.04073827,1.531179,0.06905447
1697786344720,-0.04121877,1.530993,0.07052898
1697786344735,-0.04151123,1.530834,0.07203536
1697786344748,-0.0418064,1.53023,0.07339254
1697786344762,-0.04200868,1.52982,0.07474113
1697786344777,-0.04211152,1.529625,0.07602973
1697786344790,-0.04213858,1.529726,0.0773181
1697786344803,-0.04193175,1.529943,0.07857315
1697786344818,-0.04164032,1.529934,0.07972606
1697786344832,-0.04127937,1.529777,0.08078115
1697786344845,-0.04073399,1.529889,0.08183695
1697786344859,-0.04000262,1.530046,0.0828089
1697786344873,-0.03932185,1.530016,0.08374289
1697786344887,-0.03843295,1.530063,0.08459876
1697786344901,-0.03724079,1.530113,0.08535262
1697786344915,-0.03605469,1.530242,0.08615718
1697786344929,-0.03447473,1.530357,0.08685179
1697786344942,-0.03270699,1.53054,0.08736432
1697786344956,-0.03022763,1.530815,0.0877391
1697786344971,-0.02771986,1.531043,0.08823418
1697786344984,-0.02508536,1.531165,0.08853187
1697786344998,-0.02270994,1.530965,0.08882693
1697786345013,-0.02008745,1.530832,0.08891414
1697786345026,-0.01741795,1.530683,0.08901823
1697786345040,-0.01451129,1.530826,0.08907633
1697786345054,-0.01183189,1.530694,0.08906254
1697786345068,-0.008914875,1.530552,0.08895668
1697786345082,-0.006071117,1.530487,0.0889257
1697786345095,-0.003085202,1.53061,0.0887605
1697786345109,-6.521493E-05,1.530573,0.08860233
1697786345124,0.002858352,1.53081,0.08847421
1697786345137,0.005958047,1.530964,0.08822794
1697786345151,0.008938108,1.530943,0.08805683
1697786345165,0.01187047,1.531001,0.08782279
1697786345179,0.01490712,1.531107,0.0874442
1697786345192,0.01819741,1.531153,0.08696705
1697786345206,0.02157809,1.531128,0.08649389
1697786345221,0.0251782,1.530978,0.08591016
1697786345235,0.02860935,1.531037,0.08553481
1697786345249,0.03216908,1.531146,0.08506268
1697786345262,0.03561153,1.531257,0.08450015
1697786345276,0.03922985,1.531373,0.08375348
1697786345290,0.04261636,1.531463,0.08306302
1697786345303,0.04607629,1.531487,0.08233287
1697786345319,0.04941517,1.531465,0.0815099
1697786345332,0.05285936,1.531309,0.08047373
1697786345345,0.05624116,1.531337,0.07948477
1697786345360,0.05970941,1.531517,0.07827134
1697786345374,0.06314671,1.531477,0.0770715
1697786345388,0.06647675,1.53139,0.07568795
1697786345402,0.07008903,1.531146,0.07412376
1697786345415,0.07358228,1.531067,0.07252374
1697786345428,0.07702144,1.530763,0.07075273
1697786345442,0.08047793,1.530551,0.06888053
1697786345457,0.08407307,1.530116,0.06675366
1697786345471,0.08746804,1.529569,0.06462453
1697786345484,0.09115016,1.529668,0.06249604
1697786345499,0.09488352,1.529843,0.06030427
1697786345512,0.09855288,1.529866,0.05810591
1697786345525,0.1022948,1.530266,0.05598208
1697786345540,0.1063704,1.532351,0.05427655
1697786345554,0.1107505,1.535293,0.05290183
1697786345568,0.1148891,1.53712,0.05140121
1697786345582,0.1187148,1.537854,0.04968134
1697786345596,0.1225533,1.538166,0.04798483
1697786345610,0.1264398,1.53925,0.0464854
1697786345624,0.1304331,1.539929,0.04486767
1697786345637,0.1342065,1.540142,0.04335402
1697786345652,0.1379742,1.540651,0.04188426
1697786345665,0.1417932,1.541362,0.04056142
1697786345678,0.1455935,1.541824,0.0393326
1697786345693,0.1489039,1.541931,0.03814554
1697786345706,0.1521641,1.542185,0.03694148
1697786345721,0.1552809,1.542137,0.03580816
1697786345734,0.1582859,1.542155,0.03459289
1697786345748,0.1609443,1.542052,0.03345074
1697786345762,0.1632968,1.54193,0.03227528
1697786345776,0.1653838,1.541642,0.03102589
1697786345790,0.1672407,1.541387,0.02980895
1697786345803,0.1689659,1.541002,0.02853849
1697786345817,0.1704001,1.540862,0.02728718
1697786345832,0.1717868,1.540749,0.02601461
1697786345845,0.172883,1.541133,0.02483454
1697786345859,0.1737507,1.541821,0.02362994
1697786345873,0.1745262,1.542394,0.02240448
1697786345887,0.1747414,1.542518,0.02127519
1697786345903,0.1749454,1.542942,0.02015369
1697786345917,0.1751855,1.543367,0.01896438
1697786345931,0.1752775,1.54386,0.01788018
1697786345944,0.1753779,1.544547,0.01697103
1697786345958,0.1755016,1.545009,0.01604417
1697786345971,0.1754283,1.545489,0.01539381
1697786345985,0.1755461,1.545854,0.01464202
1697786345999,0.1755072,1.546271,0.01406439
1697786346013,0.1755356,1.546424,0.0134344
