time,x,y,z,w
1697786344568,-0.135886,0.1138811,0.008560311,0.9841203
1697786344582,-0.1359237,0.1168808,0.01030794,0.9837467
1697786344595,-0.1354793,0.1203742,0.01188824,0.9833688
1697786344610,-0.1352102,0.1235505,0.01369398,0.9829883
1697786344623,-0.1356347,0.1271416,0.01538332,0.9824468
1697786344637,-0.1359486,0.1306759,0.01721365,0.9819091
1697786344652,-0.1364958,0.1343629,0.01880671,0.9813062
1697786344665,-0.1370425,0.137756,0.02067888,0.9807217
1697786344680,-0.1374259,0.1412083,0.02258152,0.9801349
1697786344693,-0.1374291,0.144783,0.02403699,0.9795781
1697786344707,-0.1371249,0.148406,0.02604175,0.9790272
1697786344720,-0.1358602,0.1526378,0.02813084,0.9784951
1697786344735,-0.1347165,0.1565307,0.02993624,0.9779844
1697786344748,-0.1341415,0.1605049,0.03218214,0.9773477
1697786344762,-0.1322442,0.1640081,0.03466955,0.9769396
1697786344777,-0.1301214,0.1676702,0.03598441,0.9765553
1697786344790,-0.1282184,0.1717688,0.03701046,0.9760562
1697786344804,-0.1274666,0.1757728,0.03819328,0.9753962
1697786344818,-0.1268631,0.1801256,0.03934439,0.9746346
1697786344832,-0.1265423,0.1847312,0.04112551,0.9737403
1697786344846,-0.1260885,0.1888479,0.04280317,0.9729368
1697786344860,-0.1256546,0.1928679,0.04482924,0.9721128
1697786344873,-0.1252742,0.1972006,0.04645409,0.971216
1697786344887,-0.1245781,0.2018237,0.04802034,0.9702791
1697786344901,-0.1241763,0.20687,0.04940402,0.9691978
1697786344915,-0.1239215,0.2125086,0.05058829,0.9679486
1697786344929,-0.1237862,0.2183776,0.05216336,0.966575
1697786344943,-0.1239056,0.2250472,0.05273598,0.9649975
1697786344957,-0.1243119,0.2332898,0.0531418,0.9629633
1697786344971,-0.1249622,0.2430036,0.05433721,0.9604068
1697786344985,-0.1251888,0.2523921,0.05576376,0.9578708
1697786344999,-0.1248544,0.2619691,0.05717974,0.9552561
1697786345013,-0.1239327,0.2709405,0.0581034,0.9528148
1697786345027,-0.1229075,0.2803247,0.05955674,0.9501393
1697786345040,-0.121907,0.288948,0.06102405,0.9475884
1697786345054,-0.1214488,0.2973698,0.06237436,0.9449503
1697786345068,-0.1203705,0.3053246,0.06329268,0.9424871
1697786345083,-0.1189484,0.3132751,0.06399584,0.9400077
1697786345096,-0.1183252,0.3206233,0.06496621,0.937539
1697786345110,-0.1181025,0.3276288,0.06572562,0.9350891
1697786345124,-0.1181056,0.3340911,0.06612278,0.9327711
1697786345138,-0.1181455,0.3399151,0.06656623,0.930628
1697786345152,-0.1182632,0.345129,0.06726045,0.928642
1697786345166,-0.1183316,0.3493617,0.0667441,0.9270864
1697786345180,-0.1183578,0.3533741,0.06641162,0.925585
1697786345193,-0.1183571,0.3575459,0.0654224,0.9240523
1697786345207,-0.1179087,0.3621363,0.06528157,0.9223303
1697786345221,-0.1174476,0.3663471,0.0641269,0.9208059
1697786345235,-0.1175817,0.3708234,0.06208038,0.9191358
1697786345249,-0.1179486,0.3746363,0.05997384,0.9176813
1697786345263,-0.1187865,0.3782738,0.05796538,0.9162089
1697786345277,-0.1199612,0.3813624,0.05573033,0.9149133
1697786345291,-0.1211803,0.3840853,0.05419263,0.9137051
1697786345304,-0.1219968,0.3861808,0.05283776,0.912792
1697786345319,-0.1219861,0.387791,0.05176254,0.9121723
1697786345333,-0.1217524,0.3883241,0.05042223,0.9120517
1697786345346,-0.12141,0.3892147,0.04859749,0.9118169
1697786345361,-0.121628,0.3892756,0.04622902,0.9118849
1697786345374,-0.1224226,0.3895888,0.04391332,0.9117593
1697786345388,-0.123318,0.3895108,0.04120107,0.9117986
1697786345402,-0.1245455,0.3884107,0.03847852,0.9122198
1697786345416,-0.125573,0.3874258,0.03550851,0.9126182
1697786345429,-0.1269934,0.3861002,0.03227806,0.9131032
1697786345443,-0.1277633,0.3842173,0.02877317,0.9139069
1697786345457,-0.1290712,0.3816071,0.02547617,0.914914
1697786345471,-0.1305733,0.3793079,0.0218356,0.9157507
1697786345484,-0.1323376,0.3767687,0.01673313,0.9166527
1697786345499,-0.135061,0.3739453,0.01319907,0.917469
1697786345512,-0.1385813,0.3705252,0.009755725,0.9183742
1697786345526,-0.1411501,0.366869,0.006266596,0.9194806
1697786345541,-0.1427847,0.363764,0.001337945,0.9204817
1697786345555,-0.1468868,0.3605104,-0.002687092,0.9211131
1697786345568,-0.153249,0.3564996,-0.00419427,0.9216319
1697786345582,-0.1580739,0.3517235,-0.005521066,0.9226444
1697786345596,-0.1601405,0.3472174,-0.007972365,0.9239759
1697786345610,-0.1603105,0.343938,-0.01192329,0.9251297
1697786345624,-0.161274,0.3408036,-0.01502826,0.9260767
1697786345638,-0.1627124,0.3378341,-0.01692089,0.9268801
1697786345652,-0.1634981,0.3350684,-0.01919596,0.9277009
1697786345665,-0.1649723,0.3326395,-0.02176789,0.9282571
1697786345679,-0.1672009,0.3301249,-0.02368429,0.928709
1697786345693,-0.1687744,0.3275794,-0.02465777,0.9293002
1697786345706,-0.1689273,0.325485,-0.02669225,0.929952
1697786345721,-0.1687225,0.3239099,-0.02828472,0.9304919
1697786345735,-0.167554,0.3227505,-0.02955265,0.9310663
1697786345749,-0.1658813,0.3217153,-0.03043555,0.9316954
1697786345762,-0.1646896,0.3204224,-0.03140387,0.93232
1697786345776,-0.1635819,0.3189009,-0.03240296,0.9330023
1697786345790,-0.1624246,0.317364,-0.03327466,0.9336976
1697786345804,-0.1618311,0.3159514,-0.03463475,0.9342301
1697786345818,-0.1610648,0.3147867,-0.03607301,0.9347011
1697786345832,-0.1605899,0.3136342,-0.03812823,0.9350886
1697786345846,-0.1594976,0.3126234,-0.03903443,0.9355766
1697786345860,-0.1591952,0.311384,-0.0400053,0.9360002
1697786345873,-0.1602273,0.3095693,-0.03992495,0.9364294
1697786345891,-0.1614431,0.3077757,-0.03902588,0.9368496
1697786345904,-0.1616966,0.3055444,-0.03894915,0.9375392
1697786345918,-0.1621443,0.3034196,-0.03865261,0.9381641
1697786345932,-0.1626988,0.3017896,-0.03783954,0.9386268
1697786345944,-0.1636735,0.3002009,-0.0371229,0.9389954
1697786345958,-0.1652148,0.2984115,-0.03576605,0.9393484
1697786345971,-0.1665071,0.2967386,-0.03411396,0.9397116
1697786345986,-0.1683616,0.2949228,-0.0332983,0.9399821
1697786346000,-0.1695207,0.2943712,-0.03242464,0.9399772
1697786346014,-0.1701439,0.2936226,-0.03126266,0.940138
1697786346026,-0.1697055,0.2936703,-0.03066539,0.940222
1697786346040,-0.1687834,0.2931227,-0.02951625,0.9405956
1697786346054,-0.1684485,0.2932029,-0.02865542,0.9406573
1697786346067,-0.1685269,0.2927767,-0.02767006,0.9408056
1697786346081,-0.1685799,0.2926621,-0.0265929,0.9408627
1697786346095,-0.1687308,0.292087,-0.02541471,0.9410469
1697786346110,-0.1691343,0.2918561,-0.02355666,0.9410944
1697786346125,-0.1697146,0.2917544,-0.0221648,0.9410553
1697786346137,-0.1699983,0.2915434,-0.0208924,0.9410986
1697786346151,-0.1710738,0.2915239,-0.01898668,0.9409501
1697786346165,-0.1715467,0.2918379,-0.01743659,0.9407967
1697786346179,-0.1710882,0.2922426,-0.01656587,0.9407703
1697786346193,-0.1705848,0.2926346,-0.0152877,0.9407614
1697786346206,-0.1702074,0.2923585,-0.01377844,0.9409389
1697786346220,-0.1703827,0.29234,-0.01161987,0.9409421
1697786346234,-0.1708201,0.2921162,-0.009812782,0.9409529
1697786346247,-0.1711658,0.2920036,-0.008434484,0.9409384
1697786346262,-0.1718684,0.2920814,-0.007166569,0.9407967
1697786346276,-0.1721373,0.2921592,-0.006706638,0.9407268
1697786346289,-0.1728033,0.2923982,-0.006178572,0.9405339
1697786346303,-0.1735837,0.2920558,-0.005248259,0.9405024
1697786346317,-0.1743272,0.2913165,-0.004424523,0.9405983
1697786346331,-0.1751338,0.2902294,-0.003624523,0.9407879
1697786346345,-0.1760785,0.28868,-0.002682339,0.9410914
1697786346359,-0.1774708,0.2871749,-0.002259846,0.9412915
1697786346372,-0.1786607,0.2862362,-0.001870354,0.9413531
1697786346386,-0.1795229,0.2851035,-0.001966077,0.9415326
1697786346400,-0.1795246,0.283617,-0.001675855,0.9419817
1697786346415,-0.1799256,0.2820923,-0.0008993756,0.9423641
1697786346429,-0.1806379,0.2801956,-0.0007396042,0.9427936
1697786346443,-0.1806821,0.2789348,0.00022918,0.9431592
1697786346457,-0.180768,0.2777569,0.0006404849,0.9434901
1697786346470,-0.1805432,0.2767789,0.0008885874,0.9438203
1697786346484,-0.1805804,0.2761793,0.000911722,0.9439889
1697786346498,-0.181543,0.2759874,0.00102466,0.9438603
1697786346512,-0.1826697,0.275597,0.001407361,0.9437564
1697786346526,-0.1843303,0.2753496,0.001681479,0.9435052
1697786346540,-0.1847585,0.2759526,0.001379067,0.9432458
1697786346554,-0.1850895,0.2770278,0.0009690088,0.9428661
1697786346567,-0.1847211,0.2784132,0.001100588,0.9425301
1697786346582,-0.1843147,0.2797921,0.001023332,0.9422014
1697786346596,-0.1833553,0.2809681,0.002123885,0.9420367
1697786346609,-0.1815137,0.2817076,0.004084141,0.9421661
1697786346623,-0.1804539,0.2820276,0.007519077,0.9422528
1697786346637,-0.1798147,0.2821458,0.01065675,0.9423093
1697786346651,-0.1804375,0.2832991,0.01421513,0.9417971
1697786346665,-0.1809966,0.2844081,0.01776281,0.9412953
1697786346679,-0.1810749,0.2855677,0.02008876,0.9408823
1697786346693,-0.181941,0.2866526,0.02286629,0.9403218
1697786346706,-0.1808399,0.288205,0.02518325,0.9400004
1697786346721,-0.1802875,0.2890571,0.02873522,0.9397429
1697786346736,-0.1788185,0.2890943,0.0326288,0.9398851
1697786346748,-0.1767536,0.2889671,0.03651639,0.9401717
1697786346762,-0.1749612,0.2884566,0.04045283,0.9405025
1697786346776,-0.1747421,0.2882633,0.04411521,0.9404379
1697786346789,-0.1742992,0.2880885,0.0484263,0.9403615
1697786346803,-0.1726411,0.2877354,0.05230607,0.9405676
1697786346817,-0.1698588,0.2868646,0.05595277,0.9411303
1697786346831,-0.1664638,0.285743,0.05967406,0.9418491
1697786346844,-0.1623267,0.2846976,0.0632734,0.9426525
1697786346859,-0.15605,0.2842737,0.0658467,0.9436638
1697786346873,-0.1515343,0.2844722,0.06824613,0.9441692
1697786346886,-0.1476081,0.2850631,0.07052176,0.9444457
1697786346900,-0.1435389,0.2865984,0.07067386,0.9445968
1697786346915,-0.1399811,0.2872637,0.07069509,0.944927
1697786346929,-0.1383569,0.28779,0.07095601,0.9449865
1697786346943,-0.1380001,0.2876143,0.07196078,0.9450162
1697786346957,-0.13759,0.2875653,0.0719885,0.9450889
1697786346970,-0.1374231,0.287037,0.071343,0.9453226
1697786346984,-0.1388613,0.2871513,0.06945913,0.945218
1697786346998,-0.139903,0.2869157,0.06756721,0.9452732
1697786347012,-0.1415527,0.2866731,0.06543171,0.9452513
1697786347026,-0.1423753,0.286211,0.06316295,0.9454221
1697786347040,-0.141849,0.285686,0.06126145,0.9457851
1697786347053,-0.1411858,0.285311,0.0610614,0.9460104
1697786347067,-0.1408172,0.2854815,0.06070665,0.9460368
1697786347082,-0.1402266,0.2864759,0.06124304,0.9457893
1697786347096,-0.1387389,0.288235,0.06059434,0.945516
1697786347109,-0.1379886,0.2903975,0.0603513,0.9449795
1697786347123,-0.1378755,0.2929794,0.05988715,0.9442282
1697786347137,-0.1379173,0.2956955,0.05951872,0.9433984
1697786347151,-0.1378019,0.2981991,0.05847887,0.942692
1697786347164,-0.1376601,0.3004028,0.05829782,0.942024
1697786347179,-0.137951,0.3028255,0.05819896,0.9412116
1697786347193,-0.1384754,0.3050834,0.05813244,0.9404091
1697786347206,-0.1386681,0.3074221,0.0575834,0.9396527
1697786347221,-0.1388824,0.3096826,0.05731353,0.9388949
1697786347234,-0.1389459,0.3117626,0.05628749,0.9382589
1697786347247,-0.1395439,0.3135162,0.05555134,0.9376295
1697786347261,-0.1409343,0.3154191,0.05433415,0.9368545
1697786347276,-0.1431591,0.3170587,0.05372887,0.9359981
1697786347290,-0.1448585,0.3187207,0.05354024,0.9351826
1697786347303,-0.1462453,0.3197464,0.05288115,0.9346541
1697786347317,-0.1470351,0.321161,0.05199812,0.9340945
1697786347332,-0.1470557,0.3225482,0.05139152,0.9336467
1697786347345,-0.1472605,0.3238448,0.05021357,0.9332296
1697786347360,-0.1481508,0.3251368,0.04896469,0.9327058
1697786347373,-0.1496623,0.3263822,0.0480653,0.9320759
1697786347388,-0.1515183,0.3278678,0.04719182,0.931299
1697786347402,-0.1532853,0.328218,0.04690386,0.9309009
1697786347415,-0.1546733,0.3289947,0.04636144,0.9304242
1697786347429,-0.1558975,0.3294754,0.04630795,0.9300525
1697786347442,-0.1572121,0.329753,0.04589801,0.929753
1697786347456,-0.1581374,0.3300156,0.04536612,0.9295291
1697786347470,-0.1593428,0.3297283,0.04427157,0.929478
1697786347484,-0.1610773,0.3297518,0.04370481,0.9291974
1697786347498,-0.1639362,0.3291281,0.04254805,0.9289722
1697786347512,-0.1675724,0.3279831,0.04174777,0.9287646
1697786347525,-0.1702394,0.3272161,0.04063054,0.9285997
1697786347539,-0.1736948,0.3259488,0.04039313,0.9284158
1697786347554,-0.1761856,0.3243088,0.0401556,0.9285311
1697786347568,-0.1777842,0.3228915,0.04037146,0.9287109
1697786347581,-0.1789531,0.3213139,0.04021086,0.9290405
1697786347595,-0.1804411,0.3192405,0.040508,0.9294545
1697786347609,-0.1816043,0.3169403,0.0408663,0.9299993
1697786347622,-0.1822395,0.3146365,0.04106064,0.9306486
1697786347637,-0.1838383,0.3118637,0.04146476,0.9312493
1697786347651,-0.1863768,0.3087513,0.04282381,0.9317202
1697786347664,-0.1878455,0.3054608,0.04354077,0.9324763
1697786347679,-0.1888314,0.3020656,0.04400426,0.9333609
1697786347692,-0.1908467,0.2982708,0.04541618,0.9341037
1697786347706,-0.1922729,0.2940407,0.04600764,0.9351228
1697786347720,-0.1929272,0.2895092,0.04643706,0.9363799
1697786347734,-0.1933792,0.284887,0.04669887,0.9376903
1697786347748,-0.1948476,0.2802022,0.04689254,0.9387876
1697786347762,-0.1959362,0.275266,0.04648194,0.9400411
1697786347776,-0.1978603,0.2710526,0.04588452,0.9408913
1697786347790,-0.1992554,0.2671982,0.04455196,0.9417631
1697786347804,-0.1996361,0.2622992,0.04257527,0.94315
1697786347818,-0.2015563,0.2567737,0.04009758,0.9443699
1697786347832,-0.203392,0.2506041,0.03486633,0.9458402
1697786347845,-0.20519,0.2453055,0.02967538,0.9470173
1697786347859,-0.2047983,0.2413608,0.02440467,0.9482653
1697786347873,-0.2029899,0.237537,0.01936952,0.9497349
1697786347887,-0.2005299,0.2339971,0.01500987,0.9512139
1697786347901,-0.1971434,0.2309334,0.0124825,0.9527059
1697786347915,-0.1954395,0.22767,0.01049437,0.9538656
1697786347928,-0.1950394,0.2242017,0.01002887,0.9547736
1697786347943,-0.1939126,0.2210117,0.01010584,0.9557457
1697786347957,-0.1937466,0.2175265,0.01074486,0.9565715
1697786347971,-0.1951316,0.2133372,0.0119231,0.9572192
1697786347984,-0.1966622,0.2092759,0.01336526,0.9577835
1697786347998,-0.197931,0.2046888,0.01538476,0.9584827
1697786348011,-0.1983429,0.2001257,0.01666223,0.9593396
1697786348026,-0.1973083,0.1956891,0.01794657,0.9604442
1697786348039,-0.1955585,0.1904489,0.01968781,0.9618204
1697786348054,-0.1929389,0.1857944,0.02100149,0.963231
1697786348066,-0.19074,0.181192,0.02218608,0.9645184
1697786348081,-0.187468,0.1766762,0.0223682,0.9659922
1697786348095,-0.1837505,0.1725867,0.02249999,0.9674417
1697786348109,-0.1799977,0.1681939,0.02272543,0.9689144
1697786348122,-0.176647,0.1638642,0.0232502,0.9702597
1697786348136,-0.1744274,0.1594613,0.02441495,0.9713657
1697786348150,-0.1728099,0.1546448,0.02557176,0.9724032
1697786348164,-0.1718716,0.1498142,0.02665472,0.9732962
1697786348180,-0.1718059,0.1451577,0.02758846,0.9739871
1697786348192,-0.1718257,0.1406743,0.02869539,0.9746093
1697786348205,-0.1720297,0.136235,0.02968852,0.9751741
1697786348219,-0.1718961,0.1313958,0.03077211,0.9758278
1697786348233,-0.1722123,0.1269096,0.0314663,0.9763436
1697786348247,-0.1726478,0.1226834,0.03226215,0.9767808
1697786348263,-0.1722479,0.1178566,0.03290222,0.9774241
1697786348275,-0.1720959,0.1133517,0.03380611,0.9779527
1697786348288,-0.1718294,0.1088349,0.03424026,0.9784974
1697786348302,-0.1708705,0.1047482,0.03385248,0.9791247
1697786348316,-0.1698721,0.1012225,0.0334764,0.9796821
1697786348331,-0.1689187,0.09755404,0.03351165,0.9802176
1697786348344,-0.1682743,0.09425455,0.03348812,0.980652
1697786348359,-0.1681372,0.09096065,0.0337628,0.9809771
1697786348373,-0.1678118,0.08807974,0.03441728,0.9812729
1697786348386,-0.1676091,0.08530718,0.03456693,0.9815472
1697786348400,-0.1674542,0.08281238,0.03442879,0.9817923
1697786348415,-0.1670802,0.08057591,0.03491444,0.9820248
1697786348428,-0.1672942,0.07867076,0.03506029,0.9821376
1697786348442,-0.1675687,0.07627073,0.03567969,0.9822578
1697786348456,-0.1677724,0.07453877,0.03610274,0.9823406
1697786348470,-0.1678385,0.07286616,0.03599198,0.9824588
1697786348483,-0.1682519,0.07181247,0.03559719,0.9824801
1697786348497,-0.1682092,0.07086769,0.03545953,0.982561
1697786348511,-0.1677467,0.07048891,0.03514136,0.9826787
1697786348525,-0.1675649,0.06968116,0.03501543,0.9827718
1697786348539,-0.1676221,0.06921759,0.03481933,0.9828019
1697786348554,-0.1678537,0.06889531,0.03434198,0.9828017
1697786348568,-0.1678848,0.06832922,0.03442947,0.982833
1697786348581,-0.1682471,0.06809543,0.03439856,0.9827883
1697786348595,-0.168447,0.06779367,0.03383865,0.9827943
1697786348609,-0.1688115,0.06712617,0.03433331,0.9827605
1697786348623,-0.1693595,0.06676865,0.03448691,0.9826851
1697786348638,-0.1712395,0.06611488,0.03384278,0.9824258
1697786348651,-0.1722084,0.06574982,0.0329088,0.9823127
1697786348664,-0.1738696,0.06503603,0.03215679,0.9820926
1697786348679,-0.1751281,0.06407448,0.03089839,0.9819725
1697786348693,-0.1759475,0.06266998,0.02973777,0.9819525
1697786348705,-0.1758296,0.0606854,0.02853057,0.982134
1697786348721,-0.1757769,0.05870473,0.02775804,0.982286
1697786348734,-0.1754691,0.05673558,0.02711518,0.9824747
1697786348747,-0.1774274,0.05405837,0.02778193,0.9822552
1697786348762,-0.1806726,0.05095451,0.0290721,0.9817922
1697786348776,-0.1785448,0.04773933,0.02968884,0.9823244
1697786348789,-0.1733835,0.0438054,0.03196738,0.9833602
1697786348803,-0.1717897,0.03872255,0.03618009,0.9837072
1697786348818,-0.1733686,0.03163733,0.04153731,0.9834719
1697786348832,-0.171839,0.02557621,0.04548416,0.9837421
1697786348846,-0.1654057,0.01927004,0.04871459,0.9848332
1697786348859,-0.1591449,0.01359077,0.05019799,0.9858845
1697786348874,-0.1526658,0.008002992,0.05034522,0.9869623
1697786348887,-0.1476186,0.0021872,0.05014405,0.9877701
1697786348901,-0.1428882,-0.003779202,0.05018368,0.9884585
1697786348915,-0.1384692,-0.009899524,0.04955155,0.9890768
1697786348928,-0.1334342,-0.01563165,0.04878941,0.9897326
1697786348943,-0.1301819,-0.02119827,0.0484323,0.9900797
1697786348956,-0.1286068,-0.02658371,0.04786806,0.9901829
1697786348970,-0.1259658,-0.03158987,0.04612368,0.9904581
1697786348984,-0.1226598,-0.03655237,0.04505119,0.9907517
1697786348998,-0.121071,-0.04156413,0.0447074,0.9907651
1697786349012,-0.1211112,-0.04647834,0.04528573,0.9905155
1697786349026,-0.1206975,-0.05212916,0.04649958,0.9902285
1697786349040,-0.120777,-0.05683454,0.04779246,0.9898984
1697786349054,-0.1208182,-0.06200575,0.04839106,0.9895538
1697786349067,-0.1210613,-0.06647068,0.04943267,0.9891827
1697786349082,-0.1212469,-0.07030299,0.04983531,0.9888747
1697786349096,-0.120902,-0.07376243,0.04982437,0.9886655
1697786349109,-0.1205132,-0.07648847,0.04925516,0.9885343
1697786349122,-0.1196023,-0.07933602,0.04861037,0.9884524
1697786349137,-0.118619,-0.08167776,0.04904979,0.9883584
1697786349152,-0.1178568,-0.08353106,0.04833997,0.9883297
1697786349164,-0.117994,-0.08558498,0.0478829,0.9881598
1697786349179,-0.1183957,-0.08709026,0.04668768,0.9880375
1697786349192,-0.1190167,-0.08817818,0.04594252,0.9879013
1697786349205,-0.1195718,-0.089451,0.04523516,0.9877524
1697786349220,-0.1207256,-0.09083921,0.04451576,0.9875181
1697786349235,-0.1215014,-0.09192365,0.04358497,0.9873641
1697786349248,-0.1227844,-0.09271624,0.04294949,0.9871592
1697786349262,-0.1232843,-0.09350571,0.04183205,0.9870703
1697786349276,-0.123831,-0.09401066,0.04098323,0.9869895
1697786349289,-0.1244603,-0.09507611,0.04022882,0.9868393
1697786349304,-0.1254071,-0.09561191,0.04053671,0.9866551
1697786349318,-0.1260416,-0.09686813,0.04046584,0.9864547
1697786349332,-0.1267566,-0.09720303,0.03836424,0.986414
1697786349345,-0.1273601,-0.09807918,0.03676787,0.9863103
1697786349360,-0.1268795,-0.09918154,0.0362495,0.9862812
1697786349373,-0.1270636,-0.1006203,0.03607343,0.9861182
1697786349387,-0.1272097,-0.1018804,0.03418294,0.9860373
1697786349401,-0.1254474,-0.1037062,0.03414768,0.986074
1697786349415,-0.1216365,-0.1047915,0.03495886,0.9864082
1697786349429,-0.1198582,-0.1065557,0.03614123,0.9863943
1697786349442,-0.1220585,-0.1085059,0.03759539,0.9858574
1697786349456,-0.1234626,-0.1096682,0.03765251,0.9855517
1697786349471,-0.1231524,-0.1102579,0.03718896,0.9855424
1697786349484,-0.122353,-0.1102372,0.03637026,0.9856747
1697786349498,-0.1234654,-0.1104003,0.03550281,0.9855495
1697786349513,-0.1257058,-0.109826,0.03350226,0.9854004
1697786349526,-0.1258572,-0.1090503,0.03140456,0.9855363
1697786349540,-0.1247906,-0.1075232,0.02916751,0.9859084
1697786349554,-0.1229725,-0.1059667,0.02695178,0.9863683
1697786349568,-0.1210367,-0.1049174,0.02458463,0.9867817
1697786349581,-0.1193221,-0.1044615,0.02227508,0.9870936
1697786349596,-0.117146,-0.1037833,0.01972134,0.9874801
1697786349610,-0.1142163,-0.1033607,0.01795491,0.9879012
1697786349624,-0.1111456,-0.1031038,0.0164542,0.9883044
1697786349637,-0.1087281,-0.1032883,0.01575559,0.9885654
1697786349652,-0.1069968,-0.1038219,0.0152877,0.9887058
1697786349664,-0.105278,-0.1053252,0.01566373,0.9887254
1697786349679,-0.1052701,-0.1067804,0.01624092,0.9885608
1697786349693,-0.1067632,-0.1077865,0.01594331,0.9882963
1697786349707,-0.1076946,-0.10869,0.01533258,0.988106
1697786349722,-0.1071119,-0.1088353,0.01416029,0.9881707
1697786349735,-0.1065223,-0.1092263,0.01259479,0.9882125
1697786349748,-0.1066635,-0.1096758,0.01044588,0.9881727
1697786349761,-0.1064113,-0.109807,0.00801707,0.9882079
1697786349775,-0.106007,-0.1097383,0.005516793,0.9882761
1697786349789,-0.1051878,-0.1094492,0.0030377,0.9884064
1697786349804,-0.1043852,-0.1093017,0.001875288,0.9885107
1697786349818,-0.1036779,-0.109504,0.000996515,0.988564
1697786349832,-0.1038265,-0.1093116,0.0002648956,0.9885702
1697786349845,-0.1050604,-0.108826,-0.0002325021,0.9884934
1697786349859,-0.1058546,-0.1084444,-0.001067123,0.9884501
1697786349874,-0.1074653,-0.1081819,-0.001313179,0.9883047
1697786349887,-0.1083137,-0.1080131,-0.001271064,0.9882306
1697786349901,-0.1093235,-0.1082891,-0.0008603449,0.9880896
1697786349915,-0.1096677,-0.1087625,-0.0005955222,0.9879997
1697786349929,-0.1093469,-0.1090417,-0.0006329935,0.9880044
1697786349943,-0.1087625,-0.1093277,-0.001029355,0.9880371
1697786349956,-0.1084008,-0.1094253,-0.001211983,0.9880657
1697786349971,-0.1074468,-0.110008,-0.001485604,0.9881049
1697786349984,-0.1070368,-0.1106889,-0.001723453,0.9880729
1697786349998,-0.1062554,-0.1105092,-0.002493738,0.9881757
1697786350012,-0.1061274,-0.1101712,-0.002709745,0.9882267
1697786350026,-0.1054695,-0.1097832,-0.003164167,0.9883389
1697786350040,-0.1046104,-0.109215,-0.003411014,0.9884924
1697786350054,-0.1035485,-0.1087923,-0.002862038,0.9886526
1697786350068,-0.1031397,-0.1080107,-0.001932031,0.9887832
1697786350081,-0.10316,-0.1074701,-0.001231614,0.9888412
1697786350096,-0.1036692,-0.1061335,0.0003935867,0.9889328
1697786350110,-0.1046019,-0.1055425,0.001115389,0.9888974
1697786350123,-0.1063237,-0.1042868,0.002332592,0.9888448
1697786350138,-0.1071914,-0.102883,0.003215081,0.9888957
1697786350152,-0.1078294,-0.1016951,0.004303244,0.9889451
1697786350166,-0.1084057,-0.1003355,0.005090003,0.9890172
1697786350179,-0.1092687,-0.09940699,0.005855021,0.9890119
1697786350193,-0.1095294,-0.09864715,0.0068943,0.9890524
1697786350207,-0.1103776,-0.0982836,0.007524631,0.9889897
1697786350221,-0.1108739,-0.09785827,0.007713455,0.9889749
1697786350235,-0.1117787,-0.09752996,0.007816416,0.9889047
1697786350248,-0.1126136,-0.09683702,0.008074548,0.9888759
1697786350263,-0.113908,-0.09649821,0.008195584,0.9887598
1697786350276,-0.1146281,-0.09610058,0.008665694,0.9887113
1697786350290,-0.1158139,-0.09593567,0.008630692,0.9885894
1697786350304,-0.1175126,-0.09526963,0.008458405,0.9884549
1697786350318,-0.1191627,-0.09489401,0.007828706,0.9882986
1697786350332,-0.1205617,-0.09393866,0.006714666,0.9882284
1697786350345,-0.1204099,-0.09301677,0.005792149,0.9883399
1697786350360,-0.1210021,-0.09231747,0.005077084,0.9883371
1697786350374,-0.1241459,-0.09141755,0.003608582,0.9880373
1697786350387,-0.1244809,-0.09013598,0.002199349,0.988117
1697786350401,-0.123427,-0.08839487,0.00148449,0.9884078
1697786350415,-0.1227167,-0.0867806,0.001791212,0.9886387
1697786350428,-0.1215203,-0.08526018,0.002208253,0.988918
1697786350443,-0.1225823,-0.08391114,0.004185031,0.9888958
1697786350457,-0.1279202,-0.08255515,0.004754222,0.9883313
1697786350471,-0.1274343,-0.080365,0.005161425,0.9885724
1697786350484,-0.120866,-0.07894731,0.00865049,0.9894867
1697786350499,-0.1177375,-0.07724661,0.01258138,0.9899558
1697786350512,-0.1189676,-0.07493417,0.01420225,0.9899646
1697786350526,-0.1211937,-0.07196819,0.01235237,0.9899395
1697786350540,-0.1220027,-0.06741951,0.009156593,0.990195
1697786350554,-0.1219588,-0.06281405,0.007242941,0.990519
1697786350567,-0.1226416,-0.05813863,0.005455893,0.9907317
1697786350582,-0.1227178,-0.05346579,0.003546815,0.990994
1697786350596,-0.1218178,-0.04835921,0.001794724,0.9913722
1697786350610,-0.1216239,-0.04258348,0.0008182811,0.9916621
1697786350623,-0.1225912,-0.0371786,0.0001986747,0.9917606
1697786350637,-0.122621,-0.03100221,-0.0006377875,0.991969
1697786350651,-0.1198068,-0.02464824,-0.001408043,0.9924902
1697786350664,-0.1173474,-0.01842917,-0.001572153,0.9929187
1697786350679,-0.115998,-0.01188123,-0.001976945,0.9931765
1697786350693,-0.1163076,-0.006171757,-0.00289128,0.9931899
1697786350705,-0.1156641,-0.0005121196,-0.003061136,0.9932836
1697786350720,-0.1158297,0.004908053,-0.003504565,0.9932508
1697786350734,-0.1162894,0.009147653,-0.003358461,0.9931676
1697786350748,-0.1173147,0.01358611,-0.003331903,0.9929963
1697786350763,-0.1191899,0.01714834,-0.003072668,0.9927186
