t,p
4.653133497,989.3220215
4.678208001,989.3250732
4.703281325,989.3098145
4.728355788,989.3037109
4.75342895,989.3006592
4.778501826,989.2976074
4.8035745,989.2976074
4.82864758,989.3067627
4.853720091,989.328125
4.878793496,989.4257812
4.903866454,989.5631104
4.928940999,989.5875244
4.95401648,989.4532471
4.979077393,989.328125
5.004177044,989.2944946
5.029239707,989.2762451
5.054309614,989.25177
5.079374637,989.25177
5.10444731,989.2640381
5.129529342,989.2731323
5.154606654,989.2915039
5.179673834,989.2915039
5.204736904,989.2823486
5.229810269,989.2823486
5.25488221,989.2976074
5.279955452,989.3098145
5.30503777,989.3037109
5.330109913,989.2792969
5.355174937,989.2670898
5.380249644,989.2915039
5.405319795,989.3220215
5.430392427,989.3220215
5.455475355,989.3220215
5.480548597,989.328125
5.505620538,989.3128662
5.530677016,989.3067627
5.555759293,989.340332
5.580844824,989.3586426
5.605914975,989.3616943
5.630986264,989.3891602
5.656059792,989.4440918
5.681127338,989.4593506
5.70619525,989.4318848
5.731267191,989.428833
5.756350078,989.4440918
5.781409974,989.4196777
5.806484275,989.3800049
5.831557029,989.3800049
5.856630842,989.4013672
5.881704572,989.3830566
5.906788477,989.3311768
5.931863143,989.2731323
5.956934148,989.2365723
5.982019801,989.2213135
6.007077135,989.2182617
6.032141791,989.1968994
6.057228178,989.1785889
6.082301542,989.1877441
6.107378406,989.2182617
6.132448516,989.2121582
6.157515614,989.1846924
6.182584992,989.2030029
6.207659007,989.2548828
6.232741284,989.2823486
6.257813143,989.2640381
6.282885816,989.2548828
6.307948642,989.2670898
6.333029413,989.2823486
6.358098586,989.2944946
6.383174922,989.3372803
6.408257076,989.3586426
6.433329831,989.3464355
6.45839819,989.3342285
6.483467527,989.328125
6.508541949,989.3189697
6.533615356,989.3311768
6.558699666,989.3464355
6.583763713,989.3189697
6.608844971,989.2915039
6.633913332,989.3220215
6.658984458,989.3677979
6.684071089,989.3250732
6.709130944,989.21521
6.734212244,989.1175537
6.759265792,989.050415
6.784348069,989.0137939
6.809421799,989.0107422
6.834493211,989.0290527
6.85956092,989.0534668
6.884640389,989.1206055
6.909713957,989.2548828
6.934784026,989.3677979
6.959865162,989.3739014
6.984929942,989.2762451
7.010006114,989.2030029
7.035076468,989.2579346
7.060150891,989.3983154
7.085222384,989.4929199
7.110305718,989.4990234
7.135367975,989.4379883
7.160439752,989.3769531
7.185514949,989.3433838
7.210597916,989.328125
7.235654924,989.2915039
7.2607313,989.2243652
7.285805804,989.2091064
7.310884418,989.2548828
7.335959533,989.2823486
7.361030252,989.2609863
7.386094381,989.2121582
7.411163147,989.1816406
7.436236065,989.2060547
7.461315289,989.25177
7.48638841,989.3006592
7.511466454,989.340332
7.536534408,989.3372803
7.561596257,989.3098145
7.586671697,989.3647461
7.611745998,989.5112305
7.636824164,989.5081787
7.66189643,989.340332
7.686956571,989.4807129
7.712025582,989.9628906
7.73711624,990.1185303
7.762171498,989.6637573
7.787255646,989.2030029
7.812326121,989.1816406
7.837400096,989.4105225
7.862473991,989.5844727
7.887532991,989.6637573
7.912605502,989.6668701
7.937678094,989.6516113
7.962761713,989.6912842
7.987849644,989.7340088
8.012908931,989.7004395
8.037969885,989.630249
8.063043128,989.5936279
8.088114987,989.6149902
8.113188149,989.5844727
8.138262246,989.4959717
8.163335448,989.4501953
8.188402017,989.4624023
8.213487386,989.3983154
8.23855538,989.3037109
8.263627606,989.3677979
8.28870093,989.5234375
8.313772016,989.5814209
8.338841922,989.4898071
8.363918624,989.3677979
8.388992965,989.2701416
8.414064825,989.2243652
8.439139491,989.2426758
8.464222256,989.2640381
8.48929204,989.2091064
8.51436748,989.1114502
8.539430062,989.0321045
8.564500742,989.0229492
8.589583343,989.0412598
8.614654511,989.0351562
8.639727672,989.0748291
8.664790254,989.2182617
8.689861747,989.3616943
8.71493556,989.4135742
8.740008314,989.4470825
8.765092625,989.4898071
8.790164118,989.4807129
8.815225032,989.4105225
8.840295873,989.4074707
8.865368995,989.4470825
8.890453061,989.4593506
8.915524839,989.4257812
8.940596942,989.3983154
8.965669779,989.3708496
8.990752054,989.3525391
9.01580658,989.3525391
9.040878235,989.340332
9.065963157,989.3128662
9.091037131,989.2762451
9.116103254,989.25177
9.141168969,989.2213135
9.166246973,989.1877441
9.19132111,989.1755371
9.216404241,989.2121582
9.241476141,989.2609863
9.26654914,989.2884521
9.291612128,989.2792969
9.316686063,989.3037109
9.341759102,989.3311768
9.366842152,989.315918
9.391914947,989.2915039
9.416973013,989.2884521
9.442055492,989.2731323
9.467115918,989.227417
9.492196159,989.1694336
9.517278312,989.1450195
9.542351393,989.1541748
9.567424228,989.1724854
9.592489781,989.1907959
9.617571202,989.1938477
9.642633093,989.2091064
9.667704545,989.2182617
9.692777747,989.21521
9.717850094,989.2335205
9.742931394,989.2884521
9.768009194,989.328125
9.793071899,989.315918
9.818156046,989.2792969
9.843231242,989.2823486
9.868287924,989.2944946
9.8933678,989.2915039
9.918441896,989.3189697
9.943516564,989.3586426
9.968590986,989.3739014
9.993676233,989.3708496
10.01875082,989.3769531
10.04383155,989.3830566
10.06889962,989.3769531
10.09398292,989.3708496
10.11903646,989.3616943
10.14412114,989.3464355
10.16919341,989.3616943
10.19426905,989.3830566
10.2193521,989.3861084
10.24440785,989.3494873
10.26948349,989.3037109
10.29456711,989.2976074
10.31964218,989.328125
10.34470733,989.3494873
10.36978147,989.3677979
10.39485508,989.3769531
10.41992824,989.3616943
10.44500262,989.3342285
10.47007818,989.328125
10.49515041,989.3342285
10.52022153,989.3311768
10.54529816,989.3586426
10.57037107,989.3861084
10.59544427,989.3555908
10.62051845,989.315918
10.64560118,989.3220215
10.67067507,989.328125
10.69574278,989.2944946
10.72081224,989.2670898
10.74588719,989.2731323
10.77097085,989.2426758
10.79604348,989.1877441
10.82111599,989.1755371
10.84619135,989.1999512
10.87126048,989.2030029
10.89632807,989.2060547
10.92141332,989.2457275
10.94648725,989.2854004
10.97156086,989.2487793
10.99663191,989.1968994
11.02170145,989.1846924
11.0467731,989.1938477
11.0718472,989.1938477
11.09693314,989.1968994
11.12200825,989.2060547
11.14708552,989.2335205
11.17215384,989.2487793
11.19722245,989.2304688
11.22229626,989.1877441
11.24737996,989.1785889
11.27243725,989.1999512
11.29752429,989.2091064
11.32259273,989.2304688
11.34766581,989.2579346
11.37273995,989.2640381
11.39782292,989.2548828
11.4228964,989.25177
11.44797144,989.25177
11.47305554,989.2701416
11.4981117,989.2915039
11.52318286,989.315918
11.54825704,989.3250732
11.57333069,989.3189697
11.59840458,989.3067627
11.62347819,989.315918
11.64855579,989.3250732
11.67362704,989.3067627
11.6987004,989.3037109
11.72377357,989.3220215
11.74885316,989.3220215
11.7739172,989.3098145
11.79899199,989.340332
11.82406544,989.3739014
11.84914291,989.3922119
11.87422572,989.4227295
11.89929982,989.4807129
11.92437351,989.541748
11.94944817,989.5814209
11.97451165,989.6027832
11.99958713,989.6027832
12.02465403,989.6027832
12.04974623,989.6241455
12.07482155,989.6363525
12.09988299,989.5692139
12.12496165,989.4196777
12.15003074,989.3006592
12.17510378,989.2976074
12.20018801,989.3586426
12.2252639,989.4044189
12.25032733,989.416626
12.27540049,989.3983154
12.30047365,989.3647461
12.32554832,989.3372803
12.35063418,989.3037109
12.37570771,989.25177
12.40076451,989.2030029
12.42584467,989.1907959
12.45091779,989.2121582
12.47599335,989.239624
12.501081,989.2548828
12.52615091,989.239624
12.55121581,989.2030029
12.57629137,989.1572266
12.60136164,989.151123
12.62644221,989.2243652
12.65151858,989.3067627
12.67658747,989.315918
12.70166377,989.2762451
12.72671785,989.2731323
12.75179927,989.3037109
12.77687214,989.3250732
12.80195877,989.3189697
12.8270286,989.3128662
12.85210005,989.2976074
12.87716154,989.2792969
12.90223698,989.25177
12.92730887,989.2243652
12.95238248,989.2243652
12.97745662,989.2487793
13.00253133,989.2365723
13.02760079,989.1907959
13.05268656,989.1968994
13.07774914,989.2426758
13.10282609,989.2762451
13.12790043,989.2792969
13.15297404,989.2854004
13.17805103,989.3006592
13.20311878,989.2944946
13.22820101,989.2854004
13.25327572,989.3006592
13.27835043,989.3189697
13.30342477,989.3220215
13.32849293,989.3067627
13.35357154,989.3006592
13.378646,989.3128662
13.40372588,989.3128662
13.42880217,989.3006592
13.45387615,989.2944946
13.47894894,989.3098145
13.50401092,989.3250732
13.52907671,989.3372803
13.55415634,989.3586426
13.57924041,989.3922119
13.60431626,989.416626
13.62937778,989.4074707
13.6544579,989.3616943
13.67953163,989.3128662
13.70460064,989.3189697
13.72967576,989.3830566
13.75475779,989.4105225
13.77983042,989.3647461
13.80489276,989.315918
13.82995778,989.2976074
13.855039,989.3006592
13.88013137,989.3006592
13.90519704,989.2944946
13.93027073,989.2884521
13.95534845,989.2731323
13.98042377,989.2640381
14.00548139,989.2823486
14.03056195,989.3006592
14.05564077,989.3037109
14.08071312,989.3037109
14.10578701,989.3342285
14.13085855,989.3494873
14.15593562,989.3433838
14.18099506,989.3433838
14.20607669,989.3555908
14.23114603,989.3311768
14.25622033,989.2884521
14.28128348,989.2731323
14.3063509,989.2884521
14.33142964,989.2944946
14.35651167,989.2792969
14.38158768,989.25177
14.40666214,989.2121582
14.43172904,989.2030029
14.45679976,989.21521
14.48187117,989.2487793
14.50694441,989.2884521
14.53202592,989.328125
14.55708797,989.3647461
14.58216894,989.3708496
14.60724316,989.3342285
14.63230526,989.3006592
14.65738135,989.3037109
14.68246155,989.3037109
14.70753398,989.2823486
14.73260681,989.2701416
14.75767281,989.2731323
14.78275513,989.2701416
14.80781454,989.2609863
14.83288668,989.2640381
14.85797075,989.2609863
14.8830435,989.2579346
14.90812431,989.2731323
14.93318067,989.2548828
14.95826649,989.2365723
14.98332581,989.2670898
15.00841175,989.3128662
15.03348239,989.3006592
15.05854729,989.2670898
15.08361366,989.2762451
15.10869561,989.2915039
15.13376966,989.3098145
15.15884409,989.3372803
15.1839146,989.3739014
15.20898646,989.3739014
15.23406251,989.3861084
15.25913116,989.4196777
15.28421339,989.4105225
15.30927593,989.3647461
15.33435955,989.3342285
15.35942657,989.3525391
15.384499,989.3769531
15.40956406,989.3800049
15.43463613,989.3555908
15.45971686,989.3372803
15.48477842,989.3433838
15.50985048,989.328125
15.53492287,989.3098145
15.56000242,989.3189697
15.58506916,989.340332
15.61014069,989.340332
15.63521263,989.3555908
15.66028506,989.3464355
15.68536644,989.3128662
15.71042853,989.2854004
15.73550056,989.2823486
15.76056969,989.2884521
15.78563251,989.2944946
15.81072077,989.2976074
15.83577985,989.2915039
15.8608522,989.2944946
15.88592264,989.315918
15.91099356,989.3189697
15.93607344,989.3067627
15.96114143,989.3250732
15.98621744,989.3342285
16.0112799,989.328125
16.03635021,989.3525391
16.061425,989.3830566
16.08650675,989.3586426
16.11157722,989.3220215
16.13664912,989.3189697
16.16172119,989.3098145
16.1868011,989.2762451
16.21185799,989.2701416
16.23693339,989.3006592
16.26201481,989.315918
16.2870883,989.2823486
16.31215963,989.2609863
16.3372336,989.2670898
16.3622961,989.2884521
16.38736869,989.3189697
16.41244714,989.3189697
16.43751237,989.2915039
16.46259591,989.2792969
16.48765776,989.3067627
16.51272864,989.3555908
16.53780229,989.3861084
16.56287305,989.3586426
16.58794349,989.3006592
16.6130147,989.2854004
16.63808716,989.328125
16.66315744,989.3372803
16.68822926,989.3128662
16.71330059,989.3067627
16.73837212,989.3006592
16.76344134,989.2792969
16.78851299,989.2854004
16.81358302,989.315918
16.83865415,989.3250732
16.8637267,989.3067627
16.88880104,989.2915039
16.91386517,989.2823486
16.93894321,989.2792969
16.9640097,989.2884521
16.98908453,989.2944946
17.01415619,989.3037109
17.03923846,989.315918
17.06431166,989.3342285
17.08938417,989.3433838
17.11444684,989.3342285
17.13951442,989.315918
17.16458893,989.315918
17.18967271,989.3342285
17.21474603,989.3555298
17.23981924,989.3555298
17.26488361,989.3372192
17.28997545,989.328064
17.31502647,989.3189087
17.3400989,989.3067017
17.36518175,989.2883911
17.39025507,989.2853394
17.4153205,989.2853394
17.44039749,989.3036499
17.46547403,989.340271
17.4905393,989.3585815
17.51562198,989.3463745
17.54069559,989.328064
17.56575801,989.3219604
17.59083121,989.3158569
17.61590234,989.3128052
17.64097619,989.3097534
17.66604748,989.2975464
17.69113281,989.2884521
17.71619502,989.3006592
17.7412742,989.3128662
17.76634029,989.3189697
17.79141345,989.3220215
17.81649113,989.3128662
17.84156457,989.2884521
17.8666453,989.2670898
17.891703,989.2976074
17.91677645,989.3342285
17.94185645,989.3342285
17.96694149,989.315918
17.9920151,989.3037109
18.01708838,989.315918
18.0421711,989.328125
18.06722144,989.3250732
18.09229318,989.3067627
18.11737753,989.3128662
18.14243934,989.340332
18.16752336,989.3311768
18.19258802,989.2884521
18.21767766,989.2976074
18.24273463,989.3464355
18.26780734,989.340332
18.29288892,989.3128662
18.31796111,989.3311768
18.3430322,989.3525391
18.36809348,989.3494873
18.39317453,989.3464355
18.41824061,989.3677979
18.44332476,989.3616943
18.46839699,989.328125
18.49346974,989.3189697
18.51854432,989.3250732
18.54359848,989.3067627
18.56867946,989.2762451
18.59376218,989.2762451
18.61882615,989.2915039
18.64389972,989.315918
18.66897186,989.315918
18.69404632,989.3037109
18.7191166,989.3006592
18.74419867,989.3098145
18.76927195,989.2854004
18.79433523,989.2640381
18.81940908,989.2944946
18.84447984,989.3189697
18.86955528,989.2976074
18.89462987,989.2701416
18.91971055,989.3067627
18.94477306,989.3555908
18.96984882,989.3250732
18.99491559,989.2609863
19.01999429,989.2548828
19.04506888,989.2976074
19.07014256,989.3342285
19.09522049,989.3342285
19.12029263,989.315918
19.14536356,989.3006592
19.17042162,989.315918
19.19549987,989.3494873
19.22057364,989.3311768
19.24564416,989.2884521
19.27071764,989.3098145
19.29579044,989.3616943
19.32086291,989.3647461
19.3459381,989.328125
19.37101411,989.3098145
19.3960837,989.3250732
19.42115519,989.3555908
19.44622986,989.3830566
19.47130053,989.3922119
19.49637361,989.3800049
19.52145377,989.3555908
19.54652157,989.3372803
19.571592,989.3525391
19.59667033,989.3800049
19.62173193,989.3739014
19.64680412,989.3342285
19.67189189,989.3189697
19.69695703,989.340332
19.72203162,989.3494873
19.74710909,989.3494873
19.77218319,989.3677979
19.79725249,989.3616943
19.82232976,989.3128662
19.84740536,989.2854004
19.87248947,989.3189697
19.89756491,989.3769531
19.92262773,989.3525391
19.94771884,989.2944946
19.97277328,989.2731323
19.99784571,989.3037109
20.02293714,989.3372803
20.0480055,989.3433838
20.07307773,989.3311768
20.09815386,989.3098145
20.12321758,989.2854004
20.14829506,989.315918
20.17337685,989.3372803
20.19845168,989.3067627
20.22351666,989.2670898
20.24858868,989.2792969
20.27366253,989.2976074
20.29874509,989.2915039
20.32381386,989.2884521
20.34890025,989.2976074
20.37397609,989.2731323
20.39904047,989.2335205
20.42412327,989.2487793
20.44918638,989.2944946
20.47427029,989.3189697
20.49934483,989.3098145
20.52441938,989.3037109
20.54950116,989.3067627
20.57456375,989.2915039
20.59962897,989.2823486
20.62470169,989.2944946
20.64978522,989.3128662
20.67485904,989.3006592
20.69992552,989.2792969
20.7249984,989.2731323
20.75007238,989.2762451
20.77514749,989.2823486
20.80022899,989.2854004
20.82530289,989.2792969
20.85036889,989.2640381
20.87544815,989.2884521
20.90051708,989.3189697
20.92560143,989.3220215
20.95067915,989.2792969
20.97575333,989.2609863
21.0008267,989.2731323
21.02589184,989.3067627
21.05096651,989.340332
21.07603601,989.3494873
21.101118,989.3342285
21.12619124,989.3372803
21.15125313,989.3739014
21.17632088,989.3708496
21.20141134,989.3342285
21.22646916,989.3067627
21.25154191,989.3250732
21.27662411,989.3220215
21.30169702,989.2854004
21.32676062,989.2670898
21.35183102,989.2823486
21.3769052,989.3067627
21.40198255,989.3128662
21.42705046,989.3128662
21.45212745,989.2944946
21.47718832,989.2823486
21.50226767,989.2944946
21.52733106,989.3067627
21.55240203,989.3067627
21.57747433,989.2823486
21.60254713,989.2854004
21.62762936,989.3128662
21.65269557,989.3494873
21.67777113,989.3433838
21.70283164,989.3098145
21.72791395,989.2854004
21.75298488,989.2944946
21.7780571,989.3250732
21.80311745,989.328125
21.82818642,989.3037109
21.85326218,989.2762451
21.87833331,989.2823486
21.90342218,989.3037109
21.92848651,989.3037109
21.95354396,989.2762451
21.97861367,989.2854004
22.003692,989.315918
22.02876467,989.3128662
22.05384345,989.2915039
22.07890464,989.2884521
22.10397662,989.2976074
22.12905198,989.2976074
22.15412213,989.2823486
22.17919607,989.2792969
22.20428168,989.2884521
22.22935435,989.315918
22.25442727,989.3250732
22.27949071,989.3006592
22.30456546,989.2944946
22.3296378,989.3128662
22.35472069,989.3250732
22.37979426,989.3311768
22.4048684,989.3342285
22.4299313,989.3250732
22.45500577,989.3250732
22.48006811,989.3250732
22.50514916,989.3037109
22.53021748,989.2976074
22.55529463,989.3006592
22.58036466,989.315918
22.60544014,989.3189697
22.63051179,989.315918
22.65558488,989.315918
22.68065678,989.315918
22.70573006,989.3250732
22.73081486,989.3372803
22.75587829,989.3372803
22.78095052,989.3250732
22.8060225,989.3220215
22.83109704,989.3433838
22.85616716,989.3616943
22.88124019,989.3372803
22.90631173,989.3342285
22.93138404,989.3952637
22.95645585,989.4257812
22.98153654,989.3800049
23.00660824,989.3098145
23.03167001,989.315918
23.05673613,989.3677979
23.0818261,989.3830566
23.10688909,989.3555908
23.13196058,989.3311768
23.15704387,989.3372803
23.18211642,989.3586426
23.20717795,989.3647461
23.23225221,989.3525391
23.25732606,989.3555908
23.28240268,989.3800049
23.30748007,989.3677979
23.3325547,989.3128662
23.35760788,989.3128662
23.38269146,989.3647461
23.40776202,989.3647461
23.43283937,989.3342285
23.45791827,989.3586426
23.48299208,989.3708496
23.50806414,989.3586426
23.53314593,989.3464355
23.55822178,989.3677979
23.58326996,989.3861084
23.60835419,989.3983154
23.63342682,989.3739014
23.65850026,989.315918
23.68356753,989.2884521
23.70863621,989.3037109
23.73370738,989.2884521
23.75879185,989.2182617
23.78387628,989.1663818
23.80893968,989.1663818
23.83400279,989.1633301
23.85907209,989.1450195
23.88414545,989.1297607
23.90921882,989.1450195
23.93429458,989.1907959
23.9593756,989.2304688
23.98443464,989.2335205
24.00951089,989.2030029
24.03458483,989.1846924
24.05965937,989.2030029
24.08473262,989.1999512
24.10981514,989.1694336
24.13488683,989.1755371
24.15994795,989.1907959
24.1850133,989.1938477
24.21009301,989.1907959
24.23517651,989.2121582
24.26024865,989.2457275
24.28532129,989.239624
24.31039127,989.2091064
24.33545801,989.1877441
24.3605308,989.1938477
24.38561076,989.1999512
24.41068758,989.2121582
24.43574927,989.2457275
24.46082251,989.2731323
24.48589107,989.2548828
24.51097091,989.227417
24.53604407,989.2365723
24.56112826,989.3037109
24.58620174,989.3616943
24.61125521,989.3769531
24.63635804,989.3891602
24.6614111,989.4257812
24.68648702,989.4807129
24.71157378,989.5447998
24.73663966,989.6027832
24.76171233,989.6363525
24.78676645,989.6455078
24.81183879,989.618042
24.83691965,989.5783691
24.86200229,989.5386963
24.88707411,989.5020752
24.91215431,989.4593506
24.93720623,989.4532471
24.96228041,989.4593506
24.9873519,989.3861084
25.01242665,989.2640381
25.03750416,989.21521
25.0625757,989.2243652
25.0876384,989.1907959
25.11270868,989.1663818
25.1377796,989.2121582
25.1628504,989.2609863
25.18792401,989.2640381
25.21299607,989.2457275
25.2380639,989.2426758
25.2631437,989.2091064
25.28821625,989.2213135
25.31328969,989.4013672
25.33837327,989.5936279
25.36343508,989.5783691
25.38851561,989.4807129
25.41357852,989.5325928
25.43864655,989.6333008
25.46372134,989.5814209
25.48880296,989.4105225
25.51387486,989.2823486
25.53894839,989.1724854
25.56401569,989.0839844
25.5890961,989.0534668
25.61415384,989.0473633
25.63921951,989.026001
25.66431025,988.9924316
25.689383,989.0168457
25.71445438,989.0443115
25.73952502,989.0198975
25.76459248,988.9924316
25.78966418,989.0290527
25.81474894,989.0748291
25.83982132,989.0809326
25.86489448,989.0595703
25.88995658,989.1358643
25.91503084,989.1816406
25.94010738,989.1846924
25.96517732,989.328125
25.99024857,989.541748
26.01531901,989.5478516
26.0403973,989.428833
26.0654611,989.5142822
26.09053304,989.7034912
26.11560551,989.6973877
26.14067826,989.5325928
26.16575293,989.4807129
26.19082398,989.4837646
26.21589901,989.529541
26.24096749,989.5264893
26.26603809,989.4470825
26.29111398,989.3677979
26.31617461,989.3494873
26.34125644,989.328125
26.3663285,989.2365723
26.39140101,989.1633301
26.41647486,989.1694336
26.44154782,989.1846924
26.46663066,989.1663818
26.49170366,989.1602783
26.51676718,989.1907959
26.54183697,989.1877441
26.56691078,989.1785889
26.59198882,989.3220215
26.61706764,989.5509033
26.64213958,989.6516113
26.6672011,989.6455078
26.69227553,989.6729736
26.71734364,989.6973877
26.74242246,989.5753174
26.76749884,989.340332
26.79256223,989.1999512
26.8176454,989.1602783
26.84270876,989.114502
26.86777993,989.0168457
26.8928574,988.9375
26.9179328,988.9527588
26.94300564,988.9741211
26.96806704,988.9069824
26.99314195,988.8276367
27.01821279,988.8276367
27.04328485,988.8886719
27.06835663,988.9100342
27.09343923,988.8978271
27.11850938,988.8947754
27.14358124,988.949707
27.16863654,989.0076904
27.19371568,989.038208
27.21879719,989.1328125
27.24386888,989.2762451
27.26893989,989.328125
27.29399783,989.3067627
27.31908796,989.3769531
27.34414493,989.5020752
27.36921512,989.5203857
27.39429821,989.4318848
27.41936873,989.3677979
27.44442952,989.3647461
27.46950121,989.3983154
27.49457161,989.416626
27.51963704,989.3647461
27.54473592,989.2823486
27.56979952,989.2060547
27.59486246,989.1419678
27.61994551,989.1175537
27.64500964,989.126709
27.67008362,989.114502
27.69516679,989.0839844
27.7202266,989.1083984
27.74529802,989.138916
27.77036519,989.1450195
27.79543921,989.1114502
27.82050912,989.114502
27.84557508,989.0900879
27.87066346,989.0900879
27.89573552,989.25177
27.9208025,989.4654541
27.9458641,989.5142822
27.97093742,989.4898071
27.99600778,989.5661621
28.02107923,989.6271973
28.04616175,989.5203857
28.07122079,989.3220215
28.09628862,989.2213135
28.12136935,989.1419678
28.14643975,989.050415
28.17152223,988.949707
28.19659291,988.9161377
28.22165264,988.9436035
28.24673016,988.9344482
28.27180124,988.8886719
28.29687481,988.8856201
28.32195729,988.9130859
28.34703021,988.9283447
28.372103,988.9466553
28.39717429,988.9588623
28.42223993,989.0015869
28.44731297,989.0412598
28.47238421,989.0473633
28.49745648,989.1541748
28.52253151,989.3494873
28.54760345,989.44104
28.57267536,989.3830566
28.59774982,989.4562988
28.6228207,989.6210938
28.64789439,989.605835
28.67296894,989.4440918
28.69803872,989.4257812
28.72310851,989.4929199
28.74819078,989.4746094
28.77326358,989.4440918
28.79834927,989.44104
28.82342508,989.4257812
28.84849978,989.3342285
28.87357689,989.1999512
28.89862808,989.0809326
28.9236999,989.038208
28.94877961,989.0809326
28.9738566,989.126709
28.99892805,989.1175537
29.02399527,989.1022949
29.04905936,988.9619141
29.0741302,988.9863281
29.09920112,989.4227295
29.12428426,989.8743896
29.14936934,989.8103027
29.17441255,989.517334
29.19949296,989.4196777
29.22456006,989.4135742
29.24963191,989.2976074
29.27471301,989.1907959
29.2997852,989.1297607
29.32484753,988.9466553
29.34992753,988.8154297
29.37499174,988.7910156
29.40006702,988.8215332
29.42513729,988.8032227
29.45021334,988.7543945
29.47528162,988.7330322
29.50035437,988.7727051
29.52542644,988.8093262
29.55049756,988.824585
