time,rotate_x,rotate_y,rotate_z
1703143342892,-0.04495052,-0.006718989,-0.002491407
1703143342906,-0.04454773,-0.006384343,-0.003117321
1703143342920,-0.04455182,-0.006033838,-0.003293311
1703143342934,-0.04482327,-0.005751237,-0.003855187
1703143342948,-0.0448399,-0.005151011,-0.004259156
1703143342962,-0.04511754,-0.004591674,-0.004410209
1703143342976,-0.04511981,-0.004265115,-0.004705616
1703143342990,-0.04530527,-0.003755592,-0.004877529
1703143343004,-0.04544174,-0.003104594,-0.005147471
1703143343018,-0.04560288,-0.00245152,-0.005401515
1703143343032,-0.0456358,-0.001902293,-0.005794476
1703143343046,-0.04559687,-0.001299553,-0.005944089
1703143343060,-0.0455853,-0.0008251444,-0.006203648
1703143343074,-0.04552579,-0.000301186,-0.006516103
1703143343088,-0.0454448,2.297014e-05,-0.006446214
1703143343102,-0.04546795,0.0001904555,-0.006600089
1703143343116,-0.04568981,0.0001978725,-0.006605937
1703143343130,-0.04544678,0.0002188347,-0.006512605
1703143343144,-0.04494917,-6.452203e-06,-0.006602778
1703143343158,-0.04433298,-0.0001002699,-0.006863157
1703143343172,-0.04359789,-0.0002625361,-0.006974069
1703143343187,-0.04321647,-0.000333596,-0.007153329
1703143343199,-0.04324939,-0.0004202537,-0.007320029
1703143343213,-0.04337723,-0.0005404875,-0.007386027
1703143343228,-0.04351705,-0.0007627644,-0.007419541
1703143343241,-0.04348605,-0.0007853359,-0.007493791
1703143343255,-0.04340856,-0.001043174,-0.007605923
1703143343269,-0.04333417,-0.00133865,-0.007626467
1703143343283,-0.04337327,-0.001605552,-0.007765603
1703143343297,-0.04334974,-0.001839757,-0.008070156
1703143343311,-0.04361448,-0.00230439,-0.008355861
1703143343325,-0.04350455,-0.002681613,-0.008635317
1703143343339,-0.04338785,-0.00304392,-0.008830332
1703143343353,-0.04299618,-0.003330059,-0.009277581
1703143343367,-0.04287256,-0.003785755,-0.009441308
1703143343381,-0.04259734,-0.004129436,-0.009614065
1703143343395,-0.04246507,-0.004379965,-0.01026081
1703143343408,-0.04184871,-0.004311331,-0.01111533
1703143343423,-0.04146774,-0.004255857,-0.0114444
1703143343437,-0.04091321,-0.004166648,-0.01195462
1703143343451,-0.04057359,-0.004129682,-0.01222724
1703143343465,-0.04049,-0.004146174,-0.01251474
1703143343478,-0.04063227,-0.004129425,-0.01257057
1703143343492,-0.04091044,-0.003806382,-0.01258857
1703143343506,-0.04141235,-0.00379964,-0.01243704
1703143343520,-0.04198946,-0.003746569,-0.01231067
1703143343534,-0.04241242,-0.003639415,-0.01220293
1703143343548,-0.04268044,-0.00360078,-0.01224987
1703143343562,-0.04270772,-0.003336336,-0.01233981
1703143343576,-0.04259941,-0.003334992,-0.01218163
1703143343591,-0.04284536,-0.003325306,-0.01208548
1703143343604,-0.04302162,-0.003571533,-0.01195491
1703143343618,-0.04349152,-0.003711365,-0.01204847
1703143343631,-0.04364779,-0.003679097,-0.01236659
1703143343646,-0.04394664,-0.003758114,-0.01233938
1703143343659,-0.0439299,-0.003982361,-0.01243911
1703143343674,-0.04403431,-0.003986485,-0.0124698
1703143343687,-0.04415943,-0.004154135,-0.0124555
1703143343701,-0.04421933,-0.004124645,-0.01232516
1703143343715,-0.04439679,-0.004140042,-0.01216531
1703143343729,-0.04437132,-0.0042108,-0.01200066
1703143343743,-0.0444882,-0.004342303,-0.01196586
1703143343757,-0.04459411,-0.004408155,-0.01194226
1703143343771,-0.04458132,-0.004456338,-0.01191011
1703143343785,-0.0445819,-0.004547674,-0.0119449
1703143343799,-0.04451168,-0.004616898,-0.01196498
1703143343814,-0.04446692,-0.004730981,-0.01199113
1703143343827,-0.04445706,-0.004815899,-0.01202073
1703143343840,-0.04441715,-0.004913963,-0.01198852
1703143343855,-0.0444198,-0.004991651,-0.01192114
1703143343869,-0.04432679,-0.005037852,-0.01186556
1703143343883,-0.04425397,-0.00512984,-0.01176561
1703143343896,-0.04419721,-0.005222436,-0.01167074
1703143343910,-0.04416169,-0.005276345,-0.01157265
1703143343924,-0.0442288,-0.005407061,-0.01151779
1703143343938,-0.04434745,-0.00551701,-0.0114364
1703143343952,-0.04456732,-0.005617127,-0.01131809
1703143343967,-0.04475049,-0.005768783,-0.01123272
1703143343980,-0.04474138,-0.005790923,-0.011193
1703143343994,-0.04463942,-0.005974378,-0.01106706
1703143344008,-0.04451193,-0.006010938,-0.01096546
1703143344022,-0.0440349,-0.006208915,-0.01090152
1703143344036,-0.04377245,-0.006233029,-0.01078591
1703143344050,-0.04357463,-0.006275374,-0.01065504
1703143344064,-0.04358722,-0.006188054,-0.01068967
1703143344077,-0.04370347,-0.00650334,-0.01018051
1703143344091,-0.04375981,-0.006584864,-0.01014706
1703143344105,-0.04356203,-0.006527729,-0.01012111
1703143344119,-0.04338481,-0.006625149,-0.01026911
1703143344132,-0.04269705,-0.006648138,-0.01055224
1703143344146,-0.0419735,-0.006692778,-0.01027436
1703143344160,-0.04172818,-0.006911401,-0.01015843
1703143344174,-0.04148126,-0.00688285,-0.01021951
1703143344188,-0.0414824,-0.006958216,-0.01015518
1703143344202,-0.04140693,-0.007203769,-0.01009955
1703143344216,-0.0414622,-0.007294979,-0.01012526
1703143344230,-0.0415639,-0.007403646,-0.01008257
1703143344243,-0.04172126,-0.007609572,-0.009895451
1703143344257,-0.04167738,-0.00773222,-0.01000175
1703143344271,-0.04164295,-0.007885884,-0.01006146
1703143344285,-0.0413507,-0.008008469,-0.01018183
1703143344299,-0.04127191,-0.008210413,-0.01008651
1703143344313,-0.04104,-0.008561939,-0.009902986
1703143344327,-0.04125765,-0.008774336,-0.009917633
1703143344342,-0.04135904,-0.00894814,-0.01014741
1703143344355,-0.04146025,-0.009107083,-0.01003694
1703143344368,-0.04176661,-0.009313315,-0.01002917
1703143344382,-0.04205431,-0.009637024,-0.0101291
1703143344396,-0.04221071,-0.00984684,-0.009983231
1703143344410,-0.04246262,-0.009995963,-0.009956349
1703143344424,-0.0427018,-0.01007863,-0.009940905
1703143344439,-0.04287963,-0.01012975,-0.009940639
1703143344452,-0.04312139,-0.01000605,-0.0099045
1703143344465,-0.04311071,-0.0099537,-0.009971517
1703143344479,-0.04325215,-0.009847783,-0.009889933
1703143344493,-0.04340043,-0.009534478,-0.0100497
1703143344507,-0.04351438,-0.009373005,-0.009830035
1703143344521,-0.04342607,-0.009150371,-0.009880258
1703143344536,-0.04338291,-0.008899562,-0.009823392
1703143344550,-0.04326732,-0.008594017,-0.009818099
1703143344564,-0.04324524,-0.008400083,-0.009775512
1703143344577,-0.0433086,-0.008258842,-0.009776022
1703143344592,-0.04352445,-0.007987924,-0.009761084
1703143344606,-0.04376362,-0.007782519,-0.009822426
1703143344620,-0.04403104,-0.007692661,-0.009832954
1703143344633,-0.04399262,-0.007612135,-0.009790479
1703143344648,-0.04393719,-0.00749616,-0.009661726
1703143344662,-0.04390088,-0.007403072,-0.009589876
1703143344675,-0.04359961,-0.007278424,-0.009565664
1703143344689,-0.0434977,-0.007174384,-0.009428078
1703143344703,-0.04345951,-0.007169314,-0.009454276
1703143344717,-0.04352032,-0.007132646,-0.009389173
1703143344731,-0.04360433,-0.007090542,-0.009306145
1703143344745,-0.04368394,-0.007025078,-0.009226041
1703143344759,-0.04374171,-0.007080279,-0.009191757
1703143344772,-0.04382137,-0.007059529,-0.008979244
1703143344787,-0.04396866,-0.007124163,-0.008916165
1703143344800,-0.04402288,-0.007075373,-0.008944485
1703143344814,-0.04390541,-0.006939553,-0.009257936
1703143344828,-0.04343507,-0.006859951,-0.009460181
1703143344842,-0.0432114,-0.006816875,-0.009339085
1703143344856,-0.04300788,-0.006705083,-0.009290583
1703143344871,-0.04308225,-0.00668899,-0.009105292
1703143344884,-0.04314995,-0.006597228,-0.009073613
1703143344898,-0.04342329,-0.006532311,-0.009029686
1703143344912,-0.04383799,-0.006551631,-0.009016297
1703143344926,-0.0440503,-0.006595261,-0.008969768
1703143344940,-0.04420612,-0.006708872,-0.008814937
1703143344954,-0.04434704,-0.006789986,-0.008923264
1703143344968,-0.04422521,-0.006832089,-0.008992596
1703143344982,-0.04408732,-0.006911192,-0.009001287
1703143344995,-0.04406513,-0.00709863,-0.0088907
1703143345009,-0.04402288,-0.007273685,-0.008759305
1703143345024,-0.04407209,-0.007498726,-0.00893295
1703143345037,-0.04409874,-0.007555671,-0.0089588
1703143345051,-0.04420038,-0.007658429,-0.009018818
1703143345065,-0.04421604,-0.007701982,-0.009033934
1703143345078,-0.0443141,-0.007745612,-0.009070652
1703143345093,-0.04442479,-0.00774353,-0.009084601
1703143345107,-0.04446903,-0.007674575,-0.008960802
1703143345121,-0.0445089,-0.007553272,-0.008854387
1703143345136,-0.04444328,-0.007465389,-0.008750932
1703143345149,-0.04418172,-0.007412672,-0.008444661
1703143345163,-0.04409363,-0.007334523,-0.008398858
1703143345176,-0.04404482,-0.007403802,-0.008269959
1703143345190,-0.04410838,-0.00761237,-0.008054212
1703143345204,-0.04410121,-0.00781595,-0.007885445
1703143345218,-0.04410266,-0.008024335,-0.007932202
1703143345231,-0.04387524,-0.0084466,-0.00782445
1703143345246,-0.04364734,-0.008781247,-0.007922943
1703143345260,-0.04328779,-0.009061396,-0.00800263
1703143345273,-0.04300231,-0.009515099,-0.007992867
1703143345287,-0.04268482,-0.009768147,-0.008102527
1703143345302,-0.04272445,-0.009814594,-0.008153696
1703143345316,-0.04265366,-0.009913243,-0.008204379
1703143345329,-0.04271782,-0.009955183,-0.008103033
1703143345343,-0.04273395,-0.009992477,-0.008133109
1703143345357,-0.04269227,-0.009877149,-0.008075136
1703143345371,-0.04260523,-0.009698514,-0.008077951
1703143345385,-0.04255626,-0.009369146,-0.008241969
1703143345399,-0.0424785,-0.009194426,-0.008274414
1703143345413,-0.04228007,-0.008866075,-0.008230584
1703143345427,-0.04215588,-0.00863032,-0.008368751
1703143345441,-0.04208053,-0.008182194,-0.008504533
1703143345455,-0.04213429,-0.007903051,-0.008440834
1703143345468,-0.04201457,-0.007539213,-0.008482423
1703143345482,-0.04177723,-0.007199455,-0.008534959
1703143345497,-0.04146116,-0.006800201,-0.008623709
1703143345510,-0.04108127,-0.006427411,-0.008573789
1703143345523,-0.04089934,-0.006027658,-0.008393811
1703143345537,-0.04069535,-0.005678959,-0.008560371
1703143345552,-0.04043835,-0.005352125,-0.008545476
1703143345566,-0.04014459,-0.004782408,-0.008849783
1703143345579,-0.03977808,-0.004445013,-0.008777113
1703143345593,-0.03965668,-0.004063345,-0.008894908
1703143345608,-0.03954481,-0.00355313,-0.009059887
1703143345622,-0.03937766,-0.002993055,-0.009019451
1703143345636,-0.03938412,-0.00240434,-0.008966364
1703143345649,-0.03905796,-0.001764227,-0.008955985
1703143345663,-0.03884842,-0.001214668,-0.008911354
1703143345676,-0.03873283,-0.0006717071,-0.008769634
1703143345691,-0.03850017,-0.0002205111,-0.008541298
1703143345704,-0.03866728,0.0001088008,-0.008455708
1703143345719,-0.03872282,0.0004455261,-0.008267961
1703143345732,-0.03862084,0.0007615834,-0.008183342
1703143345746,-0.03839993,0.001223199,-0.00806345
1703143345760,-0.03814138,0.001543675,-0.008102799
1703143345774,-0.03784605,0.002129905,-0.008000747
1703143345788,-0.03761816,0.00281398,-0.008290869
1703143345802,-0.03735701,0.003606878,-0.008417522
1703143345815,-0.03710486,0.004341193,-0.008437052
1703143345829,-0.03676307,0.005067624,-0.008488895
1703143345843,-0.03652086,0.005893823,-0.008479452
1703143345857,-0.03620365,0.00688009,-0.008490806
1703143345871,-0.03620489,0.007617746,-0.008557351
1703143345885,-0.03599223,0.008395687,-0.008565648
1703143345899,-0.03594584,0.009205543,-0.008730601
1703143345912,-0.03587942,0.009943794,-0.00886822
1703143345926,-0.03586957,0.01055453,-0.009000912
1703143345940,-0.03597445,0.01113117,-0.009147333
1703143345954,-0.03609541,0.01163449,-0.009006408
1703143345968,-0.03639627,0.01223701,-0.009077656
1703143345982,-0.03662081,0.01254973,-0.009123297
1703143346003,-0.03691435,0.01294367,-0.008919869
1703143346010,-0.03727617,0.0131358,-0.009030375
1703143346022,-0.03743502,0.01333428,-0.009091591
1703143346036,-0.037709,0.01324675,-0.009110558
1703143346050,-0.03794974,0.01311247,-0.00926939
1703143346063,-0.03809801,0.01287286,-0.009305287
1703143346077,-0.03880891,0.01284774,-0.009685459
1703143346091,-0.03949503,0.01261755,-0.009946706
1703143346105,-0.04033972,0.01255479,-0.01016968
1703143346119,-0.0408351,0.01246886,-0.01013205
1703143346133,-0.04128061,0.01238982,-0.00988101
1703143346147,-0.0412931,0.01235751,-0.009842915
1703143346161,-0.04068413,0.01234242,-0.009358026
1703143346174,-0.04043279,0.01234436,-0.008832401
1703143346189,-0.04050072,0.01250845,-0.008142469
1703143346203,-0.04023658,0.01270844,-0.00743533
1703143346216,-0.03979626,0.01293022,-0.006534761
1703143346230,-0.03907059,0.01329932,-0.005429507
1703143346244,-0.03873863,0.01367499,-0.004334158
1703143346258,-0.03891815,0.01427236,-0.003563215
1703143346272,-0.03917205,0.01496645,-0.002522606
1703143346286,-0.03970919,0.0156984,-0.001617618
1703143346300,-0.0408535,0.01653416,-0.0009781076
1703143346314,-0.04299423,0.01745455,-0.0006349403
1703143346328,-0.04563964,0.01838482,-0.0002797086
1703143346341,-0.04743578,0.01917398,0.0007289751
1703143346356,-0.04807522,0.02019411,0.001420472
1703143346369,-0.04814916,0.02135571,0.001904649
1703143346384,-0.04810495,0.02256423,0.002260372
1703143346397,-0.04800522,0.02359496,0.002922963
1703143346411,-0.04784668,0.02472856,0.003363294
1703143346425,-0.04772174,0.02566,0.003798551
1703143346438,-0.04720346,0.02662228,0.004326545
1703143346452,-0.04656142,0.02745391,0.004859464
1703143346466,-0.0463817,0.02816743,0.005190657
1703143346480,-0.04633606,0.02847009,0.005647984
1703143346494,-0.04645583,0.02861305,0.005989848
1703143346508,-0.0467491,0.02870729,0.006136179
1703143346522,-0.04686836,0.02871571,0.006329646
1703143346536,-0.0470286,0.02860666,0.006080702
1703143346550,-0.04706369,0.0283985,0.005573471
1703143346564,-0.04731844,0.02796586,0.005113048
1703143346578,-0.04779439,0.02733064,0.004506047
1703143346591,-0.04842432,0.02694263,0.003353124
1703143346605,-0.04883152,0.02602784,0.002140342
1703143346620,-0.04970166,0.02494387,0.001370145
1703143346633,-0.05040351,0.02353105,0.0005900776
1703143346647,-0.05177756,0.02179518,-0.0003578288
1703143346661,-0.05356767,0.02006461,-0.001800261
1703143346675,-0.05553201,0.01836956,-0.003237655
1703143346689,-0.05755205,0.01655006,-0.00486804
1703143346703,-0.05949977,0.01424637,-0.006254973
1703143346717,-0.06078359,0.01208065,-0.007780572
1703143346730,-0.06096084,0.009660568,-0.009241506
1703143346744,-0.06057714,0.007029593,-0.01019119
1703143346758,-0.06469963,0.004494175,-0.01114412
1703143346772,-0.07147344,0.002280645,-0.01267694
1703143346786,-0.07593592,0.0005203225,-0.01425601
1703143346800,-0.07900105,-0.001263868,-0.01575805
1703143346814,-0.08039928,-0.003008272,-0.01754692
1703143346828,-0.08072513,-0.004382957,-0.01960311
1703143346842,-0.07941493,-0.00533925,-0.02203094
1703143346856,-0.07669726,-0.006351668,-0.02387722
1703143346870,-0.07419852,-0.007599141,-0.02495752
1703143346884,-0.07226149,-0.00915641,-0.02558419
1703143346897,-0.07179821,-0.01097816,-0.02524551
1703143346911,-0.07208692,-0.01346768,-0.02373646
1703143346925,-0.07113834,-0.01606188,-0.02179011
1703143346939,-0.06935051,-0.01869025,-0.01996793
1703143346953,-0.06813141,-0.02095465,-0.01808244
1703143346967,-0.06765953,-0.02318978,-0.01603987
1703143346981,-0.06817281,-0.02528027,-0.01407748
1703143346995,-0.06929734,-0.02689927,-0.01276505
1703143347009,-0.07006844,-0.02822119,-0.01152573
1703143347023,-0.07025979,-0.02945276,-0.01071332
1703143347036,-0.07033497,-0.03055858,-0.009828614
1703143347050,-0.07058446,-0.03162644,-0.009094957
1703143347064,-0.07098087,-0.03263117,-0.008395482
1703143347078,-0.07071238,-0.03341013,-0.007855888
1703143347092,-0.07011822,-0.0342371,-0.007730983
1703143347106,-0.06897194,-0.03463858,-0.00794366
1703143347119,-0.06786326,-0.03494451,-0.007781495
1703143347134,-0.066576,-0.03555412,-0.007670477
1703143347148,-0.06528357,-0.03594207,-0.007635674
1703143347161,-0.06452971,-0.03629265,-0.007724151
1703143347175,-0.06408865,-0.03648131,-0.007634278
1703143347189,-0.06334382,-0.03682702,-0.007472188
1703143347204,-0.06293735,-0.0376582,-0.007313229
1703143347218,-0.06279576,-0.03849141,-0.007378066
1703143347231,-0.06399732,-0.0391922,-0.0075193
1703143347244,-0.06576112,-0.0397169,-0.007417283
1703143347259,-0.06695677,-0.04036593,-0.007212624
1703143347272,-0.06727728,-0.04125391,-0.007040394
1703143347287,-0.06808365,-0.04183496,-0.007041502
1703143347300,-0.06905782,-0.04182976,-0.007219424
1703143347314,-0.07023033,-0.0414059,-0.007526639
1703143347328,-0.07110228,-0.04075285,-0.007853052
1703143347342,-0.07104533,-0.04005249,-0.008112162
1703143347356,-0.07135258,-0.03923647,-0.008509505
1703143347370,-0.07129553,-0.03837007,-0.008914148
1703143347384,-0.07108431,-0.03734731,-0.009219483
1703143347398,-0.06840868,-0.03626609,-0.008947438
1703143347412,-0.06685568,-0.03511413,-0.008717174
1703143347426,-0.07109752,-0.03346475,-0.009265531
1703143347440,-0.07897963,-0.03160251,-0.009925731
1703143347453,-0.08576263,-0.03025297,-0.009766526
1703143347467,-0.08991881,-0.02974728,-0.008562803
1703143347482,-0.08997902,-0.02961694,-0.007376956
1703143347495,-0.08512022,-0.02919099,-0.006547546
1703143347509,-0.07851641,-0.0277002,-0.006446381
1703143347523,-0.07289651,-0.02558268,-0.00659473
1703143347537,-0.06950784,-0.02324678,-0.006884123
1703143347551,-0.06741507,-0.02069465,-0.008185767
1703143347565,-0.06533024,-0.01760909,-0.009365904
1703143347579,-0.06261963,-0.01472407,-0.01014592
1703143347593,-0.06137539,-0.01195036,-0.01058127
1703143347606,-0.06149981,-0.009613741,-0.0108161
1703143347620,-0.06174421,-0.007596709,-0.01091022
1703143347634,-0.06206542,-0.005776655,-0.01047454
1703143347648,-0.06256834,-0.004162863,-0.01010092
1703143347662,-0.06334793,-0.002359215,-0.01013954
1703143347675,-0.06413993,-0.0006339177,-0.01015804
1703143347690,-0.06484856,0.0007164739,-0.0102397
1703143347703,-0.06559812,0.002334524,-0.01041125
1703143347718,-0.06621803,0.003722046,-0.01061591
1703143347731,-0.06617235,0.005088024,-0.01038533
1703143347745,-0.06605141,0.006355915,-0.01006933
1703143347759,-0.06587814,0.007432219,-0.009391983
1703143347773,-0.06550953,0.00836841,-0.008777746
1703143347787,-0.06526456,0.009323411,-0.008228199
1703143347801,-0.06474134,0.01012393,-0.007893115
1703143347815,-0.06447034,0.01076544,-0.007373771
1703143347829,-0.06433621,0.0111328,-0.006964048
1703143347843,-0.0641842,0.01123738,-0.00693054
1703143347857,-0.06421684,0.01104719,-0.006941876
1703143347872,-0.06417966,0.01088522,-0.007012956
1703143347885,-0.06434355,0.0100482,-0.007730292
1703143347898,-0.06447858,0.009184513,-0.008215446
1703143347912,-0.06508866,0.008243512,-0.008759624
1703143347926,-0.06596372,0.007087577,-0.009480511
1703143347940,-0.06730936,0.006151062,-0.01036881
1703143347953,-0.06856749,0.005527947,-0.01153707
1703143347967,-0.06961751,0.005056594,-0.01291928
1703143347982,-0.07053504,0.004861388,-0.0143579
1703143347996,-0.06909682,0.004792467,-0.01584723
1703143348009,-0.06649707,0.004468072,-0.01636792
1703143348024,-0.07177436,0.003669586,-0.01661971
1703143348037,-0.08402807,0.003426436,-0.01705696
1703143348051,-0.09472019,0.003510948,-0.01811488
1703143348065,-0.1025895,0.003669415,-0.01975984
1703143348079,-0.1057418,0.003796048,-0.02229009
1703143348093,-0.1018858,0.003754187,-0.02572826
1703143348106,-0.09630985,0.003753871,-0.02918494
1703143348120,-0.09056121,0.00374116,-0.03224182
1703143348134,-0.08545811,0.003560167,-0.03489125
1703143348148,-0.08087582,0.003122684,-0.03632847
1703143348162,-0.07702153,0.002407849,-0.03644926
1703143348176,-0.07520896,0.001864061,-0.03634499
1703143348191,-0.07480006,0.001855705,-0.03654514
1703143348204,-0.07459366,0.002350241,-0.03672752
1703143348218,-0.07403065,0.002695072,-0.03673763
1703143348232,-0.07385552,0.003095981,-0.03631409
1703143348246,-0.07433861,0.003162254,-0.03560254
1703143348260,-0.07461531,0.002797235,-0.03470005
1703143348273,-0.07491665,0.002308849,-0.03341066
1703143348287,-0.07487148,0.001703992,-0.03171615
1703143348301,-0.07450798,0.000794109,-0.03000063
1703143348315,-0.07430343,-0.0003030077,-0.02861339
1703143348329,-0.07447516,-0.001320541,-0.02732848
1703143348343,-0.07462898,-0.002367485,-0.02620425
1703143348357,-0.07491704,-0.003409021,-0.02524153
1703143348371,-0.07495631,-0.00440526,-0.02441393
1703143348384,-0.07508299,-0.005447488,-0.02380458
1703143348398,-0.0751522,-0.006189063,-0.02282751
1703143348413,-0.07517599,-0.006900419,-0.02203116
1703143348426,-0.075378,-0.007248595,-0.021483
1703143348440,-0.07564332,-0.007324517,-0.02059878
1703143348454,-0.07580788,-0.007164743,-0.01965403
