time,acceleration_x,acceleration_y,acceleration_z
1698907573506,0.01160214,-0.001412185,-0.003943403
1698907573518,0.02689292,-0.0017782688,-0.006489936
1698907573533,0.04271527,-0.0015394104,-0.008789211
1698907573552,0.05881615,-2.763400000000164e-06,-0.01048586
1698907573571,0.07519654,0.0020754926,-0.01185523
1698907573592,0.09160245,0.0042862346,-0.013611518
1698907573609,0.1076043,0.0061305976,-0.016222307
1698907573626,0.12333619,0.0072754996,-0.0201056929999999
1698907573643,0.1384363,0.00724227705,-0.025887392
1698907573659,0.15238488,0.00556332305,-0.03431889
1698907573674,0.1646175,0.00336565405,-0.04591762
1698907573689,0.174463609,0.00132221205,-0.060362
1698907573703,0.181763483,-0.00098702095,-0.07662917
1698907573719,0.187304428,-0.00449727995,-0.09376583
1698907573734,0.191194319,-0.01026263595,-0.1104072999999999
1698907573749,0.193797018,-0.01917813995,-0.12517977
1698907573764,0.1954156369999999,-0.03091457995,-0.13733203
1698907573779,0.1963102733999999,-0.04523739995,-0.146291647
1698907573794,0.1968725468,-0.05976792995,-0.152311788
1698907573809,0.197034894,-0.07251683995,-0.155619644
1698907573823,0.1974033129,-0.08220711095,-0.1559836144
1698907573838,0.1983540136,-0.0898404909499999,-0.1532211674
1698907573852,0.2000726665999999,-0.0964349029499999,-0.1469828964
1698907573866,0.2025907595999999,-0.1024175379499999,-0.1378546904
1698907573880,0.2055880645999999,-0.1073503049499999,-0.1268183004
1698907573894,0.2086512736,-0.1108281739499999,-0.1150231204
1698907573908,0.2110415065999999,-0.1132426099499999,-0.1034629104
1698907573922,0.2131160106,-0.11546734195,-0.0926901904
1698907573936,0.2149377026,-0.11906810695,-0.0823708504
1698907573951,0.2172621556,-0.12525376895,-0.0718612904
1698907573965,0.2206902036,-0.13487374095,-0.0608623603999999
1698907573979,0.2254281605999999,-0.14721099095,-0.0493971004
1698907573993,0.2314821285999999,-0.16117972095,-0.0373333004
1698907574008,0.2389984656,-0.17591596095,-0.0244167603999999
1698907574021,0.2486077816,-0.19156797095,-0.0102254403999999
1698907574035,0.2603263115999999,-0.20882776095,0.0054570396
1698907574050,0.2741593215999999,-0.22689114095,0.0223373596
1698907574062,0.2893408115999999,-0.24503530095,0.0405037496
1698907574077,0.3054036915999999,-0.26242536095,0.0599582996
1698907574091,0.3222810616,-0.27822829095,0.0808720096
1698907574103,0.3403243916,-0.29229031095,0.1029869096
1698907574117,0.3588156016,-0.30499435095,0.1261411196
1698907574130,0.3768569516,-0.31576876095,0.1491842196
1698907574145,0.3935464415999999,-0.32491960295,0.1711344796
1698907574159,0.4088984915999999,-0.33299252895,0.1916676196
1698907574173,0.4231341716,-0.34112249295,0.2113033996
1698907574188,0.4363903916,-0.34958321195,0.2306296196
1698907574201,0.4489320416,-0.35831916095,0.2497558796
1698907574216,0.4596483016,-0.3669666689500001,0.2679023796
1698907574227,0.4675619486,-0.37453345095,0.2842727496
1698907574242,0.4728535166,-0.3809738899500001,0.2986110596
1698907574256,0.4760579426,-0.3883482149500001,0.3120108396000001
1698907574270,0.4781465216,-0.3987034749500001,0.3264618696
1698907574284,0.4800634236,-0.41266429495,0.3437897296000001
1698907574297,0.4816034556,-0.42697522495,0.3639152896000001
1698907574310,0.4826087486,-0.43908506495,0.3864326596
1698907574323,0.4823254067,-0.44724015595,0.4110232196
1698907574337,0.4804947217,-0.45145197995,0.4376943896
1698907574351,0.4774594007,-0.45360465095,0.4671537896000001
1698907574366,0.4737610597,-0.45550817295,0.4995793796000001
1698907574382,0.4695575717,-0.45780001795,0.5340163796000001
1698907574394,0.4645859467000001,-0.46092824595,0.5691682896000001
1698907574408,0.4585828617,-0.46491798195,0.6041560496000001
1698907574422,0.4512576977,-0.47094550595,0.6389581696000002
1698907574436,0.4435486187,-0.48126427595,0.6741310696000001
1698907574451,0.4363266057,-0.49724043595,0.7101213596000001
1698907574463,0.4296903317,-0.51686241595,0.7459010296000002
1698907574477,0.4229718757,-0.53655318595,0.7797931396000002
1698907574492,0.4155569707,-0.55432947595,0.8111825196000002
1698907574506,0.4077201147,-0.57041184595,0.8400237496000003
1698907574521,0.4003883787,-0.58623602595,0.8674091496000003
1698907574531,0.3932512797,-0.60182557595,0.8935134696000002
1698907574544,0.3854547497,-0.6151102359499999,0.9176855996000002
1698907574558,0.3768392727,-0.6247350039499999,0.9393839196000002
1698907574573,0.3673448937,-0.6310750059499999,0.9592622796000002
1698907574587,0.3577832337000001,-0.6358764609499998,0.9783604196000002
1698907574600,0.3485855927000001,-0.6403294939499998,0.9977257396000002
1698907574615,0.3397374857000001,-0.6439084829499998,1.0170086796000002
1698907574628,0.3307442487000001,-0.6455680549499998,1.0354417796000002
1698907574640,0.3207906517000001,-0.6445667279499998,1.0524427196
1698907574655,0.3096513017000001,-0.6415203009499998,1.0680738496000002
1698907574670,0.2974551917000002,-0.6376866109499998,1.0826480896
1698907574683,0.2845407517000001,-0.6344297679499998,1.0965769996
1698907574697,0.2710790417000001,-0.6324457649499998,1.1100734596
1698907574711,0.2576768517000001,-0.6314791363499999,1.1232147296
1698907574724,0.2441628517000001,-0.6310207865499998,1.1355387396
1698907574738,0.2303554917000001,-0.6304730387499998,1.1467492196
1698907574753,0.2162210717000001,-0.6305396769199998,1.1571187096
1698907574767,0.2021061517000001,-0.6325968749199998,1.1671544096
1698907574781,0.1879994117000001,-0.6369741119199999,1.1771319846
1698907574795,0.1740518517000001,-0.6435976339199999,1.1873283846
1698907574807,0.1599525217000001,-0.6516288779199999,1.1981069846
