time,rotate_x,rotate_y,rotate_z
1702105727657,0.1473637,-0.0002401043,0.008262674
1702105727668,0.1475436,-0.0006639212,0.008024533
1702105727682,0.1474872,-0.0006888788,0.007864682
1702105727703,0.1472176,-0.0005005654,0.007881061
1702105727721,0.1471044,-0.0006054267,0.008004385
1702105727741,0.1473266,-0.0006640106,0.007573053
1702105727757,0.1473232,-0.0004660133,0.007487954
1702105727774,0.1473441,-0.0005620625,0.007566579
1702105727791,0.1473504,-0.0005847365,0.007723357
1702105727808,0.1472474,-0.0006213821,0.007701241
1702105727824,0.147223,-0.0005784445,0.007412241
1702105727840,0.1470283,-0.0004865807,0.006969605
1702105727857,0.1470975,-0.0006245747,0.006924728
1702105727871,0.1473274,-0.0005348809,0.006930995
1702105727886,0.1475675,-0.000450803,0.006947001
1702105727901,0.1476987,-0.0001950376,0.006681331
1702105727915,0.1475945,-0.0001805983,0.006667218
1702105727930,0.1474113,-8.358248e-05,0.006691282
1702105727945,0.1472236,-1.905486e-06,0.006688106
1702105727959,0.1469363,0.0002021268,0.006689888
1702105727974,0.1470211,0.0004011802,0.006372598
1702105727988,0.1472492,0.0003942475,0.006473117
1702105728002,0.1473917,0.0006821733,0.00646331
1702105728016,0.1474265,0.0007642321,0.006388647
1702105728030,0.1475894,0.0009559263,0.006125074
1702105728044,0.1475283,0.001037098,0.006290801
1702105728058,0.1476879,0.001148708,0.006193907
1702105728072,0.1475561,0.001246413,0.006198459
1702105728086,0.1474271,0.001248837,0.006169067
1702105728100,0.1473458,0.001286097,0.006216506
1702105728114,0.1472991,0.001349729,0.00618621
1702105728128,0.1472564,0.001409553,0.006246747
1702105728142,0.1472092,0.001413599,0.006331517
1702105728156,0.147088,0.001505667,0.006456271
1702105728171,0.1469285,0.001559887,0.00647337
1702105728184,0.1468352,0.001674719,0.006561279
1702105728199,0.1467033,0.001644997,0.006601794
1702105728213,0.1467355,0.001761844,0.006484746
1702105728226,0.1467008,0.001765948,0.006467029
1702105728241,0.146652,0.001809681,0.006406146
1702105728255,0.146536,0.00188926,0.006375412
1702105728268,0.1463492,0.001951648,0.006367085
1702105728282,0.146258,0.001979532,0.006402519
1702105728296,0.1461463,0.002064843,0.006465921
1702105728310,0.1460267,0.002031207,0.006643495
1702105728323,0.1458135,0.002178799,0.006694414
1702105728338,0.1457015,0.002306797,0.006803192
