,time,position_y,position_pro_y
3511,2023-10-24 11:02:05.157000192,0.24479406060606035,1
3512,2023-10-24 11:02:05.171000064,0.2419355606060618,1
3513,2023-10-24 11:02:05.184999936,0.23890054545454564,1
3514,2023-10-24 11:02:05.197999872,0.23573085606060573,1
3515,2023-10-24 11:02:05.212000000,0.23237300757575774,1
3516,2023-10-24 11:02:05.226000128,0.22878575757575792,1
3517,2023-10-24 11:02:05.240000000,0.22519943181818203,1
3518,2023-10-24 11:02:05.253999872,0.2215657878787889,1
3519,2023-10-24 11:02:05.267000064,0.21801478787878903,1
3520,2023-10-24 11:02:05.280999936,0.21458493181818117,1
3521,2023-10-24 11:02:05.295000064,0.21114946212121133,1
3522,2023-10-24 11:02:05.308999936,0.20786397727272732,1
3523,2023-10-24 11:02:05.324999936,0.2047464242424244,1
3524,2023-10-24 11:02:05.339000064,0.20187037878787883,1
3525,2023-10-24 11:02:05.351000064,0.19917760606060675,1
3526,2023-10-24 11:02:05.364999936,0.19669730303030342,1
3527,2023-10-24 11:02:05.378000128,0.19454756060606027,1
3528,2023-10-24 11:02:05.392999936,0.19285909090909037,1
3529,2023-10-24 11:02:05.407000064,0.1916285833333342,1
3530,2023-10-24 11:02:05.420999936,0.190776371212122,1
3531,2023-10-24 11:02:05.434000128,0.1918635757575755,1
3532,2023-10-24 11:02:05.448000000,0.1942178409090909,1
3533,2023-10-24 11:02:05.461999872,0.1969364621212124,1
3534,2023-10-24 11:02:05.476000000,0.19986111363636283,1
3535,2023-10-24 11:02:05.491000064,0.203108848484848,1
3536,2023-10-24 11:02:05.504000000,0.20637959090909153,1
3537,2023-10-24 11:02:05.517999872,0.209566901515152,1
3538,2023-10-24 11:02:05.532000000,0.21262045454545397,1
3539,2023-10-24 11:02:05.546000128,0.2156602803030303,1
3540,2023-10-24 11:02:05.560000000,0.21873121969696996,1
3541,2023-10-24 11:02:05.573999872,0.2218111893939394,1
3542,2023-10-24 11:02:05.586999808,0.22463395454545498,1
3543,2023-10-24 11:02:05.601000192,0.22730376515151463,1
3544,2023-10-24 11:02:05.615000064,0.2297841818181814,1
3545,2023-10-24 11:02:05.628999936,0.23220006818181815,1
3546,2023-10-24 11:02:05.642999808,0.23455396212121116,1
3547,2023-10-24 11:02:05.657000192,0.23682243939394,1
3548,2023-10-24 11:02:05.670000128,0.23899998484848517,1
3549,2023-10-24 11:02:05.686000128,0.24099721212121228,1
3550,2023-10-24 11:02:05.697999872,0.24271217424242497,1
3551,2023-10-24 11:02:05.712000000,0.24416571969696932,1
3552,2023-10-24 11:02:05.726000128,0.24527256818181886,1
3553,2023-10-24 11:02:05.740000000,0.24608144696969791,1
3554,2023-10-24 11:02:05.753999872,0.2464823787878787,1
3555,2023-10-24 11:02:05.768000000,0.24644995454545437,1
3556,2023-10-24 11:02:05.780999936,0.24592852272727228,1
3557,2023-10-24 11:02:05.795000064,0.24492859090909125,1
3558,2023-10-24 11:02:05.808999936,0.24342359848484918,1
3559,2023-10-24 11:02:05.823000064,0.24144727272727273,1
3560,2023-10-24 11:02:05.836999936,0.23907264393939442,1
3561,2023-10-24 11:02:05.851000064,0.23646762878787886,1
3562,2023-10-24 11:02:05.864999936,0.23355509090909088,1
3563,2023-10-24 11:02:05.879000064,0.23043905303030243,1
3564,2023-10-24 11:02:05.892999936,0.22700832575757612,1
3565,2023-10-24 11:02:05.907000064,0.22334206818181812,1
