time,angularVelocity_x,angularVelocity_y,angularVelocity_z
1698908436366,-0.0103365,0.004599189,0.0578929
1698908436376,-0.02800313,0.004939708,0.0817835
1698908436391,-0.02846339,0.003814264,0.07798693
1698908436411,-0.02602124,0.005935438,0.0758466
1698908436430,-0.02632744,0.009843477,0.06733563
1698908436450,-0.0213747,0.01342242,0.05833212
1698908436467,-0.02468042,0.01700903,0.05445199
1698908436483,-0.02383318,0.01913628,0.0448479
1698908436501,-0.01804845,0.02341355,0.03052531
1698908436517,-0.01943767,0.02830651,0.01837027
1698908436533,-0.01284297,0.02820479,0.005741644
1698908436548,-0.01220587,0.02478431,-0.007372546
1698908436564,-0.006061688,0.02539018,-0.01656532
1698908436578,-0.006317711,0.01863837,-0.01915884
1698908436593,-0.008614715,0.01276142,-0.0119416
1698908436609,-0.009996751,0.009586864,-0.006170741
1698908436624,-0.007801186,0.002983396,0.00249546
1698908436638,-0.001840659,-0.001107463,-0.005378939
1698908436652,0.002413157,-0.001139955,-0.0153495
1698908436667,0.01011475,-0.004882532,-0.0190782
1698908436681,0.01348345,-0.001423926,-0.01833626
1698908436695,0.01115876,-0.003716617,-0.01388
1698908436709,0.006219713,-0.005259208,-0.001017103
1698908436721,0.004308155,-0.004119917,0.005423829
1698908436734,0.007856581,-0.005161095,0.006483525
1698908436749,0.009918732,-0.001022882,0.006893908
1698908436763,0.008685531,0.002891484,0.009530795
1698908436778,0.003653791,0.009117332,0.007820661
1698908436792,0.001857443,0.01052192,0.01091575
1698908436805,-0.004655342,0.01272641,0.01016986
1698908436820,-0.004817198,0.01784947,0.0007678057
1698908436836,0.0006712609,0.02368133,-0.005306629
1698908436849,0.0009575369,0.02803689,-0.0008744239
1698908436864,0.003777082,0.03279809,0.01146762
1698908436878,0.004522806,0.02300007,0.02592447
1698908436894,-0.004617958,0.01854606,0.02517681
1698908436908,-0.00483622,0.01623778,0.02463405
1698908436923,-0.001023326,0.01573827,0.0190256
1698908436936,-2.550054e-05,0.01548911,0.01127669
1698908436946,-0.001596801,0.01182336,0.006510802
1698908436957,-0.001273834,0.006399401,0.004382577
1698908436971,-0.003434813,0.005004809,-0.003602737
1698908436986,0.001629848,0.002000002,0.001107398
1698908437000,0.005190105,-0.002635679,0.004936602
1698908437013,0.008679049,-0.005519531,0.01600068
1698908437028,0.001510337,-0.009676516,0.02175348
1698908437042,-0.01338328,-0.01270354,0.01916696
1698908437056,-0.006777138,-0.01104729,0.01384713
1698908437069,0.002411823,-0.007173039,0.006454189
1698908437082,0.00838651,-0.003888001,0.006977654
1698908437098,0.01600568,9.99585e-05,0.005948422
1698908437111,0.01822939,0.002117846,0.004862033
1698908437125,0.0139171,-0.001653417,0.003689897
1698908437139,0.00926758,-0.003031416,0.01554098
1698908437154,0.005178018,-0.0007111916,0.02603425
1698908437166,0.004460963,-0.002317579,0.02891218
1698908437179,0.002508664,-0.001378632,0.02146964
1698908437194,0.001391312,-0.002157558,0.01054456
1698908437208,-0.0004222039,-0.00452985,0.002494011
1698908437221,0.005960218,-0.001607191,-0.006116448
1698908437236,0.006367264,-0.001967935,-0.01525396
1698908437248,0.01142557,-0.003796655,-0.0114765
1698908437261,0.01733058,-0.006161266,-0.01210162
1698908437275,0.02053141,-0.01220043,-0.006406792
