t,p
65.00411828,988.9436035
65.02919982,988.9741211
65.05426501,989.0046387
65.079349,988.9954834
65.10442277,989.0076904
65.12949552,989.050415
65.15456576,989.0809326
65.17963436,989.0626221
65.20470886,989.050415
65.22978154,989.0534668
65.25486638,989.038208
65.27993848,989.0107422
65.30499707,989.0198975
65.33008533,989.0321045
65.35514641,989.0107422
65.38023906,988.9741211
65.40530461,988.9527588
65.43036133,988.9802246
65.45545081,989.0107422
65.48053004,988.9893799
65.50558554,988.9649658
65.53065797,988.9832764
65.55574016,988.9985352
65.58081239,988.9680176
65.60588433,988.9375
65.63093792,988.9619141
65.65602756,988.9893799
65.68109014,988.9954834
65.70617291,989.0107422
65.7312457,989.0290527
65.75631752,989.0076904
65.78138433,988.9649658
65.80646921,988.9649658
65.83152402,989.0015869
65.85661021,989.0076904
65.88168377,988.9802246
65.90674644,988.9771729
65.93181614,988.9863281
65.95689256,988.9893799
65.98197268,988.9741211
66.00703729,988.9832764
66.03212051,989.0229492
66.05719428,989.0290527
66.08226553,989.0076904
66.10734731,988.9802246
66.1324033,988.9527588
66.15747435,988.9344482
66.18254686,988.9710693
66.20763166,989.0107422
66.23270449,988.9863281
66.25777257,988.9436035
66.2828406,988.9619141
66.30791202,988.9802246
66.33299413,988.9680176
66.35806631,988.9710693
66.38313854,988.9832764
66.4082034,988.9802246
66.43327282,988.9649658
66.45834,988.9680176
66.48341316,988.9863281
66.50849507,988.9954834
66.53356823,988.9924316
66.55863521,989.0046387
66.58370129,989.0321045
66.60877254,989.0290527
66.63384448,988.9893799
66.65891386,988.9893799
66.68400264,988.9985352
66.70907479,988.9832764
66.73413611,988.9863281
66.75921256,989.0321045
66.78428154,989.0473633
66.80935356,989.0137939
66.83443693,988.9802246
66.85950948,988.9680176
66.88457577,988.9680176
66.90965747,988.9649658
66.93471631,988.9893799
66.9597887,988.9924316
66.98487244,988.9649658
67.00994475,988.949707
67.03500725,988.9527588
67.06009193,988.9405518
67.08515113,988.9222412
67.11023479,988.9313965
67.13529888,988.9588623
67.16038128,988.9741211
67.18545444,988.9649658
67.21051905,988.949707
67.2355947,988.9405518
67.26066664,988.9527588
67.28574928,988.9710693
67.31082289,988.9680176
67.33589589,988.9649658
67.36096099,988.9680176
67.38604156,988.9710693
67.41110955,988.9741211
67.43619476,988.9802246
67.46126804,988.9649658
67.48634202,988.9313965
67.51141156,988.8917236
67.53648468,988.8978271
67.56155479,988.9222412
67.58664008,988.9283447
67.61171409,988.9069824
67.63678872,988.9161377
67.66186314,988.949707
67.68693105,988.9436035
67.71200137,988.9100342
67.73707628,988.9313965
