t,p
30.45690486,989.5
30.63855886,989.375
30.81910786,989.375
30.99973686,989.375
31.18031586,989.5
31.36105986,989.375
31.54151186,989.375
31.72232886,989.375
31.90305586,989.375
32.08492786,989.375
32.26582786,989.5
32.44627586,989.375
32.62748886,989.5
32.80878986,989.375
32.98924686,989.375
33.16977386,989.5
33.35044786,989.5
33.53090586,989.5
33.71137086,989.375
33.89179086,989.375
34.07225786,989.375
34.25311486,989.375
34.43392386,989.5
34.61482386,989.5
34.79575386,989.5
34.97632786,989.375
35.15747886,989.375
35.33850886,989.375
35.51926586,989.5
35.69988186,989.5
35.88058486,989.375
36.06097686,989.375
36.24165986,989.375
36.42228186,989.5
36.60345886,989.5
36.78897786,989.5
36.96996286,989.5
37.15080086,989.375
37.33149986,989.5
37.51200386,989.375
37.69275786,989.5
37.87345786,989.375
38.05415286,989.5
38.23534986,989.375
38.41602586,989.375
38.59660986,989.5
38.77702286,989.5
38.95740186,989.5
39.13782486,989.5
39.31863586,989.375
39.49954886,989.375
39.68011286,989.375
39.86071286,989.5
40.04156686,989.375
40.22240086,989.5
40.40323886,989.5
40.58400686,989.5
40.76634286,989.5
40.94755386,989.375
41.12854186,989.375
41.30894386,989.5
41.48998786,989.5
41.67066286,989.5
41.85114186,989.5
42.03180486,989.5
42.21295386,989.375
42.39986086,989.5
42.58031786,989.5
42.76164886,989.375
42.94234586,989.5
43.12318186,989.375
43.30480386,989.5
43.48589286,989.375
43.66686186,989.5
43.84755486,989.5
44.02853786,989.375
44.20908286,989.375
44.39015386,989.5
44.57065186,989.375
44.75141086,989.375
44.93193286,989.5
45.11259186,989.5
45.29329386,989.375
45.47464186,989.5
45.65535086,989.5
45.83582286,989.5
46.01623886,989.5
46.19708386,989.5
46.37773286,989.375
46.55809886,989.375
46.73899486,989.5
46.92007586,989.5
47.10052886,989.5
47.28119486,989.25
47.46185686,989.5
47.64233986,989.375
47.82284386,989.5
48.00430886,989.5
48.18541486,989.5
48.36595386,989.5
48.54649286,989.375
48.72785086,989.5
48.90875886,989.5
49.08979486,989.5
49.27028886,989.5
49.45091186,989.5
49.63160786,989.5
49.81211886,989.5
49.99266686,989.375
50.17406786,989.5
50.35490686,989.375
50.53570986,989.375
50.71614286,989.5
50.89661386,989.5
51.07710286,989.375
51.25778586,989.375
51.43850186,989.375
51.61956886,989.5
51.80024586,989.5
51.98088686,989.5
52.16154386,989.5
52.34207986,989.375
52.52274986,989.5
52.70339686,989.375
52.88411086,989.5
53.06508186,989.5
53.24618686,989.5
53.42739186,989.375
53.60856286,989.375
53.78902286,989.5
53.96986386,989.375
54.15037686,989.375
54.33110086,989.5
54.51225786,989.5
54.69276086,989.5
54.87323286,989.5
55.05371886,989.5
55.23440286,989.5
55.41570686,989.5
55.59621786,989.5
55.77738286,989.375
55.95856986,989.5
56.13919586,989.5
56.32033586,989.375
56.50088686,989.5
56.68138186,989.5
56.86317386,989.5
57.04389686,989.375
57.22466686,989.5
57.40565986,989.5
57.58613086,989.5
57.76712086,989.5
57.94769086,989.375
58.12827786,989.5
58.30890286,989.5
58.48937086,989.375
58.67081986,989.375
58.85885586,989.5
59.03950886,989.375
59.22018386,989.5
59.40294586,989.5
59.58378986,989.5
59.76548786,989.375
59.94613486,989.5
60.12690486,989.375
60.30751486,989.5
60.48804186,989.5
60.66887886,989.5
60.84932786,989.375
61.02972886,989.5
61.21013486,989.375
61.39075186,989.5
61.57115486,989.375
61.75187086,989.375
61.93228186,989.5
62.11268486,989.375
62.29308186,989.5
62.47374386,989.375
62.65461486,989.375
62.83528586,989.375
63.01573886,989.375
63.19628586,989.25
63.37670186,989.375
63.55712586,989.5
63.73755986,989.375
63.91838886,989.5
64.09891786,989.375
64.27937086,989.5
64.45987986,989.375
64.64024986,989.5
64.82218586,989.5
65.00303086,989.375
65.18342686,989.5
65.36383186,989.5
65.54478386,989.375
65.72604886,989.375
65.90650586,989.5
66.08750286,989.375
66.26860486,989.5
66.44917886,989.5
66.62963186,989.5
66.81011186,989.375
66.99100086,989.5
67.17177386,989.375
67.35250686,989.5
67.53321786,989.5
67.71388186,989.5
67.89434786,989.5
68.07577786,989.5
68.25640486,989.5
68.43747986,989.5
68.61847486,989.375
68.79897086,989.375
68.97965586,989.5
69.16025086,989.375
69.34111486,989.5
69.52179186,989.5
69.70265486,989.375
69.88312686,989.5
70.06367086,989.375
70.24429486,989.375
70.42619786,989.375
70.60664586,989.375
70.78725786,989.375
70.96799486,989.5
71.14882586,989.25
71.32924786,989.375
71.50990286,989.375
71.69076486,989.375
71.87147686,989.375
72.05248686,989.375
72.23334186,989.375
72.41399886,989.375
72.59471586,989.375
72.77543386,989.375
72.95599186,989.375
73.13661886,989.375
73.31704486,989.5
73.49793386,989.375
73.67872786,989.375
73.85953486,989.375
74.04067686,989.375
74.22136786,989.375
74.40218286,989.125
74.58265186,989.25
74.76324586,989.25
74.94795486,989.25
75.12851886,989.25
75.30904086,989.25
75.48982786,989.25
75.67050886,989.25
75.85099586,989.125
76.03179086,989.25
76.21219486,989.125
76.39284986,989.25
76.57368986,989.25
76.75419386,989.25
76.93517286,989.25
77.11575286,989.125
77.29651686,989.375
77.47699686,989.25
77.65753286,989.25
77.83810186,989.25
78.01860186,989.25
78.19915286,989.125
78.37968786,989.375
78.56032686,989.25
78.74159386,989.25
78.92244786,989.375
79.10290886,989.25
79.28362886,989.25
79.46419486,989.25
79.64457586,989.25
79.82559786,989.25
80.00601386,989.25
80.18694586,989.25
80.36757886,989.25
80.54870586,989.25
80.72931186,989.25
80.90999486,989.25
81.09082486,989.125
81.27151686,989.125
81.45217086,989.25
81.63273486,989.125
81.81339586,989.25
81.99387286,989.25
82.17438586,989.25
82.35513986,989.125
82.53575386,989.125
82.71636786,989.125
82.89772486,989.125
83.07932886,989.125
83.25991786,989.25
83.44058486,989.125
83.62109786,989.125
83.80169786,989.125
83.98274986,989.125
84.16340986,989.125
84.34390086,989.125
84.52497486,989.125
84.70601486,989.125
84.88711986,989.125
85.06917086,989.125
85.24972886,989.125
85.43040486,989.125
85.61092186,989.125
85.79228586,989.125
85.97298786,989.125
86.15461786,989.125
86.33532286,989.125
86.51590886,989.125
86.69693886,989.125
86.87753086,989.125
87.05824686,989.125
87.23865486,989.125
87.41957386,989.125
87.60012986,989.125
87.78095686,989.125
87.96171286,989.125
88.14248986,989.125
88.32425786,989.125
88.50510886,989.125
88.68665186,989.125
88.86713586,989.125
89.04761386,989.125
89.22829886,989.125
89.40893686,989.125
89.58979686,989.125
89.77048186,989.125
89.95098486,989.125
90.13146186,989.125
90.31268786,989.125
90.49332286,989.125
90.67378786,989.125
90.85550386,989.125
91.03610386,989.125
91.21700786,989.125
91.39800886,989.125
91.57864686,989.125
91.75977686,989.125
91.94065586,989.0
92.12146486,989.125
92.30211386,989.125
92.48297886,989.125
92.66348386,989.125
92.84432986,989.125
93.02516186,989.0
93.20574286,989.125
93.38624086,989.125
93.56690986,989.125
93.74757286,989.125
93.92931686,989.125
94.10995386,989.125
94.29048286,989.125
94.47131486,989.125
94.65189086,989.125
94.83253786,989.125
95.01450386,989.0
95.19523186,989.125
95.37652386,989.125
95.55769286,989.125
95.73856186,989.125
95.91896086,989.125
96.09956186,989.0
96.28038286,989.0
96.46154086,989.0
96.64222986,988.875
96.82282386,988.875
97.00354186,989.0
97.18403986,989.0
97.36518986,989.0
97.54585286,989.0
97.72696186,989.125
97.90761286,989.125
98.08837186,989.125
98.26890386,989.125
98.44928186,989.125
98.62962286,990.0
98.81008086,989.375
98.99043386,989.25
99.17082186,989.125
99.35131986,989.125
99.53195186,989.0
99.71259286,989.0
99.89322486,989.0
100.0736629,989.0
100.2541979,989.0
100.4348359,989.125
100.6158969,989.0
100.7968729,989.125
