time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.876,-0.1487464,0.392683,0.04989976,-0.003060178,-0.006355593,0.01796031,-0.001417225,-0.001029185,0.00246817,0.002932122,1.54687,-0.3871238
1970-01-20 15:36:08.876,-0.1486823,0.3929211,0.04999782,-0.003423924,-0.01058468,0.01191274,-0.001214968,-0.000804206,0.002299108,0.002912071,1.546861,-0.3870523
1970-01-20 15:36:08.876,-0.1483579,0.393138,0.05028872,-0.01126618,-0.01341221,0.006069517,-0.001148203,-0.0006286799,0.002131613,0.002793757,1.546861,-0.3869363
1970-01-20 15:36:08.876,-0.1484475,0.3932755,0.0502601,-0.005198337,-0.01154196,0.00441403,-0.001214811,1.579002e-05,0.002372354,0.002755417,1.5469,-0.3868454
1970-01-20 15:36:08.876,-0.1487785,0.3932499,0.05030107,0.003147929,-0.006563361,-0.001045665,-0.001185925,0.0007896597,0.002667719,0.002775988,1.546958,-0.3867444
1970-01-20 15:36:08.876,-0.1490182,0.3933178,0.05026101,0.00770943,-0.005699075,-0.001163653,-0.001436261,0.0007383303,0.002860233,0.002754251,1.546978,-0.3866453
1970-01-20 15:36:08.876,-0.148675,0.3934852,0.05032549,-0.002873005,-0.008447368,0.002120969,-0.001585873,0.0002863102,0.002879876,0.002714543,1.546955,-0.3865586
1970-01-20 15:36:08.876,-0.1482501,0.3936214,0.05029852,-0.01030265,-0.009204313,0.006842608,-0.001472094,-0.0005287866,0.002790358,0.002693709,1.546898,-0.3864891
1970-01-20 15:36:08.876,-0.1480582,0.3936401,0.05042468,-0.01180814,-0.006991914,0.003882607,-0.00124244,-0.0008131398,0.002991332,0.002672913,1.546847,-0.3863921
1970-01-20 15:36:08.876,-0.1480736,0.3936358,0.05032647,-0.007877358,-0.005034867,0.006045345,-0.001049586,-0.001182446,0.002692729,0.002623912,1.546774,-0.3863877
1970-01-20 15:36:08.876,-0.1478904,0.3937986,0.05021478,-0.007875913,-0.007182386,0.009046076,-0.0009945073,-0.001633983,0.002568673,0.002595698,1.5467,-0.3863192
1970-01-20 15:36:08.876,-0.1476293,0.3938608,0.0501119,-0.01151783,-0.007039309,0.01291854,-0.0006949657,-0.001802686,0.002433093,0.002606917,1.546665,-0.3862912
1970-01-20 15:36:08.876,-0.1475186,0.3939196,0.05006831,-0.01151175,-0.007036547,0.0129195,-0.000289327,-0.002171982,0.002191221,0.002631184,1.54661,-0.3862752
1970-01-20 15:36:08.876,-0.1472673,0.3940562,0.04993482,-0.01529748,-0.009007051,0.01527462,3.650459e-05,-0.002168393,0.002079886,0.00266305,1.546574,-0.3862599
1970-01-20 15:36:08.876,-0.1469804,0.3940966,0.04960401,-0.01380171,-0.01014557,0.01672607,0.0002896265,-0.002365435,0.001835764,0.002687424,1.54653,-0.3862627
1970-01-20 15:36:08.876,-0.1473359,0.3943082,0.04976868,-0.01248158,-0.01231768,0.01366761,0.0004182947,-0.002502369,0.001597763,0.002711883,1.546489,-0.3862432
1970-01-20 15:36:08.876,-0.1471169,0.3942797,0.05004265,-0.01165204,-0.01023114,0.01290025,0.0005821766,-0.002477518,0.001272743,0.002729822,1.546433,-0.3862434
1970-01-20 15:36:08.876,-0.1470762,0.394378,0.04979279,-0.006368863,-0.009400199,0.01200408,0.000470714,-0.002490286,0.001226814,0.002747279,1.546407,-0.386223
1970-01-20 15:36:08.876,-0.1470606,0.3944051,0.04977694,-0.00486492,-0.008394247,0.01046059,0.0005044203,-0.002221759,0.001294117,0.002778489,1.546387,-0.3861948
1970-01-20 15:36:08.876,-0.1469932,0.3944436,0.04964809,-0.003989435,-0.007383315,0.01270499,0.0006959421,-0.002071405,0.001227795,0.0028117,1.54637,-0.386178
1970-01-20 15:36:08.876,-0.1469388,0.3944803,0.05002959,-0.008221619,-0.00924604,0.001504301,0.0009389234,-0.001808627,0.001206153,0.002844302,1.546338,-0.3861586
1970-01-20 15:36:08.876,-0.1468655,0.39443,0.04999604,-0.008024462,-0.006067043,0.003032993,0.001243706,-0.0015709,0.001128014,0.002877932,1.54633,-0.3861507
1970-01-20 15:36:08.876,-0.1468478,0.3944394,0.04989794,-0.005646439,-0.005123552,0.005233957,0.001370245,-0.001191713,0.001184946,0.002883768,1.546363,-0.3860901
1970-01-20 15:36:08.876,-0.1468723,0.3944826,0.04962442,-0.0008837496,-0.004320065,0.01113194,0.001659249,-0.0008081365,0.001165331,0.002903754,1.546412,-0.3860351
1970-01-20 15:36:08.876,-0.1468652,0.3946666,0.04930438,0.00295458,-0.007743718,0.0177741,0.00166021,-0.0007222354,0.001126509,0.002924966,1.546439,-0.3859951
1970-01-20 15:36:08.876,-0.146479,0.394678,0.04902707,-0.001362471,-0.006510906,0.02243418,0.001773049,-0.000522922,0.0009106259,0.002955081,1.546449,-0.385996
1970-01-20 15:36:08.876,-0.1464611,0.3946578,0.04926749,-0.007528169,-0.00403093,0.01510158,0.001801293,-0.0005815637,0.0007572135,0.002981264,1.546424,-0.3859929
