time,x,y,z
1697768874,0,0,0
1697768875,0.009207828,-0.001337126,0.00897203
1697768875,0.008405206,-0.003874881,0.00588971
1697768875,0.007356088,-0.005001835,0.004648926
1697768875,0.005994971,-0.004272607,0.003504662
1697768875,0.004726099,-0.003052138,0.002458002
1697768875,0.002379178,-0.001793224,0.001297686
1697768875,-0.000112619,0.0002322508,0.000895766
1697768875,-0.002243143,0.001338255,0.001174824
1697768875,-0.003515209,0.002583855,0.001379269
1697768875,-0.004856606,0.002818413,0.001929945
1697768875,-0.006076711,0.002008008,0.002416626
1697768875,-0.006576724,0.001243256,0.003003022
1697768876,-0.006801526,0.000729379,0.003503931
1697768876,-0.006966724,0.0003584716,0.003753566
1697768876,-0.006936647,-3.326E-05,0.004069308
1697768876,-0.006918249,-0.000941821,0.004474202
1697768876,-0.007399411,-0.00223919,0.00513473
1697768876,-0.007708229,-0.002660077,0.005586252
1697768876,-0.007577148,-0.001748596,0.006178895
1697768876,-0.006747695,-0.000814616,0.006649275
1697768876,-0.006223884,0.0002863069,0.006933737
1697768876,-0.005633779,0.001354511,0.00643965
1697768876,-0.005227236,0.0007769396,0.005725062
1697768876,-0.004542811,0.0005381072,0.004855101
1697768876,-0.004392059,0.001064363,0.004466179
1697768876,-0.003591112,0.0008403253,0.003667628
1697768876,-0.003394779,7.584779E-06,0.003261974
1697768876,-0.003137563,-0.001343039,0.003046383
1697768876,-0.002259374,-0.001801466,0.002744411
1697768876,-0.001417225,-0.001029185,0.00246817
1697768876,-0.001214968,-0.000804206,0.002299108
1697768876,-0.001148203,-0.0006286799,0.002131613
1697768876,-0.001214811,1.579002E-05,0.002372354
1697768876,-0.001185925,0.0007896597,0.002667719
1697768876,-0.001436261,0.0007383303,0.002860233
1697768876,-0.001585873,0.0002863102,0.002879876
1697768876,-0.001472094,-0.0005287866,0.002790358
1697768876,-0.00124244,-0.0008131398,0.002991332
1697768876,-0.001049586,-0.001182446,0.002692729
1697768876,-0.0009945073,-0.001633983,0.002568673
1697768876,-0.0006949657,-0.001802686,0.002433093
1697768876,-0.000289327,-0.002171982,0.002191221
1697768876,3.650459E-05,-0.002168393,0.002079886
1697768876,0.0002896265,-0.002365435,0.001835764
1697768876,0.0004182947,-0.002502369,0.001597763
1697768876,0.0005821766,-0.002477518,0.001272743
1697768876,0.000470714,-0.002490286,0.001226814
1697768876,0.0005044203,-0.002221759,0.001294117
1697768876,0.0006959421,-0.002071405,0.001227795
1697768876,0.0009389234,-0.001808627,0.001206153
1697768876,0.001243706,-0.0015709,0.001128014
1697768876,0.001370245,-0.001191713,0.001184946
1697768876,0.001659249,-0.0008081365,0.001165331
1697768876,0.00166021,-0.0007222354,0.001126509
1697768876,0.001773049,-0.000522922,0.0009106259
1697768876,0.001801293,-0.0005815637,0.0007572135
1697768876,0.001642605,-0.0006085599,0.0006714338
1697768876,0.001503148,-0.0006518299,0.0005132654
1697768877,0.001442075,-0.001114041,0.0003618011
1697768877,0.001505406,-0.001474853,0.0004084597
1697768877,0.001702239,-0.001572453,0.0006288085
1697768877,0.001811432,-0.002127037,0.0009795036
1697768877,0.001840112,-0.002935879,0.001273747
1697768877,0.001633121,-0.003651937,0.001322507
1697768877,0.00150884,-0.004084971,0.001189806
1697768877,0.001403634,-0.003958892,0.001092192
1697768877,0.001150913,-0.003335185,0.0007430699
1697768877,0.001153995,-0.002551767,0.0006182393
1697768877,0.0009646631,-0.001836962,0.0005733599
1697768877,0.001481224,-0.001125351,0.0001577378
1697768877,0.00174182,-0.0004914751,-0.0001901389
1697768877,0.001763418,-0.0001603841,-0.0004314793
1697768877,0.001689844,-0.0001846196,-0.000548898
1697768877,0.001794998,-2.65215E-05,-0.0006848377
1697768877,0.001991124,-0.0002965156,-0.0006687642
1697768877,0.002511156,-0.0002603132,-0.0006966662
1697768877,0.003019066,-0.000343466,-0.0005130826
1697768877,0.003748955,-0.0006133795,-0.0003628516
1697768877,0.004501449,-0.001137506,-0.0003061489
1697768877,0.004892987,-0.001636856,-9.985491E-05
1697768877,0.005149957,-0.002162608,0.000193324
1697768877,0.005107875,-0.002704124,0.0006530876
1697768877,0.00534335,-0.003098685,0.001017869
1697768877,0.005466502,-0.003437976,0.00159843
1697768877,0.005583435,-0.003646191,0.00193392
1697768877,0.005881771,-0.00373939,0.002386665
1697768877,0.006166564,-0.003570625,0.002702806
1697768877,0.006076023,-0.003282153,0.003174991
1697768877,0.005772059,-0.002970998,0.00370128
1697768877,0.005892485,-0.002731905,0.003949575
1697768877,0.005764609,-0.003008939,0.004291962
1697768877,0.005722912,-0.003236775,0.004614408
1697768877,0.005877352,-0.003069742,0.004812413
1697768877,0.005996472,-0.003132853,0.00510865
1697768877,0.006105069,-0.003401294,0.00544758
1697768877,0.006207478,-0.003735679,0.00567407
1697768877,0.006425245,-0.004513624,0.005880506
1697768877,0.006396384,-0.005406681,0.006045876
1697768877,0.006248873,-0.006018279,0.006206623
1697768877,0.005988496,-0.006952134,0.005897554
1697768877,0.005480814,-0.007335758,0.005646663
1697768877,0.004913092,-0.007135683,0.005422085
1697768877,0.004317963,-0.006378238,0.00513541
1697768877,0.003504364,-0.005281455,0.004561709
1697768877,0.002460761,-0.004534831,0.003828529
1697768877,0.001250968,-0.004114944,0.002646148
1697768877,0.0001972303,-0.003269817,0.001697934
1697768877,-0.0006815701,-0.002309453,0.0006291855
1697768877,-0.001416188,-0.001364758,-0.0001030385
1697768877,-0.001909495,-0.0004801123,-0.0009126511
1697768877,-0.002091636,0.0002233698,-0.001637328
1697768877,-0.002301218,0.0005865096,-0.002157069
1697768877,-0.002135943,0.0006927683,-0.002747939
1697768877,-0.002301247,0.0004979215,-0.003057777
1697768877,-0.002299509,0.0004689782,-0.003204987
1697768877,-0.0022406,0.000340024,-0.003316144
1697768877,-0.002090116,0.0005671397,-0.003045584
1697768877,-0.001949108,0.001359987,-0.002844912
1697768877,-0.001856478,0.00237991,-0.002441267
1697768877,-0.00168426,0.003087306,-0.002077665
