time,rotate_x,rotate_y,rotate_z
1703231540037,0.04927212,-0.3160477,0.001381184
1703231540051,0.04919893,-0.3168961,0.001600923
1703231540064,0.04882622,-0.3175952,0.001926289
1703231540079,0.04875128,-0.3184234,0.002246066
1703231540092,0.04840663,-0.3194364,0.002613401
1703231540106,0.0480144,-0.3200695,0.002691032
1703231540120,0.04771369,-0.3208435,0.002851526
1703231540134,0.0477099,-0.3216053,0.002885873
1703231540148,0.04768063,-0.3222289,0.002696231
1703231540162,0.047748,-0.3226383,0.002782689
1703231540176,0.04794043,-0.3231212,0.002566691
1703231540190,0.04783312,-0.3234631,0.002483728
1703231540204,0.04791682,-0.3236812,0.002178256
1703231540218,0.04784578,-0.3237691,0.002174425
1703231540232,0.04788465,-0.323674,0.001908557
1703231540246,0.04764683,-0.3235479,0.001666084
1703231540260,0.04777078,-0.3233441,0.001421305
1703231540274,0.04762098,-0.3232076,0.001324603
1703231540288,0.04749897,-0.3229979,0.001169892
1703231540302,0.04752029,-0.3226522,0.001095449
1703231540315,0.04722194,-0.3224682,0.001019259
1703231540329,0.0466071,-0.322071,0.0008754772
1703231540343,0.04623212,-0.3219861,0.0006987364
1703231540357,0.04583777,-0.3218173,0.000579671
1703231540371,0.04575426,-0.3216965,0.0003918507
1703231540385,0.04558008,-0.321553,0.0002318509
1703231540399,0.04539536,-0.3214943,0.0002123825
1703231540413,0.04554825,-0.3214018,-0.0001161965
1703231540427,0.04544042,-0.3212624,-0.0001280913
1703231540441,0.04525805,-0.3212224,-9.307032e-05
1703231540454,0.04503604,-0.3210869,-0.0002395851
1703231540468,0.04487181,-0.3211583,-4.535401e-05
1703231540482,0.04458395,-0.3208104,-0.0005361806
1703231540496,0.04456002,-0.3205976,-0.0004290519
1703231540510,0.04468905,-0.3206456,-0.0005868576
1703231540524,0.04482094,-0.3204104,-0.0003644209
1703231540538,0.04475238,-0.3202437,-0.0005657324
1703231540552,0.04473695,-0.3199349,-0.0007246039
1703231540565,0.04457944,-0.3197555,-0.0008087261
1703231540579,0.04470946,-0.3196079,-0.00088443
1703231540593,0.04460801,-0.3193832,-0.001164805
1703231540607,0.04464771,-0.3191878,-0.001188236
1703231540621,0.04481271,-0.3190509,-0.001107191
1703231540635,0.04480513,-0.3188504,-0.001378411
1703231540649,0.04494499,-0.3188026,-0.001418483
1703231540663,0.04516134,-0.3186763,-0.001467327
1703231540677,0.04528205,-0.3186248,-0.001481705
1703231540691,0.04531504,-0.3184918,-0.001557031
1703231540705,0.04532677,-0.3183252,-0.001822086
1703231540719,0.04528311,-0.3183258,-0.001763889
1703231540732,0.04532641,-0.3183086,-0.001886165
1703231540747,0.04518083,-0.3182832,-0.001956027
1703231540761,0.04512676,-0.3183285,-0.002084887
1703231540774,0.04520852,-0.3182861,-0.002292757
1703231540788,0.04538585,-0.3182266,-0.002506061
1703231540802,0.04547176,-0.3182492,-0.002684954
1703231540817,0.04538792,-0.3181517,-0.0026269
1703231540830,0.04536728,-0.3181337,-0.002662195
1703231540844,0.04516798,-0.3181064,-0.002723737
1703231540858,0.04488145,-0.3180552,-0.002838754
1703231540872,0.04496699,-0.3179749,-0.002852085
1703231540886,0.04485632,-0.3179601,-0.002926305
1703231540900,0.04492459,-0.3179016,-0.002917261
1703231540914,0.04490013,-0.3178831,-0.002736286
1703231540928,0.04483568,-0.3179125,-0.00262302
1703231540942,0.04469763,-0.3178814,-0.002669888
1703231540955,0.04451859,-0.3179023,-0.002767587
1703231540969,0.04453078,-0.3179474,-0.002834327
1703231540983,0.04449464,-0.3180779,-0.002919261
1703231540997,0.04448028,-0.318191,-0.002983155
1703231541011,0.04461583,-0.318329,-0.003019085
1703231541025,0.04480349,-0.3184415,-0.003034539
1703231541039,0.04481889,-0.3185272,-0.003168106
1703231541054,0.04479763,-0.3185621,-0.003203994
1703231541067,0.04457666,-0.3186358,-0.003145696
1703231541081,0.04432838,-0.3185673,-0.003144118
1703231541095,0.04386907,-0.3184845,-0.003249553
1703231541109,0.04374013,-0.3183765,-0.003441953
1703231541122,0.04358786,-0.3183723,-0.003328171
1703231541136,0.04329078,-0.3181521,-0.003576092
1703231541150,0.04293283,-0.3177341,-0.00394882
1703231541164,0.04280293,-0.3172388,-0.004108735
1703231541178,0.04244572,-0.3168309,-0.004384352
1703231541192,0.0421871,-0.3161104,-0.004657781
1703231541206,0.04194621,-0.3155956,-0.004865856
1703231541220,0.04173706,-0.3149409,-0.004803274
1703231541234,0.04147395,-0.314357,-0.004864381
1703231541248,0.0412202,-0.3136429,-0.004778554
1703231541262,0.04100091,-0.3131641,-0.004891773
1703231541276,0.04059112,-0.3128062,-0.005075982
1703231541290,0.04034025,-0.3125799,-0.005005979
1703231541303,0.04024899,-0.3123585,-0.004989598
1703231541317,0.04011368,-0.312333,-0.005042622
1703231541331,0.04006763,-0.3124481,-0.005264672
1703231541345,0.03987208,-0.3126727,-0.00546306
1703231541359,0.03982398,-0.3128527,-0.005621957
1703231541373,0.03983569,-0.3129923,-0.005843999
1703231541387,0.03973027,-0.3131752,-0.005993191
1703231541401,0.03964251,-0.3133505,-0.006113979
1703231541415,0.03948564,-0.3135406,-0.006145949
1703231541429,0.03947569,-0.3135586,-0.006077027
1703231541443,0.03921327,-0.3137805,-0.006085557
1703231541457,0.03919816,-0.3139217,-0.006186493
1703231541471,0.0390002,-0.3141371,-0.0061609
1703231541484,0.03876057,-0.314318,-0.006188748
1703231541498,0.0387225,-0.3145253,-0.006316085
1703231541512,0.03869252,-0.3146802,-0.006236756
1703231541528,0.03847561,-0.3147835,-0.006373258
1703231541540,0.03818472,-0.3149282,-0.006566045
1703231541554,0.03783431,-0.3149998,-0.006542777
1703231541568,0.03770912,-0.3151153,-0.006835224
1703231541582,0.03736811,-0.3151076,-0.006956517
1703231541596,0.03711354,-0.3151875,-0.007179058
1703231541610,0.03688331,-0.3150879,-0.007281265
1703231541623,0.03674051,-0.3150981,-0.007472828
1703231541638,0.03666512,-0.3150039,-0.007580684
1703231541652,0.03644977,-0.3149293,-0.007756398
1703231541665,0.0364173,-0.3146901,-0.007808405
1703231541680,0.0362346,-0.3145697,-0.007850626
1703231541693,0.0361887,-0.314477,-0.008002712
1703231541707,0.03610951,-0.3142661,-0.008362385
1703231541721,0.03605004,-0.3141734,-0.008500708
1703231541735,0.03582401,-0.3141359,-0.00848384
1703231541749,0.03562244,-0.3140458,-0.008495362
1703231541763,0.03521569,-0.3140524,-0.008666059
1703231541777,0.03480196,-0.3139667,-0.008670868
1703231541791,0.03469061,-0.3139976,-0.008575555
1703231541805,0.03458457,-0.313995,-0.008795114
1703231541819,0.03452459,-0.3140337,-0.008734462
1703231541833,0.03437006,-0.3138498,-0.008705273
1703231541847,0.03418684,-0.3139433,-0.008657861
1703231541860,0.03401234,-0.3139155,-0.008728119
1703231541875,0.03395881,-0.3139782,-0.008832775
1703231541888,0.03386878,-0.3138587,-0.008899452
1703231541902,0.03395705,-0.3137664,-0.009101298
1703231541916,0.03441864,-0.3137091,-0.00951421
1703231541930,0.03486133,-0.3134868,-0.009510355
1703231541944,0.03529752,-0.3132911,-0.00997551
1703231541958,0.03577386,-0.3130275,-0.01023105
1703231541972,0.03655148,-0.3129116,-0.01055974
1703231541986,0.03745792,-0.3129731,-0.01093846
1703231541999,0.03845967,-0.3129856,-0.01141937
1703231542013,0.03953565,-0.3131195,-0.01219234
1703231542027,0.04058352,-0.3134142,-0.01303486
1703231542041,0.04139242,-0.3137345,-0.01378234
1703231542055,0.04186344,-0.3143086,-0.01475373
1703231542070,0.04169752,-0.3150367,-0.0155002
1703231542083,0.0410783,-0.3157279,-0.01635917
1703231542097,0.04023242,-0.316514,-0.01752101
1703231542111,0.03956548,-0.3173188,-0.01853884
1703231542124,0.03903282,-0.3180089,-0.01963272
1703231542138,0.03886893,-0.3186334,-0.02089399
1703231542152,0.03871272,-0.3192769,-0.02182539
1703231542166,0.03838138,-0.3197818,-0.0227461
1703231542180,0.03807032,-0.3202346,-0.02334655
1703231542194,0.03731682,-0.3206646,-0.02366507
1703231542208,0.03678796,-0.3210052,-0.02409998
1703231542221,0.03644605,-0.3211765,-0.02442504
1703231542235,0.03583134,-0.3211527,-0.02457355
1703231542249,0.03533857,-0.3212515,-0.02461702
1703231542263,0.03502782,-0.3211048,-0.02455712
1703231542277,0.03499186,-0.3208933,-0.02447722
1703231542291,0.0349323,-0.3206998,-0.02440877
1703231542305,0.0351605,-0.3204399,-0.02420142
1703231542318,0.03548159,-0.3199981,-0.02395291
1703231542332,0.03565083,-0.3195118,-0.02394239
1703231542346,0.03590754,-0.3189583,-0.02409949
1703231542360,0.03610707,-0.3185827,-0.02417612
1703231542374,0.03619307,-0.3180846,-0.0240561
1703231542388,0.03629142,-0.3176539,-0.02402037
1703231542402,0.03651887,-0.3172912,-0.0239744
1703231542416,0.03655912,-0.316866,-0.02429296
1703231542429,0.03695086,-0.3163683,-0.02448392
1703231542443,0.03691617,-0.3158936,-0.02446907
1703231542457,0.03667514,-0.3153605,-0.02445409
1703231542471,0.03670113,-0.3150236,-0.02452379
1703231542485,0.03695656,-0.3145245,-0.02445787
1703231542499,0.03759935,-0.3141826,-0.02423143
1703231542513,0.03836592,-0.313982,-0.02440437
1703231542527,0.0392654,-0.313721,-0.0243383
1703231542541,0.04007069,-0.3133022,-0.02457168
1703231542555,0.04082593,-0.3130756,-0.02492304
1703231542568,0.04151089,-0.3126607,-0.02518453
1703231542582,0.04291945,-0.3123383,-0.02518022
1703231542596,0.04417768,-0.3118529,-0.02559213
1703231542610,0.04573815,-0.3114322,-0.02568917
1703231542624,0.04721716,-0.3110063,-0.0257762
1703231542637,0.04876552,-0.3103371,-0.02576006
1703231542652,0.05058943,-0.3098253,-0.02560807
1703231542666,0.05249923,-0.3089057,-0.02541818
1703231542680,0.05426978,-0.3081107,-0.02496478
1703231542694,0.05593977,-0.3075525,-0.02386545
1703231542707,0.05510906,-0.3069645,-0.02213865
1703231542721,0.05371063,-0.3059326,-0.02083079
1703231542735,0.05767986,-0.3049748,-0.02106125
1703231542749,0.0647696,-0.3030201,-0.02198396
1703231542763,0.06753478,-0.3024944,-0.02095294
1703231542777,0.07075103,-0.3021521,-0.02024563
1703231542791,0.07341262,-0.3017115,-0.0196934
1703231542805,0.07547919,-0.3012902,-0.01881336
1703231542819,0.07642816,-0.3003312,-0.0183113
1703231542832,0.07573912,-0.2995055,-0.01758436
1703231542847,0.07464446,-0.2984088,-0.01728386
1703231542860,0.07408345,-0.2972013,-0.01720134
1703231542874,0.07395955,-0.2954581,-0.01792274
1703231542888,0.07305721,-0.2937867,-0.01844969
1703231542902,0.07110131,-0.2920225,-0.0188581
1703231542916,0.06905031,-0.2903098,-0.01876043
1703231542931,0.06773314,-0.288709,-0.01928347
1703231542944,0.06750444,-0.2874996,-0.01963555
1703231542958,0.06785864,-0.2864579,-0.02018748
1703231542972,0.06862736,-0.285228,-0.02129312
1703231542986,0.06905398,-0.2838882,-0.02266235
1703231542999,0.06991893,-0.2825736,-0.02420763
1703231543013,0.07091741,-0.28138,-0.02527579
1703231543027,0.07151622,-0.2802255,-0.02636254
1703231543041,0.07195125,-0.2788779,-0.02724882
1703231543055,0.07174571,-0.2774814,-0.02790767
1703231543069,0.07135316,-0.2760274,-0.02818647
1703231543083,0.0704954,-0.2747378,-0.02815793
1703231543097,0.06935266,-0.2733744,-0.02851563
1703231543111,0.06824836,-0.271969,-0.02849179
1703231543125,0.06655743,-0.2705263,-0.02844752
1703231543139,0.06536373,-0.2692808,-0.02846319
1703231543153,0.06428242,-0.2680683,-0.02879148
1703231543167,0.0634031,-0.2668733,-0.02912911
1703231543180,0.06300752,-0.2656015,-0.02951892
1703231543194,0.06247736,-0.2646677,-0.02983182
1703231543208,0.06204478,-0.2640771,-0.03018546
1703231543222,0.06147689,-0.2640812,-0.03041264
1703231543236,0.06108194,-0.2644671,-0.03088596
1703231543250,0.06127109,-0.2650096,-0.03222042
1703231543263,0.06165243,-0.2658526,-0.03321724
1703231543278,0.06156293,-0.2668101,-0.03408476
1703231543291,0.06155022,-0.2680758,-0.0346835
1703231543306,0.06166745,-0.2696565,-0.03488746
1703231543320,0.06038914,-0.2714953,-0.03473458
1703231543333,0.05764776,-0.2732385,-0.03471512
1703231543347,0.05132959,-0.2749786,-0.03431792
1703231543361,0.04990867,-0.2766222,-0.03488376
1703231543375,0.05672006,-0.2783545,-0.03649788
1703231543388,0.06247821,-0.280576,-0.03699789
1703231543402,0.0663127,-0.2830797,-0.03641626
1703231543416,0.06873257,-0.2856603,-0.03605802
1703231543430,0.06681775,-0.2883034,-0.03517827
1703231543444,0.06268474,-0.2915043,-0.03315028
1703231543458,0.06020056,-0.294717,-0.03091289
1703231543472,0.05929078,-0.2978643,-0.02948711
1703231543486,0.05848476,-0.3006341,-0.02855065
1703231543500,0.05610872,-0.3031614,-0.0271546
1703231543514,0.05230658,-0.3056299,-0.02477807
1703231543528,0.04982351,-0.3077938,-0.02233631
1703231543542,0.04922307,-0.3095083,-0.02052077
1703231543555,0.04951092,-0.3108614,-0.01909616
1703231543569,0.04992715,-0.3118384,-0.01750273
1703231543583,0.05100904,-0.312452,-0.016148
1703231543597,0.05248957,-0.3130298,-0.01531881
1703231543611,0.05458267,-0.3134532,-0.0146273
1703231543625,0.05667534,-0.3135702,-0.01436595
1703231543640,0.05824481,-0.3136081,-0.01411687
1703231543653,0.05916281,-0.3135031,-0.01344181
1703231543666,0.05951976,-0.3134609,-0.01274487
1703231543680,0.05915735,-0.3132368,-0.01208873
1703231543695,0.05878496,-0.3128995,-0.01165028
1703231543709,0.05879043,-0.3125603,-0.01161355
1703231543722,0.05931428,-0.3122,-0.01161691
1703231543736,0.06010554,-0.3115281,-0.01186367
1703231543750,0.06156399,-0.3106838,-0.01240739
1703231543764,0.06285692,-0.310067,-0.01253843
1703231543778,0.06364809,-0.3091091,-0.0126665
1703231543792,0.06371062,-0.3081578,-0.01261767
1703231543806,0.06355812,-0.3069507,-0.01232866
1703231543820,0.06307302,-0.3053258,-0.0119713
1703231543833,0.06231701,-0.3035182,-0.01131921
1703231543848,0.06210887,-0.30157,-0.01017777
1703231543861,0.06172415,-0.2993472,-0.00896471
1703231543875,0.06100589,-0.2969794,-0.007949741
1703231543889,0.06002013,-0.2945935,-0.006947315
1703231543903,0.0592888,-0.292125,-0.005997147
1703231543917,0.05746821,-0.2895943,-0.004181167
1703231543931,0.05222299,-0.2870889,-0.001517724
1703231543946,0.05046341,-0.2841943,-0.0004689256
1703231543959,0.05775356,-0.2805292,-0.003140503
1703231543973,0.06557036,-0.2768143,-0.006058782
1703231543987,0.07198779,-0.2740533,-0.007878909
1703231544001,0.07633809,-0.2724039,-0.007816411
1703231544015,0.07568002,-0.2717637,-0.005761425
1703231544029,0.07096052,-0.2715645,-0.002265672
1703231544043,0.06587437,-0.2715999,0.000903571
1703231544057,0.06206375,-0.2714339,0.003553629
1703231544070,0.059041,-0.2711371,0.005177692
1703231544084,0.05638953,-0.2703921,0.004648552
1703231544099,0.05568001,-0.2691869,0.002950854
1703231544112,0.05662657,-0.2682964,0.001359643
1703231544126,0.05702498,-0.267889,0.0003226344
1703231544141,0.05782369,-0.2677191,-0.0007086834
1703231544154,0.05961775,-0.2676115,-0.001547805
1703231544168,0.06236006,-0.2676281,-0.002562
1703231544183,0.06551722,-0.2673841,-0.004053983
1703231544196,0.0678957,-0.267076,-0.005811302
1703231544210,0.06978334,-0.2667339,-0.007305056
1703231544224,0.07120082,-0.266345,-0.008845504
1703231544238,0.07220031,-0.2659986,-0.01010693
1703231544251,0.07303477,-0.2656854,-0.01134548
1703231544265,0.07376874,-0.2654809,-0.0126616
1703231544279,0.07352941,-0.2654106,-0.01340566
1703231544293,0.07297441,-0.2650529,-0.01447223
1703231544307,0.07308983,-0.2646943,-0.01549298
1703231544321,0.07341734,-0.2647758,-0.01575051
1703231544335,0.07376608,-0.2653751,-0.01547617
1703231544349,0.07475907,-0.2662168,-0.01546401
1703231544363,0.07499042,-0.2671121,-0.01585707
1703231544377,0.07440867,-0.2678912,-0.0160148
1703231544390,0.07446387,-0.26851,-0.01648825
1703231544404,0.07565824,-0.2694731,-0.01700642
1703231544419,0.07727583,-0.2705608,-0.01790635
1703231544432,0.07831887,-0.2717693,-0.01879935
1703231544446,0.0787728,-0.2731811,-0.0189681
1703231544460,0.07872964,-0.2747361,-0.01892057
1703231544474,0.07490554,-0.2767016,-0.01789487
1703231544488,0.06718718,-0.2793293,-0.01545473
1703231544501,0.07295921,-0.2821512,-0.01614944
1703231544515,0.08298125,-0.2851497,-0.01875511
1703231544529,0.08914115,-0.2874693,-0.02150079
1703231544544,0.09143843,-0.2896298,-0.02378271
1703231544557,0.08997677,-0.2914507,-0.02562185
1703231544571,0.08640373,-0.2929356,-0.02690005
1703231544585,0.08441694,-0.2944445,-0.02823062
1703231544599,0.08157922,-0.2964104,-0.02883711
1703231544613,0.07779518,-0.2985254,-0.0284162
1703231544627,0.07378037,-0.3005927,-0.0267699
1703231544641,0.06888139,-0.3025621,-0.02415829
1703231544656,0.06463829,-0.3044392,-0.02166454
1703231544669,0.06165006,-0.3063711,-0.01931884
1703231544682,0.06018229,-0.3080137,-0.01726791
1703231544696,0.06021676,-0.3095754,-0.01579394
1703231544710,0.06090061,-0.3109255,-0.01452547
1703231544724,0.06209435,-0.312106,-0.0136324
1703231544738,0.06325632,-0.3129628,-0.01298471
1703231544752,0.06410368,-0.3135266,-0.01231333
1703231544766,0.06461546,-0.3137051,-0.01185107
1703231544780,0.06453811,-0.3135387,-0.01130791
1703231544793,0.06402507,-0.3130016,-0.01081024
1703231544808,0.06349247,-0.3123383,-0.01022019
1703231544821,0.06315264,-0.3116703,-0.009475184
1703231544835,0.06250943,-0.3107303,-0.008996615
1703231544849,0.06235755,-0.3099393,-0.008397859
1703231544864,0.06309807,-0.3092314,-0.007952158
1703231544877,0.06391169,-0.3085026,-0.007489367
1703231544892,0.06448594,-0.3075672,-0.007107713
1703231544905,0.06492376,-0.3063699,-0.006749467
1703231544919,0.06529327,-0.3046352,-0.006432307
1703231544932,0.06562801,-0.3026783,-0.006155205
1703231544947,0.06604004,-0.3007085,-0.005250918
1703231544960,0.06668422,-0.2989232,-0.004082558
1703231544974,0.06706658,-0.2970691,-0.002811903
1703231544988,0.06716329,-0.2952124,-0.001749248
1703231545002,0.06736325,-0.2932809,-0.0003011618
1703231545016,0.06488112,-0.291436,0.001484017
1703231545030,0.05954565,-0.2895162,0.003230025
1703231545045,0.06402493,-0.2871414,0.001115516
1703231545058,0.07652257,-0.2845663,-0.00441736
1703231545071,0.08492015,-0.2826427,-0.006886694
1703231545086,0.08744609,-0.2817333,-0.006431676
1703231545099,0.08542129,-0.2817697,-0.003292562
1703231545113,0.08003784,-0.2821659,0.001218964
1703231545127,0.07493904,-0.282441,0.004476824
1703231545142,0.0714481,-0.2823305,0.006059765
1703231545155,0.06926209,-0.2821322,0.006684263
1703231545169,0.06705822,-0.2817442,0.00598682
1703231545183,0.06567927,-0.2811683,0.004654099
1703231545197,0.06526727,-0.2808625,0.003528709
1703231545211,0.0646866,-0.2805866,0.001888264
1703231545225,0.06450733,-0.2805704,0.0001888191
1703231545238,0.06426652,-0.2806107,-0.00130446
1703231545253,0.06401613,-0.2809497,-0.002481325
1703231545266,0.06416415,-0.281343,-0.003686568
1703231545281,0.06394907,-0.2816742,-0.004968788
1703231545293,0.06366163,-0.281705,-0.006285991
1703231545308,0.06322023,-0.281633,-0.007473566
1703231545321,0.06284209,-0.2814347,-0.008573194
1703231545335,0.0623996,-0.2813447,-0.009532323
1703231545349,0.06185961,-0.2812244,-0.01041379
1703231545363,0.06138784,-0.2810928,-0.01111984
1703231545377,0.06097938,-0.2811781,-0.0115993
1703231545391,0.06069918,-0.2815977,-0.01169474
1703231545405,0.06037533,-0.2820755,-0.01208018
1703231545419,0.06089926,-0.2826126,-0.01225011
1703231545433,0.06162329,-0.283187,-0.01257298
1703231545447,0.0618203,-0.2838374,-0.01280939
1703231545461,0.06096753,-0.2845779,-0.01286467
1703231545475,0.06021015,-0.2855136,-0.01317963
1703231545488,0.06033351,-0.2865142,-0.01424452
1703231545502,0.06054905,-0.2876887,-0.01520785
1703231545516,0.060865,-0.2889477,-0.01587372
1703231545531,0.06164429,-0.290051,-0.01638414
1703231545545,0.06050734,-0.2911853,-0.01650523
1703231545558,0.05442442,-0.2926727,-0.01448109
1703231545572,0.05544815,-0.2949839,-0.01332595
1703231545585,0.06732107,-0.2971736,-0.01543677
1703231545599,0.07734308,-0.2987224,-0.0191984
1703231545613,0.0808128,-0.3000843,-0.021431
1703231545627,0.0796234,-0.3011783,-0.02300834
1703231545642,0.07502198,-0.3021175,-0.02395139
1703231545655,0.06913182,-0.3031737,-0.02419666
1703231545669,0.06378063,-0.3041953,-0.02398464
1703231545683,0.05813572,-0.3055528,-0.02246148
1703231545696,0.05244156,-0.3075314,-0.01986134
1703231545710,0.04826071,-0.3094384,-0.01731338
1703231545724,0.04670502,-0.3115357,-0.0155249
1703231545738,0.04830196,-0.31332,-0.01492811
1703231545752,0.05028955,-0.3151445,-0.01469047
1703231545766,0.05177192,-0.3170278,-0.01434537
1703231545780,0.05332791,-0.3186623,-0.01429699
1703231545794,0.05480698,-0.3201808,-0.01451072
1703231545808,0.05647402,-0.3215235,-0.01476969
1703231545822,0.05779167,-0.3226972,-0.01488058
1703231545836,0.05835003,-0.3236889,-0.01493658
1703231545850,0.05797902,-0.324411,-0.01522554
1703231545864,0.05654189,-0.3246398,-0.01552147
1703231545878,0.05544277,-0.3246872,-0.01547202
1703231545891,0.05476844,-0.3245381,-0.01570143
1703231545906,0.05426965,-0.3241422,-0.01607612
1703231545919,0.05435002,-0.3234985,-0.01631816
1703231545933,0.05473455,-0.3223271,-0.01675695
1703231545947,0.05533632,-0.3206484,-0.0171347
1703231545961,0.05593674,-0.3185762,-0.01745252
1703231545975,0.05702377,-0.3161646,-0.01786839
1703231545988,0.05779561,-0.3132472,-0.01797107
1703231546002,0.05793756,-0.3098746,-0.01746782
