time,velocity_x,velocity_y,velocity_z
1703231563529,-0.8346857,-0.1259442,0.6775402
1703231563543,-0.8331273,-0.1211118,0.6938455
1703231563557,-0.8334318,-0.112955,0.7113987
1703231563571,-0.8338286,-0.1007726,0.7295166
1703231563585,-0.8323066,-0.087428,0.7485308
1703231563598,-0.8283269,-0.07556664,0.7672774
1703231563613,-0.8215296,-0.06686106,0.7829866
1703231563627,-0.8111925,-0.05954441,0.7968162
1703231563641,-0.7992671,-0.05289592,0.8063431
1703231563654,-0.7872207,-0.04284961,0.8118349
1703231563667,-0.7865809,-0.001189068,0.8207816
1703231563682,-0.7950568,0.07989039,0.8329526
1703231563696,-0.8135123,0.1345882,0.8509421
1703231563710,-0.82038,0.146369,0.8514581
1703231563724,-0.8137965,0.1327625,0.8349197
1703231563738,-0.8058895,0.1009777,0.8124976
1703231563752,-0.7979811,0.0703931,0.7813858
1703231563765,-0.7916831,0.05325973,0.7440795
1703231563780,-0.792605,0.05441386,0.7120292
1703231563792,-0.7991612,0.08081222,0.6860204
1703231563807,-0.8104833,0.1246523,0.6718755
1703231563821,-0.8231869,0.1702885,0.6633716
1703231563834,-0.8299792,0.2055142,0.6522861
1703231563849,-0.8325084,0.222253,0.6405702
1703231563863,-0.8333787,0.2223473,0.6322052
1703231563878,-0.8347946,0.212034,0.6275331
1703231563891,-0.8380977,0.1959236,0.6270037
1703231563905,-0.8427357,0.1747147,0.6300149
1703231563918,-0.8481986,0.1478223,0.6349381
1703231563932,-0.8540677,0.1150247,0.6401241
1703231563946,-0.8612284,0.07624242,0.644376
1703231563961,-0.8691568,0.03769789,0.6482247
1703231563974,-0.8785863,0.002100183,0.6518377
1703231563988,-0.8902361,-0.02849202,0.6567335
1703231564001,-0.9043491,-0.05567975,0.6621101
1703231564015,-0.9194096,-0.07782476,0.6658312
1703231564029,-0.9353168,-0.097436,0.6679022
1703231564043,-0.9506884,-0.1165133,0.6694826
1703231564056,-0.9655908,-0.1350972,0.6702157
1703231564070,-0.9812535,-0.1520144,0.6677077
1703231564085,-0.997127,-0.1651388,0.6622477
1703231564099,-1.014243,-0.1736524,0.6535943
1703231564115,-1.032189,-0.1777547,0.6418921
1703231564127,-1.047839,-0.1786413,0.6300229
1703231564141,-1.060696,-0.1761635,0.6191128
1703231564154,-1.072513,-0.1695301,0.6098458
1703231564168,-1.083421,-0.1591125,0.6030504
1703231564182,-1.094308,-0.1435086,0.5977847
1703231564197,-1.102671,-0.1243269,0.5926491
1703231564211,-1.105067,-0.1079151,0.5863419
1703231564224,-1.099008,-0.09542282,0.5774742
1703231564238,-1.094864,-0.06193919,0.57353
1703231564251,-1.09372,0.0008739,0.5759171
1703231564265,-1.097071,0.03261515,0.5882142
1703231564280,-1.094185,0.03908552,0.5944718
1703231564293,-1.086166,0.04303482,0.5950785
1703231564308,-1.082876,0.05323049,0.5996247
1703231564321,-1.078818,0.07661718,0.6050941
1703231564335,-1.072704,0.1014084,0.6098149
1703231564349,-1.062577,0.118832,0.6116557
1703231564363,-1.048051,0.1312266,0.6109577
1703231564377,-1.034116,0.1437595,0.6118755
1703231564390,-1.023914,0.1613521,0.6133803
1703231564404,-1.021201,0.179297,0.6147859
1703231564418,-1.022849,0.1865746,0.615491
1703231564432,-1.02371,0.1756838,0.6151133
1703231564446,-1.023492,0.1496519,0.6147367
1703231564460,-1.022457,0.1127259,0.6141098
1703231564474,-1.021071,0.07302658,0.6129736
1703231564488,-1.019724,0.03245627,0.6121109
1703231564502,-1.019216,-0.006670375,0.6129733
1703231564516,-1.020371,-0.0442717,0.6150954
1703231564529,-1.023508,-0.07558127,0.6181124
1703231564543,-1.029157,-0.1013534,0.6219792
1703231564557,-1.035197,-0.1203525,0.6270539
1703231564571,-1.040424,-0.1339302,0.633527
1703231564585,-1.043724,-0.1434155,0.6417427
1703231564598,-1.044222,-0.1490942,0.6502281
1703231564612,-1.04287,-0.1531944,0.6597266
1703231564626,-1.040192,-0.1543008,0.6706927
1703231564641,-1.037266,-0.1516182,0.6821024
1703231564654,-1.034729,-0.1457008,0.6940948
1703231564668,-1.033126,-0.137529,0.7060742
1703231564682,-1.031998,-0.1263574,0.7185781
1703231564696,-1.029883,-0.1137336,0.73162
1703231564710,-1.0254,-0.1025146,0.7436321
1703231564724,-1.019215,-0.09146979,0.753333
1703231564738,-1.013936,-0.07827105,0.7567106
1703231564752,-1.009242,-0.0645005,0.7535607
1703231564765,-1.005043,-0.05280058,0.746191
1703231564779,-1.010327,-0.01282984,0.7416961
1703231564793,-1.023458,0.05503299,0.7412802
1703231564807,-1.043493,0.08489218,0.7452308
1703231564821,-1.043769,0.08195212,0.7405505
1703231564835,-1.031445,0.0592289,0.7294384
1703231564848,-1.019324,0.03250562,0.7161738
1703231564862,-1.00788,0.02267567,0.6969294
1703231564876,-1.002151,0.03374372,0.6761541
1703231564890,-1.002456,0.05658072,0.6552455
1703231564903,-1.005638,0.08260377,0.6357614
1703231564917,-1.008382,0.1093316,0.6182042
1703231564931,-1.010163,0.1423933,0.6023646
1703231564946,-1.012498,0.1733965,0.5928044
1703231564960,-1.015256,0.1967719,0.5890016
1703231564975,-1.016401,0.2049847,0.587178
1703231564987,-1.017558,0.1983035,0.5856568
1703231565001,-1.019673,0.1823362,0.5849137
1703231565015,-1.023249,0.1576627,0.5850124
1703231565029,-1.028351,0.1286906,0.5857199
1703231565043,-1.034773,0.09701381,0.5860747
1703231565057,-1.041484,0.06270687,0.5863377
1703231565070,-1.047655,0.02619295,0.5875372
1703231565084,-1.05311,-0.01243129,0.5895029
1703231565098,-1.058451,-0.04577169,0.590941
1703231565113,-1.065497,-0.0744968,0.5903255
1703231565126,-1.07414,-0.09535374,0.5888823
1703231565140,-1.082891,-0.1121477,0.5879152
1703231565153,-1.091211,-0.1263891,0.5878287
1703231565167,-1.09783,-0.1374016,0.585914
1703231565181,-1.102484,-0.14702,0.5798368
1703231565196,-1.106821,-0.1529515,0.5696444
1703231565211,-1.111202,-0.1527736,0.5585091
1703231565224,-1.11525,-0.1474401,0.5474959
1703231565238,-1.118363,-0.1397014,0.5385091
1703231565251,-1.120221,-0.1282179,0.5314625
1703231565266,-1.120422,-0.114056,0.5256921
1703231565279,-1.117128,-0.09840161,0.5191092
1703231565293,-1.106995,-0.08312489,0.5115244
1703231565307,-1.097964,-0.03893996,0.5088036
1703231565321,-1.092902,0.03250988,0.5136618
1703231565334,-1.097211,0.07100076,0.528056
1703231565349,-1.091536,0.07953144,0.5378764
1703231565363,-1.081622,0.08368767,0.5442032
1703231565378,-1.07623,0.08728743,0.5518925
1703231565391,-1.068932,0.09919567,0.5607152
1703231565404,-1.057473,0.117547,0.5706216
1703231565418,-1.040354,0.1345008,0.5792348
1703231565431,-1.018185,0.1478731,0.5837328
1703231565446,-0.9940916,0.1589452,0.5868281
1703231565460,-0.9722977,0.1752315,0.5910885
1703231565474,-0.9584195,0.1978754,0.5961259
1703231565488,-0.951766,0.2192743,0.602344
1703231565500,-0.9472344,0.2237023,0.6063285
1703231565516,-0.943056,0.210589,0.6084456
1703231565528,-0.9414498,0.1837329,0.6103889
1703231565543,-0.9420018,0.1485742,0.6120998
1703231565556,-0.9450395,0.1074247,0.6140388
1703231565570,-0.9498372,0.06506748,0.6165984
1703231565585,-0.9555092,0.01984262,0.6198068
1703231565599,-0.9603124,-0.02307352,0.6241584
1703231565612,-0.9635101,-0.0635987,0.629151
1703231565626,-0.9668376,-0.09864733,0.6345557
1703231565641,-0.9707832,-0.1245799,0.6408389
1703231565655,-0.9753061,-0.1411171,0.6468515
1703231565668,-0.9799961,-0.1507974,0.6515701
1703231565682,-0.9837517,-0.1596445,0.6551265
1703231565696,-0.9849501,-0.1681965,0.6589459
1703231565709,-0.9834583,-0.1733828,0.6644914
1703231565723,-0.9811651,-0.1714998,0.6711673
1703231565737,-0.9796913,-0.1620875,0.6784291
1703231565752,-0.9774616,-0.149274,0.6850979
1703231565764,-0.9733267,-0.1393592,0.6891893
1703231565779,-0.9667258,-0.1298208,0.6904433
1703231565792,-0.9579843,-0.1169594,0.6899272
1703231565807,-0.9467821,-0.1036178,0.6867188
1703231565820,-0.9371567,-0.08135006,0.6824074
1703231565835,-0.9374754,-0.02094831,0.6819779
1703231565849,-0.94545,0.04474643,0.6852733
1703231565862,-0.9577601,0.07488991,0.6866944
1703231565876,-0.9528028,0.07144829,0.6744981
1703231565890,-0.9403571,0.04374354,0.6554025
1703231565904,-0.9286627,0.0131713,0.6345686
1703231565919,-0.9168287,-0.00047467,0.60964
1703231565932,-0.9103245,0.008043005,0.5855036
1703231565946,-0.9115828,0.03596176,0.5630127
1703231565960,-0.9192718,0.0741599,0.5446764
1703231565974,-0.9264157,0.1147796,0.5304477
1703231565988,-0.9284747,0.1552243,0.5182681
1703231566001,-0.9279969,0.1837093,0.510503
1703231566015,-0.9252107,0.1998679,0.5037733
1703231566028,-0.9212221,0.2044011,0.4992276
1703231566043,-0.9168086,0.1987797,0.4969509
1703231566057,-0.9124709,0.1835733,0.4963968
1703231566071,-0.9096252,0.161644,0.4971958
1703231566085,-0.9081281,0.132709,0.4994114
1703231566098,-0.9078026,0.1020436,0.5019569
1703231566112,-0.9078447,0.06775784,0.5041482
1703231566127,-0.9093212,0.03190177,0.5055009
1703231566140,-0.9120285,-0.001227939,0.5055811
1703231566155,-0.9154285,-0.03495696,0.5056442
1703231566167,-0.9178718,-0.06549142,0.5053274
1703231566182,-0.9203645,-0.09786416,0.5037072
1703231566196,-0.9231074,-0.1247963,0.5003812
1703231566209,-0.9260554,-0.1461388,0.4971996
1703231566224,-0.9301248,-0.1605327,0.4935985
1703231566238,-0.9340188,-0.1684362,0.4904932
1703231566251,-0.9377208,-0.1732978,0.4868165
1703231566265,-0.940358,-0.1770536,0.4826327
