time,rotate_x,rotate_y,rotate_z
1699305829165,-0.05357229,0.02933747,-0.03176574
1699305829178,-0.05314641,0.02940917,-0.03169059
1699305829193,-0.05276344,0.02946121,-0.03133017
1699305829206,-0.05229012,0.02942416,-0.03122424
1699305829220,-0.05183981,0.02938518,-0.03115167
1699305829234,-0.05151856,0.02936128,-0.03111525
1699305829248,-0.05123711,0.02944431,-0.03103949
1699305829262,-0.05122252,0.02933192,-0.0308322
1699305829276,-0.05112555,0.0294379,-0.03080096
1699305829289,-0.05102234,0.02938491,-0.03079825
1699305829304,-0.05097783,0.02933282,-0.03070873
1699305829318,-0.05082631,0.02937329,-0.03069025
1699305829331,-0.05048169,0.02935663,-0.03069228
1699305829345,-0.05022414,0.02939522,-0.03079361
1699305829359,-0.0499526,0.02941564,-0.03084395
1699305829373,-0.04978149,0.02934363,-0.03083612
1699305829387,-0.0497009,0.02942291,-0.03097825
1699305829400,-0.04966469,0.02931604,-0.0310566
1699305829415,-0.04953175,0.02923211,-0.0311512
1699305829428,-0.04947405,0.0292182,-0.03131455
1699305829443,-0.04916805,0.02912486,-0.03141172
1699305829456,-0.04895647,0.02907577,-0.03141971
1699305829470,-0.04864601,0.02903283,-0.03153607
1699305829484,-0.0484989,0.02896497,-0.03162926
1699305829498,-0.04826503,0.02881354,-0.03151466
1699305829512,-0.04821683,0.0289613,-0.03160684
1699305829526,-0.04793629,0.02895504,-0.03165931
1699305829539,-0.04791537,0.028907,-0.03172589
1699305829554,-0.04784842,0.02890626,-0.03168528
1699305829568,-0.04776024,0.02897412,-0.03174501
1699305829582,-0.04771084,0.02904448,-0.03185666
1699305829595,-0.04761198,0.0291402,-0.03178113
1699305829609,-0.04762436,0.02917317,-0.0316825
1699305829623,-0.04758583,0.02928406,-0.03169714
1699305829637,-0.04767443,0.02938297,-0.03173029
1699305829652,-0.04770209,0.02954233,-0.03175781
1699305829665,-0.04760221,0.02979431,-0.03193816
1699305829679,-0.04772016,0.02984625,-0.03184731
1699305829692,-0.04788485,0.02995756,-0.03187358
1699305829706,-0.04794595,0.03012523,-0.03176317
1699305829720,-0.04816803,0.03015757,-0.03171008
1699305829734,-0.04837767,0.03016949,-0.03162912
1699305829748,-0.04858782,0.03022063,-0.03164405
1699305829762,-0.04880908,0.03020346,-0.03177876
1699305829776,-0.04904138,0.03008413,-0.03169578
1699305829789,-0.0491835,0.02989706,-0.03165938
1699305829804,-0.04940404,0.02972999,-0.03180656
1699305829819,-0.04967629,0.02958223,-0.03190564
1699305829832,-0.04973937,0.02945572,-0.03205857
1699305829846,-0.04993467,0.0292815,-0.03211335
1699305829859,-0.05007971,0.02925819,-0.03208791
1699305829873,-0.0501301,0.02893141,-0.03214917
1699305829887,-0.05025513,0.0288257,-0.03217613
1699305829901,-0.05037368,0.0286358,-0.03236807
1699305829915,-0.05042036,0.02859753,-0.03257374
1699305829929,-0.05034175,0.02843362,-0.03271506
1699305829943,-0.05024412,0.02826402,-0.03284746
1699305829956,-0.05016661,0.02808088,-0.03294446
1699305829970,-0.05008438,0.02787063,-0.03312017
1699305829985,-0.04991468,0.02774402,-0.03322492
1699305829998,-0.04994928,0.02767587,-0.03347236
1699305830012,-0.0499452,0.02731588,-0.03369098
1699305830026,-0.04993461,0.02720153,-0.03370574
1699305830039,-0.05015348,0.02699634,-0.03388612
1699305830054,-0.05021081,0.02680606,-0.03410075
1699305830067,-0.05048975,0.02668124,-0.03423297
1699305830082,-0.05059603,0.02632165,-0.03430972
1699305830096,-0.05073789,0.02613774,-0.03463323
1699305830109,-0.05081286,0.02606955,-0.03469997
1699305830123,-0.05101327,0.02588457,-0.03502335
1699305830138,-0.05111412,0.02581444,-0.03502676
1699305830152,-0.05131073,0.02561224,-0.03523595
1699305830164,-0.05168089,0.02557355,-0.03519215
1699305830178,-0.05176895,0.02546743,-0.03520904
1699305830192,-0.05210962,0.02540416,-0.03530927
1699305830206,-0.0523836,0.0253576,-0.03535213
1699305830220,-0.05255601,0.02529266,-0.03535803
1699305830234,-0.0529068,0.02517903,-0.03541904
1699305830250,-0.05292429,0.02509108,-0.03536951
1699305830262,-0.05315227,0.02506578,-0.03554196
1699305830275,-0.05327517,0.02497289,-0.03546105
1699305830289,-0.05337053,0.02485853,-0.03534801
1699305830304,-0.0536596,0.02475962,-0.03523984
1699305830317,-0.05390183,0.02450901,-0.03524898
1699305830331,-0.05411183,0.02425814,-0.03520041
1699305830345,-0.054294,0.02400854,-0.03519808
1699305830359,-0.05435229,0.02381209,-0.03509516
1699305830373,-0.05442069,0.02353898,-0.03523843
1699305830387,-0.05450087,0.02325708,-0.03515199
1699305830401,-0.05460809,0.02300158,-0.03528089
1699305830415,-0.05487232,0.02272904,-0.03519543
1699305830429,-0.05518763,0.02253893,-0.03510083
1699305830442,-0.05547429,0.02237502,-0.03522037
1699305830457,-0.05573757,0.02221194,-0.03531492
1699305830471,-0.05578959,0.02187937,-0.03543354
1699305830485,-0.05575585,0.02172616,-0.03581778
1699305830498,-0.05558253,0.02158481,-0.03560995
1699305830512,-0.0555418,0.02125677,-0.03570578
1699305830526,-0.05566312,0.02116007,-0.03572848
1699305830539,-0.05564229,0.02096316,-0.03573495
1699305830554,-0.05579831,0.02073258,-0.03571561
1699305830568,-0.05597203,0.02059007,-0.03591596
1699305830582,-0.05594111,0.02048939,-0.03585304
1699305830595,-0.05608221,0.02030474,-0.03575128
1699305830609,-0.05623445,0.02013132,-0.03588134
1699305830623,-0.0563268,0.01996881,-0.03601968
1699305830637,-0.05642148,0.01973763,-0.03600854
1699305830651,-0.05634605,0.01955608,-0.03601324
1699305830665,-0.05627696,0.01940054,-0.03614318
1699305830679,-0.05633302,0.01923305,-0.03599675
1699305830692,-0.05635577,0.01898047,-0.03596299
1699305830706,-0.05652186,0.01886711,-0.03583428
1699305830720,-0.05664171,0.01869813,-0.03593984
1699305830734,-0.05681945,0.01857182,-0.03587694
1699305830748,-0.05680719,0.01843974,-0.03586268
1699305830761,-0.0568417,0.01821363,-0.03559059
1699305830775,-0.05677704,0.01804736,-0.03544395
1699305830790,-0.05665373,0.01791599,-0.0353924
1699305830803,-0.05661688,0.01761481,-0.03533068
1699305830818,-0.05662938,0.01735184,-0.03527372
1699305830831,-0.05650464,0.0171178,-0.03526253
1699305830845,-0.05637195,0.01679745,-0.03519537
1699305830859,-0.05628564,0.01659024,-0.03517172
1699305830873,-0.0561607,0.01635087,-0.03498352
1699305830887,-0.05607753,0.01610699,-0.03506491
1699305830901,-0.05598526,0.01583332,-0.03494079
1699305830915,-0.05596906,0.01545027,-0.03478954
1699305830929,-0.05588489,0.01522985,-0.03450199
1699305830942,-0.05581845,0.01502669,-0.03449147
1699305830956,-0.05573246,0.0147748,-0.03426677
1699305830970,-0.05573867,0.01454708,-0.0340361
1699305830985,-0.05583005,0.0143711,-0.03397199
1699305830998,-0.05584341,0.01422602,-0.03377748
1699305831011,-0.05585288,0.01395139,-0.03367057
1699305831026,-0.05602592,0.01382285,-0.03365447
1699305831039,-0.05609471,0.01366058,-0.03358425
1699305831053,-0.05624672,0.01349249,-0.0335113
1699305831067,-0.05639404,0.01332012,-0.03339511
1699305831081,-0.05667301,0.01323479,-0.03338471
1699305831095,-0.05669742,0.01318783,-0.03312588
1699305831109,-0.05689993,0.0131253,-0.03317598
1699305831122,-0.05705895,0.01316541,-0.0331104
1699305831137,-0.05739098,0.01316437,-0.03309909
1699305831152,-0.05746416,0.01317164,-0.03280926
1699305831163,-0.05754375,0.0133577,-0.03288225
1699305831177,-0.05758386,0.01349705,-0.03284132
1699305831191,-0.05776967,0.01353073,-0.03253012
1699305831204,-0.05781607,0.01361018,-0.03245464
1699305831218,-0.0579469,0.01379228,-0.03255323
1699305831232,-0.05795191,0.01380691,-0.03262473
1699305831246,-0.05796418,0.01393592,-0.0327842
1699305831261,-0.05777741,0.0140723,-0.03304032
1699305831274,-0.05766617,0.01414227,-0.03306205
1699305831289,-0.05767459,0.01428187,-0.03299907
1699305831302,-0.05767158,0.01444244,-0.03306536
1699305831316,-0.05755291,0.01472726,-0.03315876
1699305831330,-0.05760227,0.01498979,-0.03322663
1699305831343,-0.05746379,0.01525852,-0.03328333
1699305831357,-0.05732911,0.01547647,-0.03336114
1699305831371,-0.05742723,0.01568756,-0.03348487
1699305831386,-0.05742212,0.01596689,-0.03343795
1699305831400,-0.05760145,0.01630771,-0.03336474
1699305831413,-0.05747756,0.0164797,-0.03355004
1699305831427,-0.0574454,0.01664114,-0.033599
1699305831441,-0.05747537,0.01684776,-0.03376465
1699305831455,-0.05752574,0.01692292,-0.03375857
1699305831469,-0.0575071,0.01704109,-0.03367137
1699305831484,-0.05761953,0.01715529,-0.0336341
1699305831497,-0.05774113,0.01727939,-0.03399364
1699305831511,-0.05782409,0.01744929,-0.0339655
1699305831525,-0.05786547,0.01744145,-0.0340191
1699305831538,-0.05789474,0.01762977,-0.03400202
1699305831552,-0.05783371,0.01767212,-0.03405475
1699305831566,-0.05768719,0.01778871,-0.03405594
1699305831580,-0.05767621,0.0179036,-0.03413122
1699305831594,-0.05770499,0.01797119,-0.03422785
1699305831607,-0.05775248,0.01810491,-0.03436492
1699305831622,-0.05786154,0.01813638,-0.03449116
1699305831636,-0.05797075,0.01820797,-0.03463081
1699305831650,-0.05808417,0.01820043,-0.03462236
1699305831663,-0.05811143,0.01825941,-0.03479007
1699305831677,-0.05809778,0.01827347,-0.03492027
1699305831691,-0.05806667,0.01829255,-0.03496129
1699305831705,-0.05803708,0.01830369,-0.03502566
1699305831719,-0.0580643,0.01833972,-0.03511224
1699305831734,-0.05804431,0.01843292,-0.03514823
1699305831747,-0.05810452,0.01846659,-0.03517846
1699305831760,-0.05820662,0.01850671,-0.03522566
1699305831774,-0.05821519,0.01852289,-0.03530982
1699305831788,-0.05821649,0.01855829,-0.03529881
1699305831802,-0.05822556,0.01858109,-0.03534528
1699305831817,-0.05821103,0.01853672,-0.03545524
1699305831830,-0.05816221,0.01850986,-0.03548611
1699305831844,-0.05811476,0.01848447,-0.03557514
1699305831858,-0.05804519,0.0184547,-0.03566956
1699305831872,-0.05806405,0.01844245,-0.0356795
1699305831886,-0.05808062,0.01848102,-0.03572027
1699305831899,-0.05811043,0.01847613,-0.03582274
1699305831913,-0.05809626,0.01850501,-0.03582465
1699305831928,-0.05807701,0.01854667,-0.03581757
1699305831941,-0.05803213,0.01859149,-0.0358403
1699305831955,-0.05801981,0.01864651,-0.03580149
1699305831969,-0.05805808,0.01862004,-0.03565935
1699305831983,-0.05808574,0.01859516,-0.03568982
1699305831997,-0.0581684,0.0186052,-0.03579045
1699305832011,-0.05818315,0.01860088,-0.03592007
1699305832025,-0.05801837,0.01869795,-0.03609324
1699305832040,-0.05785135,0.01861092,-0.03611893
1699305832053,-0.05771707,0.01859978,-0.03601051
1699305832067,-0.05762687,0.01857802,-0.03585198
1699305832081,-0.05758328,0.01865777,-0.03574038
1699305832095,-0.0575833,0.01867726,-0.03554483
1699305832108,-0.05764875,0.01866445,-0.03548383
1699305832123,-0.05766369,0.01861933,-0.03540053
1699305832136,-0.05776106,0.01850849,-0.03538003
1699305832151,-0.05776264,0.01838434,-0.03533349
1699305832164,-0.05767834,0.01823366,-0.03537426
1699305832178,-0.05768276,0.01816142,-0.03540472
1699305832192,-0.05765777,0.01803389,-0.03547331
1699305832206,-0.05772203,0.0179826,-0.03544681
1699305832220,-0.05783906,0.01798999,-0.03545898
1699305832233,-0.05802034,0.01802716,-0.03532899
1699305832248,-0.05832681,0.01809967,-0.03509789
1699305832261,-0.05841807,0.01822224,-0.03541011
1699305832275,-0.05857914,0.01831371,-0.03542425
1699305832290,-0.05860425,0.01837817,-0.03536342
1699305832303,-0.05875165,0.01841959,-0.03517766
1699305832317,-0.05880724,0.01838437,-0.03516457
1699305832330,-0.05882137,0.01836878,-0.03517316
1699305832344,-0.05888209,0.01837486,-0.0351852
1699305832359,-0.0589195,0.01828772,-0.0352707
1699305832372,-0.05899512,0.01820096,-0.03534972
1699305832386,-0.05908633,0.01816633,-0.03531633
1699305832400,-0.05926688,0.01808575,-0.03537614
1699305832414,-0.05941556,0.01804042,-0.03541717
1699305832428,-0.05947826,0.01800001,-0.03539769
1699305832442,-0.05950529,0.01795548,-0.03533399
1699305832456,-0.05956025,0.01805589,-0.03532599
1699305832470,-0.05957335,0.01809108,-0.03529511
1699305832485,-0.05962214,0.01815209,-0.03519999
1699305832498,-0.05964162,0.01821035,-0.03504874
1699305832511,-0.0597471,0.0182226,-0.03493773
1699305832526,-0.05995576,0.01807162,-0.03479018
1699305832539,-0.06007038,0.01812282,-0.03471597
1699305832553,-0.06021979,0.01817504,-0.03467443
1699305832567,-0.06022933,0.018078,-0.03461866
1699305832581,-0.06031412,0.01801983,-0.03464877
1699305832594,-0.06036897,0.01800632,-0.03461627
1699305832609,-0.06043146,0.01801011,-0.03459161
1699305832623,-0.06044767,0.01803496,-0.03458002
1699305832636,-0.0604642,0.01803362,-0.03453638
1699305832650,-0.06043973,0.01809761,-0.0345318
1699305832665,-0.06036279,0.01817954,-0.03455829
1699305832678,-0.06032952,0.01821783,-0.0345134
1699305832692,-0.06033082,0.01828676,-0.03448575
1699305832706,-0.06025039,0.01834086,-0.03442635
1699305832720,-0.06025506,0.01837242,-0.03448049
1699305832734,-0.06027211,0.01843444,-0.03458443
1699305832747,-0.06014828,0.01847452,-0.03457769
1699305832761,-0.06012924,0.01855856,-0.03452534
1699305832775,-0.06007279,0.01850727,-0.03452623
1699305832789,-0.06006068,0.01854166,-0.03463548
1699305832803,-0.06005738,0.01855162,-0.03475338
1699305832818,-0.06001408,0.01865587,-0.03496014
1699305832831,-0.05987763,0.01864383,-0.03502561
1699305832845,-0.05980275,0.01870582,-0.03494808
1699305832859,-0.05984649,0.01870063,-0.03485386
1699305832874,-0.05979869,0.01877305,-0.0348823
1699305832887,-0.05982253,0.01885739,-0.03488408
1699305832901,-0.05980108,0.0189448,-0.03489633
