t,p
82.19470515,993.7280273
82.21978092,993.7280273
82.24485571,993.706665
82.26992683,993.7036133
82.29498539,993.7280273
82.320064,993.7158203
82.34513029,993.6578369
82.37019673,993.6273193
82.39526094,993.6486816
82.42034053,993.6669922
82.44540954,993.6730957
82.47047982,993.6760864
82.49553772,993.6791382
82.52060836,993.6730347
82.54567591,993.6486206
82.57075631,993.6425171
82.59582581,993.6516724
82.62089547,993.6577759
82.64595146,993.6547241
82.67102564,993.6730347
82.69609522,993.694397
82.72116602,993.6699829
82.7462461,993.6150513
82.77130522,993.5753784
82.79639389,993.5997925
82.82146628,993.7095947
82.84651633,993.8683472
82.87158607,993.9385376
82.89666558,993.8378296
82.92173618,993.7249146
82.94680494,993.7340698
82.97187831,993.7798462
82.99695806,993.7523804
83.02200486,993.6974487
83.04708534,993.6699829
83.07215802,993.6394653
83.09721925,993.605896
83.12231325,993.6089478
83.14735317,993.6516724
83.17242897,993.6791382
83.19749798,993.6882324
83.22257753,993.6668701
83.24763438,993.6303101
83.27272072,993.6089478
83.2977866,993.6119995
83.32284902,993.6150513
83.34792287,993.6242065
83.37300043,993.6333618
83.39807009,993.6150513
83.42314187,993.605896
83.448204,993.6303101
83.47326858,993.6486206
83.49833706,993.618103
83.52340603,993.605896
83.54848509,993.6730347
83.57355492,993.7920532
83.59862592,993.8500366
83.6236844,993.8134155
83.64875988,993.7554321
83.67383157,993.7218628
83.69890128,993.7401733
83.72396028,993.7676392
83.74903344,993.7859497
83.77410469,993.7767944
83.7991689,993.7432251
83.82424417,993.730957
83.84930688,993.7432251
83.87438793,993.7554321
83.89944433,993.7615356
83.92452669,993.7493286
83.94958744,993.6913452
83.97468148,993.6455688
83.99973673,993.6516724
84.02480745,993.6577759
84.04986202,993.6333618
84.07493616,993.6119995
84.10000423,993.6455688
84.12508606,993.6821899
84.15015434,993.6821899
84.17522254,993.6455688
84.2002911,993.5875854
84.22534786,993.5662231
84.25041211,993.6730347
84.27548772,993.8713989
84.30056649,993.9507446
84.32563546,993.8317261
84.35069499,993.6821899
84.37576132,993.6608276
84.40084514,993.7005005
84.42590349,993.7035522
84.45097328,993.6913452
84.47604692,993.6730347
84.50112094,993.6333618
84.52618837,993.5967407
84.55126214,993.6272583
84.57631752,993.6882324
84.60140529,993.6852417
84.62646665,993.6089478
84.65153668,993.5448608
84.67660426,993.5753784
84.70166469,993.6303101
84.72672996,993.6455688
84.75179742,993.618103
84.77687677,993.6119995
84.80194639,993.6242065
84.8270154,993.6364136
84.85207196,993.6028442
84.87714309,993.5570679
84.90221356,993.5540161
84.92729421,993.5723267
84.95236123,993.6119995
84.9774361,993.6699829
85.00250543,993.7095947
85.0275659,993.694397
85.05263743,993.6730347
85.07770771,993.6791382
85.10278705,993.6760864
85.12785647,993.6638794
85.15293692,993.6852417
85.17798591,993.7157593
85.20305366,993.7035522
85.22812885,993.6608276
85.25320059,993.6333618
85.27826968,993.6303101
85.30333853,993.6455688
85.32838952,993.6760864
85.35346492,993.7005005
85.37853629,993.694397
85.40361502,993.6608276
85.42868501,993.6455688
85.45375447,993.6668701
85.47882592,993.6791382
85.50389119,993.6791382
85.52895548,993.694397
85.55403662,993.7005005
85.57910795,993.6668701
85.60417407,993.6547241
85.6292539,993.6882324
85.6543053,993.7035522
85.67937585,993.6333618
85.70443754,993.5753784
85.72952653,993.6852417
85.75459636,993.9049072
85.7796582,994.0270386
85.80472779,993.984375
85.8297981,993.8562012
85.8548678,993.7463379
85.87994816,993.694458
85.90501836,993.6914062
85.93008834,993.694458
85.95516085,993.6730957
85.98021937,993.6608887
86.00530286,993.6791992
86.03037297,993.694458
86.05544618,993.682251
86.08051742,993.6761475
86.10557732,993.6700439
86.13065516,993.6395264
86.15571738,993.5998535
86.18080624,993.59375
86.20587709,993.6273193
86.23093471,993.6425781
86.25600229,993.6334229
86.28106345,993.6394653
86.30613234,993.6547241
86.33120379,993.6364136
86.3562807,993.5875854
86.38135146,993.5967407
86.40643312,993.6852417
86.43148049,993.7859497
86.45654942,993.807312
86.48162364,993.7706909
86.50670099,993.7095947
86.53177061,993.6821899
86.55682566,993.7095947
86.58190961,993.7523804
86.60696869,993.7523804
86.63203835,993.730957
86.65710753,993.7340698
86.68218756,993.7401733
86.70725719,993.7279663
86.7323227,993.7279663
86.75739533,993.7432251
86.78246357,993.730957
86.80753412,993.6791382
86.83261229,993.6211548
86.85768435,993.6119995
86.88275052,993.6272583
86.90783715,993.618103
86.93288484,993.5845337
86.9579781,993.5814819
86.98303755,993.6150513
87.00810888,993.6242065
87.03316149,993.5692749
87.05825492,993.5540161
87.08331054,993.6791382
87.10839497,993.8286743
87.13345161,993.8317261
87.15853385,993.7218628
87.18360339,993.6730347
87.20866593,993.7035522
87.23374296,993.7127075
87.25881673,993.6730957
87.28388928,993.6364746
87.30896077,993.6242676
87.33403044,993.6212158
87.35909261,993.6212158
87.38416813,993.6212158
87.40923584,993.6425781
87.43431458,993.6486816
87.4593842,993.6120605
87.4844561,993.5754395
87.50951559,993.5876465
87.53459428,993.6364746
87.55965804,993.6639404
87.58474166,993.6456299
87.60980986,993.6334229
87.63487765,993.6578369
87.65993743,993.6242676
87.68501673,993.5693359
87.71008086,993.6242065
87.73514251,993.7706909
87.76022092,993.819519
87.78529196,993.7401733
87.81038002,993.706604
87.83545232,993.7340698
87.86050473,993.7279663
87.88557545,993.6882324
87.91065582,993.706604
87.93572462,993.7249146
87.96079595,993.7095947
87.98586501,993.7127075
88.01094407,993.7554321
88.03599741,993.7645874
88.06107904,993.7340698
88.08614911,993.7157593
88.11122093,993.7005005
88.1362997,993.6821899
88.1613642,993.6760864
88.18642247,993.6974487
88.21150503,993.6730347
88.23657518,993.6333618
88.26163454,993.6333618
88.28670697,993.5662231
88.3117768,993.5265503
88.33684609,993.706604
88.36191653,993.9629517
88.38699803,993.9446411
88.41205907,993.7340698
88.43713007,993.6608276
88.46220978,993.7035522
88.48727367,993.6638794
88.51235245,993.605896
88.53742129,993.6364136
88.56249189,993.6516724
88.5875537,993.6394653
88.61262112,993.6303101
88.63770059,993.6364136
88.66275947,993.6425171
88.68784016,993.618103
88.71290868,993.5784302
88.73797314,993.5875854
88.76304813,993.6425171
88.78811576,993.6608276
88.81318436,993.6425171
88.83826408,993.6333618
88.86333492,993.6455688
88.88840531,993.6547241
88.9134777,993.6547241
88.93853532,993.6577759
88.96360583,993.6547241
88.98867627,993.6425171
89.01374015,993.6333618
89.03882996,993.6303101
89.06389091,993.6425171
89.08895797,993.6486206
89.11403512,993.6638794
89.13912427,993.730957
89.16418872,993.8408813
89.18925936,993.8835449
89.21432951,993.8164673
89.23938603,993.694397
89.26446351,993.5906372
89.28953183,993.5692749
89.31460365,993.6028442
89.3396856,993.6486206
89.36475815,993.6913452
89.38981385,993.7340698
89.41488734,993.7462769
89.43995912,993.7371216
89.4650403,993.7371216
89.49011211,993.7432251
89.51518304,993.7249146
89.54025543,993.6668701
89.56533526,993.6242065
89.5903904,993.6364136
89.61548504,993.6638794
89.64054612,993.6638794
89.66561969,993.6547241
89.69068569,993.6486206
89.71575527,993.6242065
89.74082692,993.6364136
89.76590932,993.6608276
89.79098171,993.6668701
89.81605365,993.7095947
89.84112803,993.8256226
89.86619123,993.8286743
89.89126325,993.6638794
89.91634805,993.5418091
89.9414182,993.5723267
89.96648208,993.6333618
89.99156619,993.6638794
90.01663601,993.7005005
90.04169269,993.7095947
90.06677611,993.6913452
90.09185676,993.6791992
90.11692854,993.6853027
90.14200145,993.7005615
90.16706924,993.7158203
90.19213467,993.7188721
90.21720527,993.7219238
90.24227583,993.7310791
90.26735562,993.7432861
90.29242752,993.7402344
90.31749788,993.7432861
90.3425712,993.7371826
90.36763565,993.7127075
90.39273002,993.6914062
90.41779158,993.7158203
90.44285319,993.7860107
90.46793599,993.8623047
90.49300272,993.8928223
90.51806579,993.8653564
90.54314282,993.770752
90.56821846,993.6578369
90.59329195,993.5906982
90.61835982,993.6151123
90.64342611,993.7005615
90.66849911,993.782959
90.69357577,993.8134766
90.71864177,993.807373
90.7437238,993.7982178
90.76879391,993.7921143
90.79386239,993.770752
90.81892725,993.7340698
90.84399468,993.7158203
90.86907573,993.7097168
90.89414714,993.7127075
90.91921709,993.7310791
90.94429888,993.7615967
90.96936398,993.7493896
90.99441615,993.6791992
91.01948666,993.6486816
91.04456646,993.7157593
91.06963693,993.7890015
91.09469195,993.819519
91.11977235,993.8591919
91.14483388,993.8652954
91.16990447,993.7615356
91.19497279,993.6486206
91.22005426,993.6394653
91.24512803,993.6882324
91.27020054,993.706604
91.29525661,993.7371216
91.3203351,993.795105
91.34540509,993.8042603
91.37047446,993.7584839
91.39554429,993.7371216
91.42061831,993.7462769
91.44569334,993.730957
91.47074782,993.7127075
91.49583006,993.718811
91.52090176,993.7432251
91.54597301,993.7828979
91.57102558,993.795105
91.59610712,993.7737427
91.62117231,993.730957
91.64624152,993.694397
91.67131053,993.694397
91.69638072,993.7615356
91.72145543,993.8744507
91.74652151,993.984314
91.77158772,994.0056763
91.79667813,993.8897095
91.82172802,993.7340698
91.84680765,993.6577759
91.87187719,993.6821899
91.89694978,993.7157593
91.92200874,993.7493286
91.94708463,993.7981567
91.97216117,993.8286743
91.9972327,993.8439941
92.02230358,993.8592529
92.04737927,993.8104248
92.07244348,993.7188721
92.09751058,993.682251
92.12259269,993.694458
92.14764608,993.7158203
92.17273629,993.7402344
92.19780001,993.7280273
92.22288387,993.682251
92.2479458,993.6791992
92.27302832,993.7677002
92.29810095,993.87146
92.32316948,993.8928223
92.34824736,993.8623047
92.37330176,993.7921143
92.39837285,993.7127075
92.42344308,993.694458
92.44852389,993.7280273
92.47359469,993.7554321
92.49867827,993.770752
92.52373406,993.795166
92.54879941,993.8195801
92.57387367,993.8012695
92.59895236,993.7554321
92.62401429,993.7432861
92.64909864,993.7921143
92.67416078,993.8409424
92.69923374,993.8226318
92.7243062,993.7738037
92.7493788,993.795166
92.77446201,993.8470459
92.79953456,993.8317871
92.82461159,993.7554321
92.8496679,993.6975098
92.87473976,993.7127075
92.8998176,993.770752
92.92489247,993.8348389
92.94996352,993.883667
92.97504844,993.9507446
93.00009658,994.0087891
93.02516726,993.9813232
93.05023151,993.8287354
93.07531944,993.6914062
93.10038959,993.694458
93.12545559,993.7799072
93.15052134,993.8317871
93.17559141,993.8409424
93.20066217,993.8745117
93.22574404,993.895874
93.25081598,993.87146
93.27587796,993.8226318
93.30095767,993.8043213
93.3260222,993.8043213
93.35109003,993.8165283
93.3761612,993.8165283
93.4012414,993.8104248
93.42631367,993.7615967
93.45136901,993.694458
93.47644502,993.7097168
93.5015157,993.8134766
93.52658686,993.8989258
93.55166776,993.9202881
93.5767388,993.8928223
93.60179723,993.782959
93.62688525,993.6547852
93.65194124,993.6334229
93.6770227,993.706665
93.70209493,993.7585449
93.72716361,993.8104248
93.75222457,993.8684082
93.77729463,993.8500977
93.80236515,993.7860107
93.82744551,993.7921143
93.85250667,993.8409424
93.8775859,993.8378906
93.90265198,993.8012695
93.92772429,993.7767944
93.95279179,993.7585449
93.97787028,993.7127075
94.0029465,993.6853027
94.02800468,993.6975098
94.05308468,993.7249756
94.0781399,993.7615967
94.10321579,993.8897705
94.1282865,994.0637207
94.15336451,994.1156006
94.17843527,993.9996338
94.20350603,993.8775635
94.22857142,993.87146
94.2536349,993.9019775
94.27870944,993.9019775
94.30378085,993.8684082
94.32885141,993.8409424
94.35392331,993.8439941
94.37900494,993.8592529
94.40408392,993.8378906
94.42913966,993.8134766
94.45421408,993.8165283
94.47928224,993.8104248
94.5043528,993.7493896
94.52943141,993.6853027
94.55449652,993.7005615
94.57956655,993.7280273
94.60464264,993.7371826
94.62972097,993.87146
94.65479177,994.072876
94.67985,994.1033325
94.7049278,993.9599609
94.7299979,993.8531494
94.75507054,993.8562012
94.78015021,993.8531494
94.80520946,993.807373
94.83029458,993.782959
94.85536872,993.782959
94.88044367,993.8134766
94.90550194,993.8439941
94.93058368,993.8409424
94.95565648,993.807373
94.98071723,993.782959
95.005798,993.7738037
95.03088589,993.7860107
95.05593586,993.7982178
95.08100784,993.8012695
95.10609024,993.8287354
95.13116202,993.8226318
95.15622354,993.7524414
95.18129597,993.7860107
95.20636942,993.9660645
95.23144099,994.0789795
95.25651285,994.0270996
95.28158459,993.9569092
95.30665653,993.9447021
95.33172416,993.9019775
95.35680094,993.8562012
95.38187199,993.8745117
95.40694556,993.883667
95.43201664,993.8500977
95.45708651,993.8409424
95.4821613,993.8562012
95.50723031,993.8623047
95.53229667,993.8562012
95.55737175,993.8256836
95.58244251,993.7921143
95.60751636,993.782959
95.63258464,993.7921143
95.65765601,993.8104248
95.68272579,993.8226318
95.70780616,993.8256836
95.73287761,993.7860107
95.75794308,993.7432861
95.78300603,993.7340698
95.80809315,993.8287354
95.83316078,993.9813232
95.85825725,994.0484619
95.88331605,993.9782715
95.90838783,993.87146
95.93345985,993.8348389
95.95852223,993.8287354
95.98359409,993.7982178
96.00865883,993.7554321
96.03373854,993.7371826
96.05881858,993.7554321
96.08388039,993.7921143
96.10896034,993.8012695
96.13401983,993.7738037
96.15910016,993.7493896
96.18417401,993.7280273
96.20924648,993.7097168
96.23431797,993.7158203
96.25937815,993.7249756
96.28444395,993.7219238
96.30952301,993.7402344
96.33459971,993.7860107
96.35967605,993.8104248
96.38474722,993.7554321
96.40981899,993.7097168
96.43488723,993.7982178
96.45995164,993.9293823
96.48502566,993.9355469
96.51009951,993.8623047
96.53517959,993.8500977
96.56024929,993.8562012
96.58533706,993.8104248
96.61038833,993.8104248
96.63546194,993.9050293
96.66054166,993.9477539
96.68561457,993.8867188
96.71068244,993.8562012
96.7357539,993.8897705
96.76081912,993.9172363
96.78589408,993.883667
96.81097733,993.8409424
96.83604988,993.8226318
96.8611313,993.8256836
96.88618204,993.8165283
96.91125724,993.7921143
96.93633776,993.7615967
96.96141101,993.7371826
96.98647274,993.7554321
97.01155456,993.7585449
97.03662353,993.7371826
97.06169596,993.7158203
97.08675562,993.7432861
97.11183915,993.8165283
97.1369104,993.8928223
97.1619834,993.9111328
97.18705123,993.8684082
97.21213872,993.8378906
97.23718852,993.8470459
97.26225977,993.8409424
97.28734176,993.8165283
97.31241309,993.8378906
97.33746827,993.8531494
97.36254509,993.8195801
97.38761597,993.7921143
97.41270602,993.8165283
97.4377664,993.8317871
97.46284368,993.807373
97.48790634,993.7860107
97.51297824,993.795166
97.53804859,993.7982178
97.5631395,993.7982178
97.58819146,993.8165283
97.61326311,993.8317871
97.63833168,993.795166
97.66340126,993.782959
97.68846954,993.8867188
97.7135344,993.9874268
97.73860939,993.9538574
97.76368048,993.8684082
97.78875258,993.8531494
97.81383408,993.8653564
97.83889906,993.8317871
97.86396531,993.8256836
97.88904596,993.8806152
97.91411538,993.90802
97.93918593,993.8684082
97.96425242,993.8378906
97.98931285,993.8531494
98.01438279,993.8745117
98.03945787,993.8684082
98.0645377,993.8531494
98.08960993,993.8684082
98.11469265,993.8745117
98.1397554,993.8500977
98.16481399,993.7860107
98.18989407,993.7463379
98.21495946,993.782959
98.24003909,993.8317871
98.26510505,993.8012695
98.29017251,993.7463379
98.31525076,993.7280273
98.34031636,993.7219238
98.3654003,993.770752
98.39047192,993.895874
98.41554215,993.9874268
98.44061698,993.9813232
98.4656982,993.9141846
98.49074816,993.8043213
98.51582983,993.6853027
98.54089013,993.6639404
98.56597102,993.7340698
98.59103186,993.782959
98.61609704,993.7921143
98.6411748,993.8439941
98.66624406,993.9050293
98.69131506,993.883667
98.71638277,993.8134766
98.74145492,993.7921143
98.76652429,993.8317871
98.79159253,993.8562012
98.81666297,993.8317871
98.84173544,993.8165283
98.86680347,993.8317871
98.89187744,993.8043213
98.91694597,993.7799072
98.94201453,993.8256836
98.9670848,993.9324951
98.99215365,994.0209961
99.01722771,994.0423584
99.04229306,993.9721069
99.06736162,993.8531494
99.09244174,993.7738037
99.11750229,993.7677002
99.14257301,993.8043213
99.16764385,993.8378906
99.1927173,993.8684082
99.2177979,993.9019775
99.24287208,993.9355469
99.26792734,993.9538574
99.29300925,993.9263916
99.31807541,993.8806152
99.34314544,993.8592529
99.36820554,993.8653564
99.39327992,993.8592529
99.41835239,993.8470459
99.44342372,993.8195801
99.46850551,993.7677002
99.49357652,993.7677002
99.51863678,993.8592529
99.54370644,993.9507446
99.56877692,993.984375
99.59384255,994.0393066
99.61892389,994.0484619
99.64399441,993.8928223
99.66906659,993.7036133
99.69412551,993.7249756
99.71920111,993.8684082
99.74426577,993.8928223
99.76933503,993.8409424
99.79441458,993.87146
99.81948945,993.9416504
99.84455443,993.9507446
99.8696142,993.9233398
99.89468391,993.9355469
99.91975634,993.9355469
99.94483426,993.8867188
99.96990628,993.8653564
99.99496488,993.883667
100.0200377,993.8775635
100.0451118,993.8623047
100.0701862,993.87146
100.0952637,993.9293823
100.1203352,994.0179443
100.1453957,994.09729
100.1704646,994.1491699
100.1955335,994.0911865
100.2205982,993.9416504
100.2456816,993.8195801
100.2707511,993.7982178
100.2958121,993.8439941
100.3208757,993.8806152
100.3459482,993.8897705
100.3710186,993.9019775
100.3960889,993.9050293
100.4211695,993.9050293
100.4462406,993.9263916
100.4713046,993.9111328
100.4963913,993.8928223
100.5214404,993.9141846
100.5465038,993.9538574
100.5715929,993.9233398
100.5966665,993.8409424
100.6217295,993.8378906
100.6468016,993.9416504
100.6718737,993.9996338
100.6969541,994.0118408
100.7220285,994.0362549
100.7470995,994.0332031
100.7721601,993.9293823
100.7972296,993.8165283
100.8223002,993.8256836
100.8473726,993.8806152
100.872444,993.9019775
100.8975155,993.8928223
100.922598,993.9019775
100.9476518,993.9141846
100.972729,993.9447021
100.9978174,993.9477539
101.0228824,993.9172363
101.0479525,993.883667
101.0730238,993.8775635
101.0980832,993.8928223
101.1231549,993.9050293
101.1482252,993.883667
101.1732955,993.8500977
101.1983672,993.8775635
101.2234389,993.996582
101.2485007,994.1339111
101.2735796,994.1888428
101.2986505,994.1430664
101.3237202,994.0362549
101.3487883,993.8989258
101.3738602,993.795166
101.3989359,993.795166
101.4239968,993.8592529
101.4490718,993.9111328
101.4741507,993.9293823
101.4992242,993.9813232
101.524296,994.0698242
101.5493581,994.09729
101.5744276,993.996582
101.5994982,993.8531494
101.6245704,993.8134766
101.6496514,993.8623047
101.6747218,993.9050293
101.6997916,993.895874
101.7248712,993.883667
101.7499352,993.9019775
101.7749934,993.9782715
101.8000732,994.0637207
101.8251422,994.0820312
101.8502123,994.0423584
101.8752792,994.0209961
101.9003479,993.9996338
101.9254154,993.9355469
101.9504845,993.8897705
101.9755645,993.9050293
102.0006264,993.9385986
102.0256935,993.9507446
102.0507591,993.984375
102.075837,994.0454102
102.1009069,994.0545654
102.1259871,994.0026855
102.1510574,993.984375
102.1761085,994.0026855
102.2011882,993.9874268
102.2262581,993.9569092
102.2513289,993.996582
102.2764006,994.0087891
102.3014718,993.9507446
102.3265458,993.9385986
102.351611,994.0270996
102.376686,994.1217041
102.4017583,994.1705322
102.42683,994.161377
102.4519014,994.0301514
102.4769721,993.87146
102.5020428,993.883667
102.5271188,993.9996338
102.5521901,994.0057373
102.577269,993.9355469
102.6023454,993.9355469
102.6274172,993.9996338
102.6524886,994.0332031
102.6775498,994.0209961
102.7026216,993.9904785
102.7276913,993.984375
102.7527732,994.0179443
102.7778446,994.0515137
102.8029035,994.0118408
102.8279681,993.8775635
102.8530377,993.8317871
102.8781242,994.0301514
102.9031954,994.3139648
102.9282647,994.4207764
102.9533357,994.2895508
102.9783961,994.0484619
103.0034727,993.8287354
103.0285352,993.7524414
103.0536133,993.8684082
103.0786723,994.0148926
103.1037522,994.0362549
103.1288112,994.0362549
103.1538959,994.0484619
103.1789523,994.0270996
103.2040339,993.9752197
103.2291037,993.9477539
103.2541753,993.9447021
103.279258,993.9507446
103.3043066,993.9293823
103.3293793,993.8745117
103.3544542,993.9050293
103.3795308,994.0515137
103.404602,994.1278076
103.4296631,994.0637207
103.4547349,994.0362549
103.479804,994.085083
103.5048734,994.085083
103.5299539,994.0545654
103.5550236,994.0667725
103.580085,994.0759277
103.6051533,994.0515137
103.6302248,994.0393066
103.6552926,994.0270996
103.6803717,994.0209961
103.7054402,994.0454102
103.7305081,994.0545654
103.7555584,994.0118408
103.7806451,993.9996338
103.8057077,994.0148926
103.8307968,993.9813232
103.8558531,993.9202881
103.8809175,993.9324951
103.9059862,993.9691162
103.931054,993.9691162
103.9561214,993.9172363
103.9811902,993.8867188
104.0062699,994.0057373
104.0313281,994.2102051
104.056398,994.2773438
104.0814658,994.1339111
104.1065316,993.996582
104.1316095,993.984375
104.1566818,994.0057373
104.1817517,993.9996338
104.2068204,994.0301514
104.2318816,994.0423584
104.2569538,994.0209961
104.2820162,994.0179443
104.3070956,994.0179443
104.3321632,993.9660645
104.3572274,993.9263916
104.3822932,993.9477539
104.407352,993.996582
104.4324254,993.9996338
104.4574845,993.9935303
104.4825717,994.0087891
104.5076405,994.0332031
104.5326956,994.0332031
104.5577566,993.9538574
104.5828348,993.9416504
104.6079036,994.1125488
104.6329818,994.2773438
104.6580492,994.2315674
104.6831004,994.1156006
104.7081809,994.0759277
104.7332447,994.072876
104.758314,994.085083
104.7833832,994.1460571
104.8084549,994.161377
104.8335289,994.1125488
104.8585933,994.1003418
104.8836713,994.1246948
104.9087325,994.1033325
104.933804,994.0667725
104.9588745,994.0515137
104.9839463,994.0209961
105.0090223,993.9691162
105.0340874,993.9477539
105.0591563,993.9507446
105.0842244,993.9293823
105.1092927,993.9019775
105.134368,993.90802
105.159431,993.8989258
105.1845064,993.8592529
105.2095684,993.9355469
105.2346431,994.1644287
105.2597222,994.274292
105.2847927,994.1644287
105.309851,994.0454102
105.3349208,994.0393066
105.3599902,994.0240479
105.3850667,993.9782715
105.4101338,993.9782715
105.4352009,994.0026855
105.4602696,993.984375
105.4853333,993.9691162
105.5103961,993.9691162
105.5354658,993.9416504
105.5605444,993.9111328
105.5856135,993.9050293
105.6106837,993.9050293
105.6357583,993.90802
105.6608109,993.9233398
105.6858814,993.9324951
105.7109602,993.9324951
105.7360295,993.9355469
105.7610991,993.9019775
105.7861592,993.8745117
105.8112349,994.0240479
105.8362976,994.2468262
105.8613665,994.2590332
105.886435,994.0698242
105.911517,994.0057373
105.9365863,994.0576172
105.9616582,994.0423584
105.9867241,994.0026855
106.0117895,994.0820312
106.03687,994.1400146
106.061942,994.0576172
106.0870155,993.984375
106.1120806,994.0270996
106.1371461,994.0789795
106.162221,994.0362549
106.1873008,993.9874268
106.2123714,993.9660645
106.2374321,993.9355469
106.2625093,993.90802
106.2875722,993.9293823
106.3126429,993.9385986
106.3377137,993.9324951
106.3627956,993.9324951
106.3878661,993.9293823
106.4129263,993.9202881
106.4379998,993.9996338
106.4630707,994.1217041
106.4881399,994.1583252
106.5132208,994.0942383
106.5382839,994.0454102
106.5633516,994.0332031
106.5884223,993.9782715
106.6135146,993.9293823
106.6385768,993.9569092
106.6636431,994.0454102
106.688718,994.0759277
106.7137774,994.0209961
106.7388501,993.9599609
106.7639129,993.9507446
106.7889923,993.9507446
106.8140646,993.9538574
106.8391453,993.9752197
106.8642172,993.9660645
106.8892845,993.9202881
106.9143564,993.9447021
106.939425,994.0148926
106.9645079,993.9752197
106.98958,993.9233398
107.0146502,994.0515137
107.0397202,994.2193604
107.0647864,994.2193604
107.08986,994.1217041
107.1149355,994.0881348
107.1400167,994.0667725
107.1650901,994.0332031
107.1901502,994.0423584
107.2152238,994.072876
107.2402914,994.0759277
107.2653658,994.0667725
107.290438,994.0667725
107.3155108,994.0515137
107.3405801,994.0362549
107.3656578,994.0332031
107.3907242,994.0240479
107.4157964,993.9904785
107.4408662,993.9721069
107.4659387,993.984375
107.4910087,994.0148926
107.5160774,994.0179443
107.5411501,993.9599609
107.5662171,993.8378906
107.5912878,993.8165283
107.6163668,994.0240479
107.6414363,994.2498779
107.666518,994.1827393
107.6915668,993.9691162
107.716636,993.9293823
107.7417112,993.9904785
107.766795,993.9721069
107.7918604,993.9111328
107.8169208,993.9416504
107.8419938,993.9721069
107.8670617,993.9447021
107.8921336,993.9263916
107.917212,993.9569092
107.9422829,993.9324951
107.9673534,993.8684082
107.9924241,993.8684082
108.0174844,993.9202881
108.0425547,993.9324951
108.0676422,993.9141846
108.0927086,993.9141846
108.1177794,993.9111328
108.1428411,993.8928223
108.1679246,993.9507446
108.1929831,993.9996338
108.2180565,993.9691162
108.243128,993.9324951
108.2682012,993.9721069
108.2932699,994.0454102
108.3183483,994.1186523
108.3434246,994.2437744
108.3684946,994.3048096
108.3935692,994.1400146
108.418631,993.895874
108.4437036,993.8287354
108.4687828,993.8928223
108.493856,993.9293823
108.5189283,993.9447021
108.5439999,994.0026855
108.5690713,994.0515137
108.5941426,994.0484619
108.6192102,994.0576172
108.644285,994.0637207
108.6693551,994.0148926
108.6944266,993.9569092
108.719509,993.9569092
108.744578,993.9935303
108.7696401,993.996582
108.7947126,993.9782715
108.819785,993.9721069
108.8448683,993.9721069
108.8699397,994.0026855
108.8950105,994.1156006
108.9200686,994.2376709
108.9451554,994.2346191
108.9702165,994.1339111
108.995291,994.0209961
109.0203676,993.9293823
109.0454377,993.8867188
109.070519,993.9263916
109.0955711,993.984375
109.1206396,994.0179443
109.1457343,994.0240479
109.170789,994.0362549
109.195858,994.0820312
109.2209185,994.1400146
109.2459804,994.1369629
109.2710586,994.072876
109.296129,994.0454102
109.3212093,994.0576172
109.34628,994.0515137
109.3713467,994.0484619
109.3964071,994.0698242
109.4214848,994.0454102
109.4465539,993.9904785
109.4716221,994.0362549
109.4967031,994.1674194
109.5217715,994.2651367
109.5468321,994.2956543
109.5719031,994.2224121
109.5969728,994.0698242
