time,position_x,position_y,position_z
1698907575098,0.007748242,0.7332708,-0.4597665
1698907575113,0.007542916,0.7331892,-0.4595944
1698907575126,0.007384352,0.7331086,-0.4593578
1698907575140,0.007331692,0.733079,-0.4591724
1698907575155,0.007150399,0.7330262,-0.4589662
1698907575169,0.007042486,0.7328843,-0.4586853
1698907575182,0.007004566,0.7328823,-0.4585203
1698907575196,0.007063713,0.7328818,-0.4583915
1698907575210,0.007171365,0.7328275,-0.4582657
1698907575224,0.007289043,0.7327364,-0.4581605
1698907575237,0.007415373,0.7326202,-0.4580576
1698907575251,0.007523376,0.7325339,-0.4579438
1698907575266,0.007619917,0.7324339,-0.4578239
1698907575279,0.007706141,0.7323082,-0.4577076
1698907575294,0.007765118,0.7321649,-0.4575599
1698907575307,0.007822225,0.7320598,-0.4574254
1698907575321,0.00787979,0.7320229,-0.4573103
1698907575334,0.007952301,0.7319886,-0.4571859
1698907575348,0.008072736,0.7319549,-0.4570232
1698907575362,0.008209718,0.7318917,-0.4568402
1698907575377,0.008332334,0.7318299,-0.4566545
1698907575392,0.008446334,0.731775,-0.456467
1698907575404,0.008542232,0.7317294,-0.4562875
1698907575420,0.008608336,0.7317074,-0.4560956
1698907575433,0.008669648,0.7317002,-0.455879
1698907575446,0.008732291,0.7317155,-0.4556659
1698907575461,0.008820487,0.7317332,-0.4554437
1698907575474,0.008904934,0.7317559,-0.4552232
1698907575489,0.008999422,0.7317285,-0.4550043
1698907575501,0.009102438,0.7316883,-0.4548049
1698907575516,0.009230049,0.7316621,-0.4545858
1698907575529,0.00937612,0.7316367,-0.454402
1698907575543,0.009536315,0.7315861,-0.4542201
1698907575557,0.009722585,0.7314651,-0.4540201
1698907575571,0.009922519,0.7313713,-0.4538306
1698907575586,0.01008983,0.731365,-0.4536833
1698907575599,0.01029185,0.7314172,-0.45358
1698907575614,0.01053638,0.7314219,-0.4534534
1698907575628,0.01076673,0.7313808,-0.4533327
1698907575641,0.01100247,0.7313447,-0.4532277
1698907575655,0.01127376,0.7314042,-0.4531161
1698907575668,0.01152128,0.7315156,-0.4530268
1698907575683,0.01176694,0.731666,-0.4529253
1698907575697,0.01199256,0.7317968,-0.4527884
1698907575711,0.01219972,0.7319196,-0.4526403
1698907575725,0.01237844,0.732042,-0.4524788
1698907575738,0.01257229,0.7321852,-0.4523029
1698907575752,0.0127418,0.7323091,-0.4520943
1698907575765,0.0129031,0.7324623,-0.4518846
1698907575779,0.01297689,0.7327408,-0.4516713
1698907575794,0.01308184,0.7330614,-0.4515096
1698907575807,0.01326103,0.7333121,-0.4513159
1698907575822,0.01342855,0.7335595,-0.4510738
1698907575835,0.01365485,0.7338584,-0.4508822
1698907575849,0.01385809,0.7341772,-0.4507168
1698907575863,0.01401012,0.7344881,-0.4505233
1698907575877,0.01416668,0.7348705,-0.4504153
1698907575890,0.01433661,0.7352727,-0.4502924
1698907575904,0.01446527,0.7356594,-0.4501814
1698907575919,0.01455514,0.7360154,-0.4500645
1698907575932,0.01468192,0.7363728,-0.4499459
1698907575947,0.01481687,0.7366835,-0.4498895
1698907575961,0.01492145,0.7369754,-0.4498446
1698907575973,0.01501065,0.7373667,-0.4498188
1698907575988,0.01502959,0.7377355,-0.449809
1698907576002,0.01504898,0.7381897,-0.4498193
1698907576017,0.01511462,0.7385812,-0.4498483
1698907576031,0.01512319,0.7389262,-0.4498472
1698907576045,0.01515766,0.7392657,-0.4498866
1698907576059,0.01510997,0.739648,-0.4499557
1698907576071,0.01505199,0.7400475,-0.4500485
1698907576085,0.01497734,0.7404162,-0.4502319
1698907576099,0.01479058,0.7408152,-0.4504191
1698907576114,0.01464807,0.7412229,-0.4506044
1698907576128,0.01446739,0.7415758,-0.4507501
