time,rotate_x,rotate_y,rotate_z
2023-10-20 07:15:35.806999808,0.0,0.0,0.0
2023-10-20 07:15:37.221999872,-0.07633702,-0.05306657,-0.006572678
2023-10-20 07:15:37.282000128,-0.07658181,-0.05398446,-0.006327304
2023-10-20 07:15:37.298000128,-0.07645284,-0.0541578,-0.006091393
2023-10-20 07:15:37.311000064,-0.07651515,-0.0539729,-0.006082155
2023-10-20 07:15:37.336999936,-0.07640444,-0.05365685,-0.006113948
2023-10-20 07:15:37.352000000,-0.07635844,-0.05347205,-0.005970018
2023-10-20 07:15:37.368999936,-0.07610047,-0.05331321,-0.006015849
2023-10-20 07:15:37.381999872,-0.07606156,-0.05314112,-0.006251196
2023-10-20 07:15:37.397000192,-0.07580316,-0.05301617,-0.006249894
2023-10-20 07:15:37.410000128,-0.07588262,-0.05299792,-0.006168538
2023-10-20 07:15:37.424999936,-0.07592075,-0.05284451,-0.006553505
2023-10-20 07:15:37.440999936,-0.07601599,-0.05259867,-0.006950567
2023-10-20 07:15:37.453999872,-0.07576495,-0.05252242,-0.006944539
2023-10-20 07:15:37.499000064,-0.07552226,-0.05257649,-0.006886896
2023-10-20 07:15:37.542000128,-0.07533371,-0.05227751,-0.00746135
2023-10-20 07:15:37.569999872,-0.07540364,-0.0519198,-0.007670762
2023-10-20 07:15:37.584999936,-0.07560769,-0.05159377,-0.008282925
2023-10-20 07:15:37.609999872,-0.07572754,-0.05174041,-0.007990331
2023-10-20 07:15:37.624999936,-0.07569792,-0.05160812,-0.008291545
2023-10-20 07:15:37.640000000,-0.07585483,-0.0512605,-0.008185044
2023-10-20 07:15:37.654000128,-0.07589846,-0.0512762,-0.008155907
2023-10-20 07:15:37.668999936,-0.07576276,-0.05123053,-0.00838033
2023-10-20 07:15:37.684000000,-0.07576755,-0.05123586,-0.008449147
2023-10-20 07:15:37.696999936,-0.07592651,-0.05114779,-0.008729933
2023-10-20 07:15:37.711000064,-0.07605322,-0.05111532,-0.008588529
2023-10-20 07:15:37.726000128,-0.07611754,-0.05116733,-0.008473821
2023-10-20 07:15:37.740999936,-0.07617433,-0.05125663,-0.008535181
2023-10-20 07:15:37.753999872,-0.07626697,-0.05139194,-0.008611132
2023-10-20 07:15:37.768999936,-0.07644916,-0.05140732,-0.008749433
2023-10-20 07:15:37.783000064,-0.07665768,-0.05144719,-0.008708556
2023-10-20 07:15:37.796999936,-0.07691153,-0.05149273,-0.008893445
2023-10-20 07:15:37.812000000,-0.0771592,-0.05136021,-0.008893376
2023-10-20 07:15:37.825999872,-0.07772595,-0.05149661,-0.00843953
2023-10-20 07:15:37.840000000,-0.07794899,-0.05154647,-0.008558801
2023-10-20 07:15:37.854000128,-0.07827868,-0.0515004,-0.00845653
2023-10-20 07:15:37.868999936,-0.07846246,-0.05131916,-0.008958814
2023-10-20 07:15:37.881999872,-0.07824469,-0.05085216,-0.009569954
2023-10-20 07:15:37.896000000,-0.0780932,-0.05090383,-0.009365951
2023-10-20 07:15:37.910000128,-0.07854459,-0.05097291,-0.009485497
2023-10-20 07:15:37.924000000,-0.07877914,-0.05098223,-0.009066545
2023-10-20 07:15:37.937999872,-0.07895552,-0.05107384,-0.008825032
2023-10-20 07:15:37.952000000,-0.07907603,-0.05127645,-0.008861836
2023-10-20 07:15:37.966000128,-0.07932841,-0.05113588,-0.008859967
2023-10-20 07:15:37.980999936,-0.07948662,-0.05161826,-0.008549207
2023-10-20 07:15:37.994999808,-0.07966597,-0.05184214,-0.0088042
2023-10-20 07:15:38.008999936,-0.07969525,-0.05216689,-0.008645248
2023-10-20 07:15:38.022000128,-0.07960831,-0.05257574,-0.009210847
2023-10-20 07:15:38.036999936,-0.07953548,-0.05274303,-0.009110541
2023-10-20 07:15:38.049999872,-0.07942887,-0.05303856,-0.009195511
2023-10-20 07:15:38.064000000,-0.07963133,-0.05337129,-0.009093664
2023-10-20 07:15:38.078000128,-0.07992177,-0.05337085,-0.009142092
2023-10-20 07:15:38.092000000,-0.07999093,-0.05384809,-0.009554544
2023-10-20 07:15:38.105999872,-0.079799,-0.05393102,-0.009749084
2023-10-20 07:15:38.120000000,-0.07965814,-0.05388999,-0.009645692
2023-10-20 07:15:38.132999936,-0.07989998,-0.05427223,-0.009508451
2023-10-20 07:15:38.148000000,-0.07992066,-0.05454016,-0.009524275
2023-10-20 07:15:38.160999936,-0.08002695,-0.05475041,-0.009497679
2023-10-20 07:15:38.175000064,-0.08046114,-0.05497521,-0.009614475
2023-10-20 07:15:38.188999936,-0.08051148,-0.05511321,-0.009512888
2023-10-20 07:15:38.203000064,-0.08081049,-0.05527264,-0.00953392
