time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
2023-10-20 07:15:38.287000064,-0.08230484,-0.05570393,-0.01031966,0.02847661,0.009570728,0.01457251,0.002486627,0.003191582,-0.004715753,0.2904918,1.518059,-0.04426961
2023-10-20 07:15:38.301000192,-0.08237372,-0.05541199,-0.01030224,0.02536957,0.003330769,0.01303033,0.002827335,0.003225067,-0.004741195,0.2905569,1.518099,-0.04432948
2023-10-20 07:15:38.313999872,-0.0824699,-0.05538172,-0.01023187,0.02224572,-0.001858409,0.01169965,0.003217981,0.002915507,-0.004791273,0.2906324,1.51811,-0.04440884
2023-10-20 07:15:38.328000000,-0.08254715,-0.05473957,-0.01054798,0.01843522,-0.01032857,0.01621759,0.003532551,0.002458039,-0.004692363,0.2906955,1.518141,-0.04442947
2023-10-20 07:15:38.342000128,-0.08239549,-0.05459888,-0.0107086,0.01625866,-0.01783468,0.01565499,0.003640861,0.002124673,-0.004474141,0.2907515,1.518165,-0.04447047
2023-10-20 07:15:38.356000000,-0.08239237,-0.05416193,-0.01036916,0.01348692,-0.02034107,0.01157649,0.004019939,0.001896038,-0.004271979,0.2908197,1.518153,-0.04446408
2023-10-20 07:15:38.369999872,-0.08266605,-0.05371664,-0.01039878,0.01448277,-0.02682821,0.01156787,0.004162105,0.001565008,-0.004014711,0.2908734,1.518148,-0.04443441
2023-10-20 07:15:38.384000000,-0.08280169,-0.05336959,-0.01059794,0.01452194,-0.03311515,0.01040056,0.004283691,0.001406526,-0.003715952,0.2909298,1.518162,-0.04440907
2023-10-20 07:15:38.398000128,-0.08303525,-0.0530306,-0.01050588,0.01573407,-0.03711846,0.008701695,0.00453952,0.0008644916,-0.00361231,0.2910031,1.518138,-0.04443174
2023-10-20 07:15:38.411000064,-0.08293765,-0.05266409,-0.01046071,0.01228503,-0.04603588,0.009925171,0.004446045,0.0005286725,-0.003700442,0.2910562,1.518125,-0.04446452
2023-10-20 07:15:38.426000128,-0.08284819,-0.05210483,-0.01065308,0.01147779,-0.05087729,0.006734951,0.004525726,4.9553e-05,-0.003559328,0.2911426,1.518094,-0.04446273
2023-10-20 07:15:38.438999808,-0.08311679,-0.05155336,-0.01056741,0.01044926,-0.0540002,0.006058368,0.004599295,-0.0002314185,-0.003252553,0.2912318,1.518046,-0.04444532
2023-10-20 07:15:38.453000192,-0.08321833,-0.05125847,-0.01053711,0.01162818,-0.05486771,0.004935329,0.004753003,-0.0004338521,-0.002976788,0.2913236,1.518008,-0.04444483
2023-10-20 07:15:38.468000000,-0.08352052,-0.0508099,-0.01036276,0.01461832,-0.05843269,0.006795016,0.004592801,0.0001731601,-0.002676551,0.2913746,1.518034,-0.04443597
2023-10-20 07:15:38.482000128,-0.08396548,-0.05026032,-0.01071527,0.02167567,-0.063311,0.009949422,0.004487641,0.001074666,-0.002296247,0.2914282,1.518123,-0.04441297
2023-10-20 07:15:38.494999808,-0.0842937,-0.04969114,-0.01064436,0.02878799,-0.06712513,0.01327248,0.00449368,0.001984172,-0.001674089,0.2914863,1.518166,-0.04433881
2023-10-20 07:15:38.508999936,-0.08453877,-0.04930176,-0.01069064,0.02921987,-0.0674098,0.008911813,0.004638074,0.002469112,-0.001079387,0.2915566,1.518202,-0.04427239
2023-10-20 07:15:38.523000064,-0.08447962,-0.04866958,-0.01050275,0.02819618,-0.06843568,0.00857098,0.004929533,0.002454867,-0.0007243874,0.2916372,1.518214,-0.04421131
2023-10-20 07:15:38.536999936,-0.08479407,-0.04804601,-0.01092562,0.02392945,-0.07450179,0.01796023,0.005294428,0.002886667,-2.398678e-05,0.2917275,1.518306,-0.04413499
2023-10-20 07:15:38.551000064,-0.08514398,-0.04680303,-0.01184429,0.03064681,-0.08609891,0.03396317,0.005888046,0.002836775,0.0006499294,0.291835,1.518407,-0.04401202
2023-10-20 07:15:38.564999936,-0.08541422,-0.04560034,-0.01210371,0.02819282,-0.1013039,0.04620962,0.006605733,0.003451519,0.001143803,0.2919565,1.518522,-0.04387916
